Disease1	Disease2	weight	comorbid	colors	pathway
A71	B17	-0.157932551613358	no	#B64539	Autophagy
A71	C43	0.283758995962781	no	#4A74A9	Autophagy
A71	C73	0.320201044201094	no	#4A74A9	Autophagy
A71	F17	0.267994330330942	no	#4A74A9	Autophagy
A71	F20	0.175801522671505	no	#4A74A9	Autophagy
A71	F31	0.169883540357981	no	#4A74A9	Autophagy
A71	I21	0.194682479868879	no	#4A74A9	Autophagy
A71	J84	0.278399823305806	no	#4A74A9	Autophagy
A71	K51	0.33928672540446	no	#4A74A9	Autophagy
A71	K58	0.364232850074664	no	#4A74A9	Autophagy
A71	L20	0.340753997030549	no	#4A74A9	Autophagy
A71	M47	0.161506986631701	no	#4A74A9	Autophagy
A71	N30	0.454434061287123	no	#4A74A9	Autophagy
A71	N80	0.359741026011965	no	#4A74A9	Autophagy
A71	Q96	0.407784658089234	no	#4A74A9	Autophagy
A90	K50	0.350353890857569	no	#4A74A9	Autophagy
A90	M32	0.36241014613606	no	#4A74A9	Autophagy
A90	R65	0.610868568353316	no	#4A74A9	Autophagy
B17	C11	0.226087822589714	no	#4A74A9	Autophagy
B17	C53	0.211030100910786	no	#4A74A9	Autophagy
B17	C64	0.212284700055557	no	#4A74A9	Autophagy
B17	C92	0.173957436312595	no	#4A74A9	Autophagy
B17	I21	-0.151740838894599	no	#B64539	Autophagy
B17	M35	0.13656536362836	no	#4A74A9	Autophagy
B17	M47	-0.128442730177138	no	#B64539	Autophagy
B44	E10	0.147444304606491	no	#4A74A9	Autophagy
C11	C18	0.368717992158817	no	#4A74A9	Autophagy
C11	C34	0.441179794038378	no	#4A74A9	Autophagy
C11	C38	0.479700225795943	no	#4A74A9	Autophagy
C11	C53	0.788277691606492	no	#4A74A9	Autophagy
C11	C79	0.647488327182207	no	#4A74A9	Autophagy
C11	C92	0.430726520888709	no	#4A74A9	Autophagy
C14	C18	0.395141875152939	no	#4A74A9	Autophagy
C14	C43	0.397160269559397	no	#4A74A9	Autophagy
C14	C50	0.36017741596864	no	#4A74A9	Autophagy
C14	C53	0.437258991295555	no	#4A74A9	Autophagy
C14	C73	0.459468020912232	no	#4A74A9	Autophagy
C14	C79	0.403937176588524	no	#4A74A9	Autophagy
