Disease1	Disease2	weight	comorbid	colors	pathway
A71	C53	-0.398573489359453	no	#B64539	Autophagy
A71	C92	-0.440296590647322	no	#B64539	Autophagy
A71	F17	0.442850475677201	no	#4A74A9	Autophagy
A71	F20	0.390221570688777	no	#4A74A9	Autophagy
A71	F31	0.459174979655498	no	#4A74A9	Autophagy
A71	F33	0.39074628392443	no	#4A74A9	Autophagy
A71	J45	-0.426005686720985	no	#B64539	Autophagy
A71	J84	0.399962290602055	no	#4A74A9	Autophagy
A71	K51	0.444626150342189	no	#4A74A9	Autophagy
A71	K58	0.422835952101375	no	#4A74A9	Autophagy
A71	M19	0.400647714719863	no	#4A74A9	Autophagy
A71	N80	0.434737363201008	no	#4A74A9	Autophagy
A71	Q96	0.509744134047751	no	#4A74A9	Autophagy
A90	C56	0.39488400451853	no	#4A74A9	Autophagy
A90	K50	0.45564957064402	no	#4A74A9	Autophagy
A90	R65	0.503381232532744	no	#4A74A9	Autophagy
A90	T86	-0.388604027142178	no	#B64539	Autophagy
B17	C53	0.397997592425747	no	#4A74A9	Autophagy
B17	D45	-0.407989665430993	no	#B64539	Autophagy
B17	E10	-0.410214590552209	no	#B64539	Autophagy
B17	I21	-0.696234033520156	no	#B64539	Autophagy
B17	M32	-0.570691184123746	no	#B64539	Autophagy
B44	C22	-0.377486224946006	no	#B64539	Autophagy
B44	C56	-0.446185922866875	no	#B64539	Autophagy
B44	I42	0.495402875445176	no	#4A74A9	Autophagy
B44	J32	-0.453749672445181	no	#B64539	Autophagy
B44	J45	-0.476659565763073	no	#B64539	Autophagy
B44	L20	-0.383623074965032	no	#B64539	Autophagy
C11	C53	0.506419444614123	no	#4A74A9	Autophagy
C11	M32	-0.410371575663179	no	#B64539	Autophagy
C11	N19	-0.412629910314004	no	#B64539	Autophagy
C14	C43	0.416453226527352	no	#4A74A9	Autophagy
C14	C73	0.513849647425061	no	#4A74A9	Autophagy
C14	K13	0.676413194168577	no	#4A74A9	Autophagy
C16	C18	0.509608630884478	no	#4A74A9	Autophagy
C16	C25	0.559997290535294	no	#4A74A9	Autophagy
C16	C56	0.371798909890499	no	#4A74A9	Autophagy
C18	C64	0.38825124791209	no	#4A74A9	Autophagy
C18	K51	0.468087008790309	no	#4A74A9	Autophagy
C18	K58	0.514109726025645	no	#4A74A9	Autophagy
C22	C25	0.389440228060613	yes	#4A74A9	Autophagy
C22	C34	0.552390102069246	no	#4A74A9	Autophagy
C22	C50	0.506699752176582	no	#4A74A9	Autophagy
C22	C56	0.488020978686975	no	#4A74A9	Autophagy
C22	C91	0.463117315266571	no	#4A74A9	Autophagy
C22	F31	-0.375421005247171	no	#B64539	Autophagy
C34	C38	0.571532230854122	yes	#4A74A9	Autophagy
C34	C50	0.677865447863643	no	#4A74A9	Autophagy
C34	C56	0.609576891778347	no	#4A74A9	Autophagy
C34	C91	0.545771947726333	no	#4A74A9	Autophagy
C34	F31	-0.553295005507025	no	#B64539	Autophagy
C34	J32	0.463270512316469	no	#4A74A9	Autophagy
C34	L20	0.388171580426458	no	#4A74A9	Autophagy
C38	J32	0.492286129962296	no	#4A74A9	Autophagy
C38	L20	0.505226628445446	no	#4A74A9	Autophagy
