Disease1	Disease2	weight	comorbid	colors	pathway
A71	C73	0.700732557878753	no	#4A74A9	Autophagy
C14	C73	0.717162950631327	no	#4A74A9	Autophagy
C14	K13	0.907774464051114	no	#4A74A9	Autophagy
C15	C34	0.862301365636012	no	#4A74A9	Autophagy
C15	L40	0.80985417614059	no	#4A74A9	Autophagy
C16	C18	0.741201831034031	no	#4A74A9	Autophagy
C16	C25	0.814117840413115	no	#4A74A9	Autophagy
C16	C64	0.67338196793842	no	#4A74A9	Autophagy
C22	C34	0.535255192733427	no	#4A74A9	Autophagy
C22	K70	0.5878247437111	yes	#4A74A9	Autophagy
C49	C64	0.622808335586941	no	#4A74A9	Autophagy
C49	C71	0.852480919092447	no	#4A74A9	Autophagy
C71	G30	0.654865576558605	no	#4A74A9	Autophagy
C73	L40	0.621686375661303	no	#4A74A9	Autophagy
C73	L70	0.698231387998816	no	#4A74A9	Autophagy
C84	G30	0.754498095419015	no	#4A74A9	Autophagy
D45	D47	0.955794667911181	yes	#4A74A9	Autophagy
D45	D82	0.750199418882344	no	#4A74A9	Autophagy
D45	R65	0.794545014308611	no	#4A74A9	Autophagy
D82	R65	0.731210439144286	no	#4A74A9	Autophagy
F20	G30	0.949290952251006	no	#4A74A9	Autophagy
L40	L70	0.805727031780611	no	#4A74A9	Autophagy
A71	B19	0.811844684125821	no	#4A74A9	Cell Cycle
A71	C14	0.44568294495884	no	#4A74A9	Cell Cycle
A71	C15	0.549361176745275	no	#4A74A9	Cell Cycle
A71	C34	0.28427298441337	no	#4A74A9	Cell Cycle
A71	C38	0.429316214997166	no	#4A74A9	Cell Cycle
A71	C64	0.355547073782286	no	#4A74A9	Cell Cycle
A71	C73	0.746005386014238	no	#4A74A9	Cell Cycle
A71	F20	0.74608813047922	no	#4A74A9	Cell Cycle
A71	L40	0.372897053878388	no	#4A74A9	Cell Cycle
A71	L70	0.486755990074272	no	#4A74A9	Cell Cycle
A71	L71	0.671412680840832	no	#4A74A9	Cell Cycle
A71	R65	0.482903061438079	no	#4A74A9	Cell Cycle
A90	C15	0.696995196034627	no	#4A74A9	Cell Cycle
A90	C34	0.565730992289127	no	#4A74A9	Cell Cycle
A90	C84	0.75881166730779	no	#4A74A9	Cell Cycle
A90	L40	0.68177358214374	no	#4A74A9	Cell Cycle
A90	R65	0.79039480880483	no	#4A74A9	Cell Cycle
B17	G30	0.730374299302458	no	#4A74A9	Cell Cycle
B19	C14	0.553430830291209	no	#4A74A9	Cell Cycle
B19	C15	0.674194256481002	no	#4A74A9	Cell Cycle
B19	C16	0.562539190326668	no	#4A74A9	Cell Cycle
B19	C22	0.43736716079787	no	#4A74A9	Cell Cycle
