Disease1	Disease2	weight	comorbid	colors	pathway
A71	B17	-0.339283273202474	no	#B64539	Autophagy
A71	J32	0.481611704562489	no	#4A74A9	Autophagy
A71	L20	0.547357450013647	no	#4A74A9	Autophagy
A71	M47	0.321345011940322	no	#4A74A9	Autophagy
A71	N80	0.560538338623157	no	#4A74A9	Autophagy
A71	Q96	0.546665638295452	no	#4A74A9	Autophagy
A90	G10	-0.26059367581201	no	#B64539	Autophagy
A90	K50	0.379987428575878	no	#4A74A9	Autophagy
A90	M32	0.534730827930454	no	#4A74A9	Autophagy
A90	R65	0.744862869376434	no	#4A74A9	Autophagy
B17	C92	-0.0137987520619173	no	#B64539	Autophagy
B17	I21	-0.0460062545045508	no	#B64539	Autophagy
B17	N80	-0.338516587168904	no	#B64539	Autophagy
C11	C53	0.531705192844908	no	#4A74A9	Autophagy
C11	D47	-0.247788150902742	no	#B64539	Autophagy
C11	E10	-0.0673141323374542	no	#B64539	Autophagy
C11	M47	-0.0830740471759304	no	#B64539	Autophagy
C14	C73	0.626455498018311	no	#4A74A9	Autophagy
C14	C79	0.508126867794632	no	#4A74A9	Autophagy
C14	K13	0.822019678208238	no	#4A74A9	Autophagy
C16	C18	0.712600614242832	no	#4A74A9	Autophagy
C18	C79	0.663443698124815	yes	#4A74A9	Autophagy
C18	K51	0.740127438805838	no	#4A74A9	Autophagy
C18	K58	0.879862517691462	no	#4A74A9	Autophagy
C22	C43	0.380600588181387	no	#4A74A9	Autophagy
C25	D47	-0.420976035478573	no	#B64539	Autophagy
C34	C38	0.669047212991777	yes	#4A74A9	Autophagy
C34	C50	1	no	#4A74A9	Autophagy
C34	C56	0.624299298936153	no	#4A74A9	Autophagy
C34	C79	0.604591359043743	yes	#4A74A9	Autophagy
C34	L20	0.540264954981401	no	#4A74A9	Autophagy
C34	L40	0.719839555199832	no	#4A74A9	Autophagy
C43	C50	0.641017029516424	no	#4A74A9	Autophagy
C43	L40	0.73998447055832	no	#4A74A9	Autophagy
C53	D46	-0.274647221228335	no	#B64539	Autophagy
C53	M35	0.294731992277188	no	#4A74A9	Autophagy
C53	N19	-0.55311387617272	no	#B64539	Autophagy
C53	N80	-0.441800046931596	no	#B64539	Autophagy
C67	C79	-0.0557573846726225	no	#B64539	Autophagy
C73	C74	0.659343469133282	no	#4A74A9	Autophagy
C79	D82	-0.527317053017559	no	#B64539	Autophagy
C79	E28	-0.0200018113198514	no	#B64539	Autophagy
C79	M47	-0.0161270648708955	no	#B64539	Autophagy
D45	D47	0.475185693299908	yes	#4A74A9	Autophagy
D45	D75	0.49984547195545	yes	#4A74A9	Autophagy
D46	I48	-0.140125219912507	no	#B64539	Autophagy
D47	D75	0.363185802182396	yes	#4A74A9	Autophagy
D82	R65	0.665081242398409	no	#4A74A9	Autophagy
D86	Q96	-0.442222258132151	no	#B64539	Autophagy
E11	M35	0.0423348467749912	no	#4A74A9	Autophagy
E11	N80	-0.339998031821266	no	#B64539	Autophagy
F20	G30	0.406357826179744	no	#4A74A9	Autophagy
F31	I48	-0.0486519624923298	no	#B64539	Autophagy
I48	M47	-0.0682026872542904	no	#B64539	Autophagy
J45	N80	-0.315778466936609	no	#B64539	Autophagy
K50	L40	0.618317622969037	yes	#4A74A9	Autophagy
K51	K58	0.797345334604532	yes	#4A74A9	Autophagy
K51	L40	0.761028998038699	no	#4A74A9	Autophagy
K51	N30	0.557321906564901	no	#4A74A9	Autophagy
K58	N30	0.738668557417481	no	#4A74A9	Autophagy
L20	Q96	0.51008758941766	no	#4A74A9	Autophagy
M32	M35	-0.397511834273585	no	#B64539	Autophagy
M32	R65	0.776103481243666	no	#4A74A9	Autophagy
M35	N80	-0.402882857265701	no	#B64539	Autophagy
M47	Q96	0.346662640598399	no	#4A74A9	Autophagy
N19	N80	0.489115330706574	no	#4A74A9	Autophagy
A71	A90	0.205073598156681	no	#4A74A9	Cell Cycle
A71	B17	-0.158883788338689	no	#B64539	Cell Cycle
A71	C38	0.215758643870501	no	#4A74A9	Cell Cycle
A71	C43	0.158799651889926	no	#4A74A9	Cell Cycle
A71	C53	-0.151724016650597	no	#B64539	Cell Cycle
A71	C67	0.210015999054616	no	#4A74A9	Cell Cycle
A71	C73	0.534781297213493	no	#4A74A9	Cell Cycle
A71	C74	0.125331492915227	no	#4A74A9	Cell Cycle
A71	C92	-0.212478534894136	no	#B64539	Cell Cycle
A71	D57	-0.119304822956967	no	#B64539	Cell Cycle
A71	E11	-0.143592863908391	no	#B64539	Cell Cycle
A71	E88	-0.148922563628261	no	#B64539	Cell Cycle
A71	F17	0.176674450435591	no	#4A74A9	Cell Cycle
A71	F20	0.095417111832639	no	#4A74A9	Cell Cycle
A71	F33	0.0696349858490662	no	#4A74A9	Cell Cycle
A71	G12	-0.117555775739101	no	#B64539	Cell Cycle
A71	I21	0.140647108668295	no	#4A74A9	Cell Cycle
A71	J32	0.224052679716892	no	#4A74A9	Cell Cycle
A71	J45	-0.148722322238384	no	#B64539	Cell Cycle
A71	K50	0.14966469247657	no	#4A74A9	Cell Cycle
A71	K51	0.155448976189046	no	#4A74A9	Cell Cycle
A71	K58	0.164917505479478	no	#4A74A9	Cell Cycle
A71	L20	0.295451627097288	no	#4A74A9	Cell Cycle
A71	L40	0.230476341312813	no	#4A74A9	Cell Cycle
A71	M32	0.257464372924336	no	#4A74A9	Cell Cycle
A71	M35	-0.155753325114959	no	#B64539	Cell Cycle
A71	M47	0.127624330509119	no	#4A74A9	Cell Cycle
A71	M60	0.123571875382159	no	#4A74A9	Cell Cycle
A71	N30	0.40856412167402	no	#4A74A9	Cell Cycle
A71	N80	0.273687413614613	no	#4A74A9	Cell Cycle
A71	Q96	0.305576464616724	no	#4A74A9	Cell Cycle
A71	R65	0.322550232914972	no	#4A74A9	Cell Cycle
A90	C14	0.245012416553372	no	#4A74A9	Cell Cycle
A90	C18	0.190186084363751	no	#4A74A9	Cell Cycle
A90	C34	0.341486453777967	no	#4A74A9	Cell Cycle
A90	C38	0.125150419912456	no	#4A74A9	Cell Cycle
A90	C50	0.280960721014139	no	#4A74A9	Cell Cycle
A90	C56	0.262770506026981	no	#4A74A9	Cell Cycle
A90	C73	0.427786951500096	no	#4A74A9	Cell Cycle
A90	C74	0.12462870308034	no	#4A74A9	Cell Cycle
A90	D75	0.202338201210331	no	#4A74A9	Cell Cycle
A90	D86	0.163938183906192	no	#4A74A9	Cell Cycle
A90	G10	-0.0796472669143551	no	#B64539	Cell Cycle
A90	I42	-0.110885668705269	no	#B64539	Cell Cycle
A90	K50	0.146996434016103	no	#4A74A9	Cell Cycle
A90	K51	0.139581055539161	no	#4A74A9	Cell Cycle
A90	L40	0.486914661628432	no	#4A74A9	Cell Cycle
A90	M32	0.436164031691267	no	#4A74A9	Cell Cycle
A90	N30	0.18811912425283	no	#4A74A9	Cell Cycle
A90	R65	0.506879883239949	no	#4A74A9	Cell Cycle
B17	C91	-0.0698732735737016	no	#B64539	Cell Cycle
B17	D46	-0.0900878561200316	no	#B64539	Cell Cycle
B17	F17	-0.0745656982371316	no	#B64539	Cell Cycle
B17	I21	-0.022943763763347	no	#B64539	Cell Cycle
B17	M32	-0.228564706312725	no	#B64539	Cell Cycle
B17	M35	0.0771800617802623	no	#4A74A9	Cell Cycle
B17	N19	-0.0757503287871452	no	#B64539	Cell Cycle
B17	N80	-0.0869710724211644	no	#B64539	Cell Cycle
B17	Q96	-0.178092626002229	no	#B64539	Cell Cycle
B44	C74	-0.0133334889170304	no	#B64539	Cell Cycle
B44	D75	-0.12239009922106	no	#B64539	Cell Cycle
B44	F17	0.0673057742110874	no	#4A74A9	Cell Cycle
B44	J84	-0.00718535828210649	no	#B64539	Cell Cycle
B44	N80	0.187436433738113	no	#4A74A9	Cell Cycle
C11	C14	0.234994192293182	yes	#4A74A9	Cell Cycle
C11	C16	0.319194363260611	no	#4A74A9	Cell Cycle
C11	C18	0.490704813192031	no	#4A74A9	Cell Cycle
C11	C22	0.187893017341958	no	#4A74A9	Cell Cycle
C11	C25	0.266048856336839	no	#4A74A9	Cell Cycle
C11	C34	0.479828756759751	no	#4A74A9	Cell Cycle
C11	C38	0.0600950363665998	no	#4A74A9	Cell Cycle
C11	C43	0.0400721836278789	no	#4A74A9	Cell Cycle
C11	C50	0.416260206120791	no	#4A74A9	Cell Cycle
C11	C53	0.416006090732941	no	#4A74A9	Cell Cycle
C11	C56	0.152731444224529	no	#4A74A9	Cell Cycle
C11	C64	0.331471160427895	no	#4A74A9	Cell Cycle
C11	C73	0.207618504515796	no	#4A74A9	Cell Cycle
C11	C74	0.0590021645013462	no	#4A74A9	Cell Cycle
C11	C79	0.11185791944855	no	#4A74A9	Cell Cycle
C11	C91	-0.15316985336077	no	#B64539	Cell Cycle
C11	D75	0.111329800622636	no	#4A74A9	Cell Cycle
C11	D82	-0.15707988725347	no	#B64539	Cell Cycle
C11	E10	-0.0219846560002564	no	#B64539	Cell Cycle
C11	E28	-0.0149855027013213	no	#B64539	Cell Cycle
C11	J84	-0.0423524070538716	no	#B64539	Cell Cycle
C11	L40	0.251006882326533	no	#4A74A9	Cell Cycle
C11	N80	-0.097700366288907	no	#B64539	Cell Cycle
C14	C16	0.283733222434156	no	#4A74A9	Cell Cycle
C14	C18	0.509190770165708	no	#4A74A9	Cell Cycle
C14	C22	0.184528840771488	no	#4A74A9	Cell Cycle
C14	C25	0.226926768794117	no	#4A74A9	Cell Cycle
C14	C34	0.545892468796847	no	#4A74A9	Cell Cycle
C14	C38	0.302727383530987	no	#4A74A9	Cell Cycle
C14	C43	0.412008627131367	no	#4A74A9	Cell Cycle
C14	C50	0.411523100438403	no	#4A74A9	Cell Cycle
C14	C53	0.182536191958397	no	#4A74A9	Cell Cycle
C14	C56	0.428692895674581	no	#4A74A9	Cell Cycle
C14	C64	0.322388219121735	no	#4A74A9	Cell Cycle
C14	C67	0.221159627254902	no	#4A74A9	Cell Cycle
C14	C73	0.389423092934734	no	#4A74A9	Cell Cycle
C14	C74	0.239530049673178	no	#4A74A9	Cell Cycle
C14	C79	0.35054311876697	no	#4A74A9	Cell Cycle
C14	D56	-0.14895093893426	no	#B64539	Cell Cycle
C14	G12	0.137457085061636	no	#4A74A9	Cell Cycle
C14	J32	0.170343081942523	no	#4A74A9	Cell Cycle
C14	J45	0.154204611151551	no	#4A74A9	Cell Cycle
C14	K13	0.338805085204756	no	#4A74A9	Cell Cycle
C14	K51	0.225816925441039	no	#4A74A9	Cell Cycle
C14	K58	0.283070528515561	no	#4A74A9	Cell Cycle
C14	L20	0.274632816172722	no	#4A74A9	Cell Cycle
C14	L40	0.444022879024917	no	#4A74A9	Cell Cycle
C14	M19	0.15185465789218	no	#4A74A9	Cell Cycle
C14	M60	0.223735834813113	no	#4A74A9	Cell Cycle
C14	N30	0.207479368494954	no	#4A74A9	Cell Cycle
C14	Q87	-0.102446271597955	no	#B64539	Cell Cycle
C16	C18	0.700191523756911	no	#4A74A9	Cell Cycle
C16	C22	0.466097486589129	no	#4A74A9	Cell Cycle
C16	C25	0.321700392716937	no	#4A74A9	Cell Cycle
C16	C34	0.567075251067725	no	#4A74A9	Cell Cycle
C16	C38	0.111398677876079	no	#4A74A9	Cell Cycle
C16	C43	0.309908411783187	no	#4A74A9	Cell Cycle
C16	C50	0.453551213083151	no	#4A74A9	Cell Cycle
C16	C53	0.315374905924398	no	#4A74A9	Cell Cycle
C16	C56	0.258348529792901	no	#4A74A9	Cell Cycle
C16	C64	0.422784954053717	no	#4A74A9	Cell Cycle
C16	C74	0.333055530408997	no	#4A74A9	Cell Cycle
C16	C79	0.406554984983006	yes	#4A74A9	Cell Cycle
C16	C92	0.107050187061752	no	#4A74A9	Cell Cycle
C16	G12	0.158316416598456	no	#4A74A9	Cell Cycle
C16	J45	0.14833168397077	no	#4A74A9	Cell Cycle
C16	L40	0.238638594149758	no	#4A74A9	Cell Cycle
C18	C22	0.4353303645665	no	#4A74A9	Cell Cycle
C18	C25	0.326184176155987	no	#4A74A9	Cell Cycle
C18	C34	0.806421151282727	no	#4A74A9	Cell Cycle
C18	C38	0.296161659101892	no	#4A74A9	Cell Cycle
C18	C43	0.472448499088077	no	#4A74A9	Cell Cycle
C18	C50	0.579594846712638	no	#4A74A9	Cell Cycle
C18	C53	0.363522237970429	no	#4A74A9	Cell Cycle
C18	C56	0.422066337293128	no	#4A74A9	Cell Cycle
C18	C64	0.377638102491766	no	#4A74A9	Cell Cycle
C18	C73	0.235949284267496	no	#4A74A9	Cell Cycle
C18	C74	0.480686014053829	no	#4A74A9	Cell Cycle
C18	C79	0.549997447271374	yes	#4A74A9	Cell Cycle
C18	D72	0.159391219649336	no	#4A74A9	Cell Cycle
C18	D75	0.210473497695252	no	#4A74A9	Cell Cycle
C18	D82	-0.210810570676635	no	#B64539	Cell Cycle
C18	G12	0.263018506232121	no	#4A74A9	Cell Cycle
C18	K51	0.30158014452055	no	#4A74A9	Cell Cycle
C18	K58	0.308762291111115	no	#4A74A9	Cell Cycle
C18	L20	0.220924296863299	no	#4A74A9	Cell Cycle
C18	L40	0.368363443394703	no	#4A74A9	Cell Cycle
C18	Q82	0.24341550919015	no	#4A74A9	Cell Cycle
C22	C25	0.194833057249621	yes	#4A74A9	Cell Cycle
C22	C34	0.586001112507033	no	#4A74A9	Cell Cycle
C22	C38	0.106082167926403	no	#4A74A9	Cell Cycle
C22	C43	0.23593196914819	no	#4A74A9	Cell Cycle
C22	C50	0.438956568242946	no	#4A74A9	Cell Cycle
C22	C53	0.190371436958017	no	#4A74A9	Cell Cycle
C22	C56	0.229394473169801	no	#4A74A9	Cell Cycle
C22	C64	0.293161228550631	no	#4A74A9	Cell Cycle
C22	C74	0.340023195893586	no	#4A74A9	Cell Cycle
C22	C79	0.326873683033594	no	#4A74A9	Cell Cycle
C22	C92	0.100778854804953	no	#4A74A9	Cell Cycle
C22	D75	0.13467251554959	no	#4A74A9	Cell Cycle
C22	L40	0.181940488923058	no	#4A74A9	Cell Cycle
C25	C34	0.229777725177242	no	#4A74A9	Cell Cycle
C25	C43	0.240128659262802	no	#4A74A9	Cell Cycle
C25	C50	0.285260572210065	no	#4A74A9	Cell Cycle
C25	C64	0.357629537411863	no	#4A74A9	Cell Cycle
