Disease1	Disease2	weight	comorbid	colors	pathway
A71	B19	0.181997397551522	no	#4A74A9	Autophagy
A71	C73	0.21534000962877	no	#4A74A9	Autophagy
A71	F20	0.0484024949844863	no	#4A74A9	Autophagy
A71	K51	0.172696754664156	no	#4A74A9	Autophagy
A71	K58	0.236993296677726	no	#4A74A9	Autophagy
A71	Q98	0.106382941726179	no	#4A74A9	Autophagy
A90	C67	0.191560893257028	no	#4A74A9	Autophagy
A90	H31	0.293786709724689	no	#4A74A9	Autophagy
A90	M33	0.194851882788264	no	#4A74A9	Autophagy
A90	R65	0.220121489365219	no	#4A74A9	Autophagy
B17	D75	-0.133126494060744	no	#B64539	Autophagy
B17	I63	-0.115139527423914	no	#B64539	Autophagy
B17	N19	-0.0870903444883409	no	#B64539	Autophagy
B19	B44	0.180096814247291	no	#4A74A9	Autophagy
B19	D86	0.193449879504842	no	#4A74A9	Autophagy
B19	M47	0.169820667034298	no	#4A74A9	Autophagy
B44	D47	0.179497803959297	no	#4A74A9	Autophagy
B44	G10	-0.130992710827165	no	#B64539	Autophagy
B44	G35	-0.133555016866576	no	#B64539	Autophagy
B44	G71	0.157888336817945	no	#4A74A9	Autophagy
B44	I48	-0.157022515098849	no	#B64539	Autophagy
B44	J45	-0.166853882793089	no	#B64539	Autophagy
C11	J32	0.204053571162174	no	#4A74A9	Autophagy
C14	C73	0.314295456246784	no	#4A74A9	Autophagy
C14	K12	0.197818344639049	no	#4A74A9	Autophagy
C14	K13	0.364392259492317	no	#4A74A9	Autophagy
C15	C18	0.220515603284109	no	#4A74A9	Autophagy
C15	C34	0.408222409722509	no	#4A74A9	Autophagy
C15	K50	0.182857272903886	no	#4A74A9	Autophagy
C15	L40	0.242013333876688	no	#4A74A9	Autophagy
C16	C18	0.204351901591058	no	#4A74A9	Autophagy
C16	C25	0.168613384850287	no	#4A74A9	Autophagy
C16	D86	-0.138519561943348	no	#B64539	Autophagy
C16	F31	0.0423505100206744	no	#4A74A9	Autophagy
C18	D45	-0.152184600302601	no	#B64539	Autophagy
C18	D82	-0.170190821670221	no	#B64539	Autophagy
C18	D86	-0.159203287411506	no	#B64539	Autophagy
C18	M47	-0.13950590021784	no	#B64539	Autophagy
C18	R65	-0.133777358345573	no	#B64539	Autophagy
C22	C34	0.300636515390132	no	#4A74A9	Autophagy
C22	C74	0.23872417707366	no	#4A74A9	Autophagy
C22	J84	0.130659981339411	no	#4A74A9	Autophagy
C22	K70	0.268310698342455	yes	#4A74A9	Autophagy
C25	C64	0.192193779253332	no	#4A74A9	Autophagy
C25	C73	0.176187537337296	no	#4A74A9	Autophagy
C34	C38	0.388560034100723	yes	#4A74A9	Autophagy
C34	K50	0.254584839886285	no	#4A74A9	Autophagy
C38	C73	0.3027378168091	no	#4A74A9	Autophagy
C38	C74	0.322619906650731	no	#4A74A9	Autophagy
C49	C71	1	no	#4A74A9	Autophagy
C49	D56	-0.143990184771117	no	#B64539	Autophagy
C49	G20	0.344326341993053	no	#4A74A9	Autophagy
C49	G30	0.176098949827264	no	#4A74A9	Autophagy
C61	E11	0.0718041177994695	no	#4A74A9	Autophagy
C64	G20	0.214744420461662	no	#4A74A9	Autophagy
C64	N02	0.148956451186429	yes	#4A74A9	Autophagy
C67	D82	0.233137332199116	no	#4A74A9	Autophagy
C67	F84	-0.0418357454477095	no	#B64539	Autophagy
C67	J44	0.0408254209929911	no	#4A74A9	Autophagy
C67	R65	0.232526667837373	no	#4A74A9	Autophagy
C71	F20	0.0628545983581523	no	#4A74A9	Autophagy
C71	G20	0.307450614518263	no	#4A74A9	Autophagy
C71	G30	0.285415345076319	no	#4A74A9	Autophagy
C73	F17	0.0927836488732963	no	#4A74A9	Autophagy
C73	K13	0.298864493032647	no	#4A74A9	Autophagy
C73	K50	0.173557447007231	no	#4A74A9	Autophagy
C73	K70	0.275401609298288	no	#4A74A9	Autophagy
C73	L40	0.225411969834967	no	#4A74A9	Autophagy
C73	L70	0.228246650454252	no	#4A74A9	Autophagy
C84	D45	0.211237582350887	no	#4A74A9	Autophagy
