Disease1	Disease2	weight	comorbid	colors	pathway
A71	Q96	0.89955662403034	no	#4A74A9	Autophagy
A90	R65	0.799691600747587	no	#4A74A9	Autophagy
C14	C73	0.768915345915751	no	#4A74A9	Autophagy
C16	C18	0.662019625441195	no	#4A74A9	Autophagy
C16	C25	0.770275494324638	no	#4A74A9	Autophagy
C22	C25	0.816935353859425	yes	#4A74A9	Autophagy
C22	C34	0.747050995242766	no	#4A74A9	Autophagy
C22	C56	0.729970275581158	no	#4A74A9	Autophagy
C22	C91	0.784272338599149	no	#4A74A9	Autophagy
C25	N80	-0.656039095363893	no	#B64539	Autophagy
C34	C50	0.770938757981173	no	#4A74A9	Autophagy
C34	C56	0.743650471124288	no	#4A74A9	Autophagy
C34	C91	0.748326073451002	no	#4A74A9	Autophagy
C50	C56	0.754142249689118	no	#4A74A9	Autophagy
C50	C91	0.776004064869471	no	#4A74A9	Autophagy
C71	G30	0.794813728191376	no	#4A74A9	Autophagy
D45	D47	0.98710168138689	yes	#4A74A9	Autophagy
D82	R65	0.746047567939795	no	#4A74A9	Autophagy
K51	K58	0.982229715987613	yes	#4A74A9	Autophagy
K51	L40	0.818159838540617	no	#4A74A9	Autophagy
K58	L40	0.814173285787126	no	#4A74A9	Autophagy
M32	R65	0.742997534294159	no	#4A74A9	Autophagy
N19	N80	0.802362890381385	no	#4A74A9	Autophagy
N80	Q96	0.817620263179918	no	#4A74A9	Autophagy
A71	B17	-0.939806625861551	no	#B64539	Cell Cycle
A71	C34	0.344420328330529	no	#4A74A9	Cell Cycle
A71	C50	0.461072205526578	no	#4A74A9	Cell Cycle
A71	C56	0.530277378346364	no	#4A74A9	Cell Cycle
A71	C73	0.768339368161867	no	#4A74A9	Cell Cycle
A71	D82	0.354958174464796	no	#4A74A9	Cell Cycle
A71	K51	0.528921903746781	no	#4A74A9	Cell Cycle
A71	L20	0.96486141151942	no	#4A74A9	Cell Cycle
A71	L40	0.531480594727159	no	#4A74A9	Cell Cycle
A71	M32	0.492691357240355	no	#4A74A9	Cell Cycle
A71	N19	0.469130563878033	no	#4A74A9	Cell Cycle
A71	N30	0.792810815154962	no	#4A74A9	Cell Cycle
A71	Q96	0.686134513603302	no	#4A74A9	Cell Cycle
A71	R65	0.595203480904305	no	#4A74A9	Cell Cycle
A90	C16	0.441211161936468	no	#4A74A9	Cell Cycle
A90	C22	0.545759421286667	no	#4A74A9	Cell Cycle
A90	C34	0.485675172081365	no	#4A74A9	Cell Cycle
A90	C50	0.56009677610031	no	#4A74A9	Cell Cycle
A90	C73	0.565992610580281	no	#4A74A9	Cell Cycle
A90	D75	0.77482101017196	no	#4A74A9	Cell Cycle
A90	D86	0.866210659666677	no	#4A74A9	Cell Cycle
A90	L40	0.643905629141173	no	#4A74A9	Cell Cycle
A90	M32	0.820253551117703	no	#4A74A9	Cell Cycle
A90	R65	0.759960837486256	no	#4A74A9	Cell Cycle
C11	C16	0.401796020383735	no	#4A74A9	Cell Cycle
C11	C18	0.407367476669513	no	#4A74A9	Cell Cycle
C11	C34	0.477102339648698	no	#4A74A9	Cell Cycle
C11	C50	0.443975347925089	no	#4A74A9	Cell Cycle
C11	C53	0.740098661536881	no	#4A74A9	Cell Cycle
C11	C64	0.478512801174482	no	#4A74A9	Cell Cycle
C11	N80	-0.558493677743868	no	#B64539	Cell Cycle
C14	C16	0.581441822296527	no	#4A74A9	Cell Cycle
C14	C18	0.640283971533846	no	#4A74A9	Cell Cycle
C14	C22	0.552836977787679	no	#4A74A9	Cell Cycle
C14	C25	0.357653118551483	no	#4A74A9	Cell Cycle
C14	C34	0.569246876593725	no	#4A74A9	Cell Cycle
C14	C50	0.578490182589904	no	#4A74A9	Cell Cycle
C14	C53	0.598629830272026	no	#4A74A9	Cell Cycle
C14	C56	0.587818399335277	no	#4A74A9	Cell Cycle
C14	C64	0.484552332423755	no	#4A74A9	Cell Cycle
C14	C73	0.655627913816813	no	#4A74A9	Cell Cycle
C14	K13	0.932683597560897	no	#4A74A9	Cell Cycle
C14	L40	0.617621671516198	no	#4A74A9	Cell Cycle
C14	M32	0.406980610761335	no	#4A74A9	Cell Cycle
C16	C18	0.735483861039226	no	#4A74A9	Cell Cycle
C16	C22	0.701623823555749	no	#4A74A9	Cell Cycle
C16	C25	0.62037968977173	no	#4A74A9	Cell Cycle
C16	C34	0.726153289390337	no	#4A74A9	Cell Cycle
C16	C50	0.708555530741714	no	#4A74A9	Cell Cycle
C16	C53	0.539694177821847	no	#4A74A9	Cell Cycle
C16	C56	0.676696856763291	no	#4A74A9	Cell Cycle
C16	C64	0.562973621757941	no	#4A74A9	Cell Cycle
C16	C73	0.62976269389779	no	#4A74A9	Cell Cycle
C16	J32	0.700938307257061	no	#4A74A9	Cell Cycle
C16	K51	0.385044454291181	no	#4A74A9	Cell Cycle
C16	L40	0.652565749887236	no	#4A74A9	Cell Cycle
C16	N30	0.469580690944348	no	#4A74A9	Cell Cycle
C16	N80	-0.443380767369491	no	#B64539	Cell Cycle
C18	C22	0.469955234621133	no	#4A74A9	Cell Cycle
C18	C25	0.327529687947953	no	#4A74A9	Cell Cycle
C18	C34	0.650323017934055	no	#4A74A9	Cell Cycle
C18	C50	0.553083852863215	no	#4A74A9	Cell Cycle
C18	C53	0.516888798399988	no	#4A74A9	Cell Cycle
C18	C56	0.548189043610863	no	#4A74A9	Cell Cycle
C18	C64	0.439811560453561	no	#4A74A9	Cell Cycle
C18	C71	0.395262482876153	no	#4A74A9	Cell Cycle
C18	C73	0.323999612876424	no	#4A74A9	Cell Cycle
C18	C79	0.521167939218342	yes	#4A74A9	Cell Cycle
C18	D82	-0.246034443049922	no	#B64539	Cell Cycle
C18	K51	0.612340358305325	no	#4A74A9	Cell Cycle
C18	K58	0.7357485090509	no	#4A74A9	Cell Cycle
C18	L40	0.557169356811704	no	#4A74A9	Cell Cycle
C18	N80	-0.361762635928173	no	#B64539	Cell Cycle
C22	C25	0.607906344700333	yes	#4A74A9	Cell Cycle
C22	C34	0.800599390929217	no	#4A74A9	Cell Cycle
C22	C50	0.811705389613895	no	#4A74A9	Cell Cycle
C22	C53	0.571631354288492	no	#4A74A9	Cell Cycle
C22	C56	0.62564314777982	no	#4A74A9	Cell Cycle
C22	C64	0.527669648932942	no	#4A74A9	Cell Cycle
C22	C73	0.65882880639461	no	#4A74A9	Cell Cycle
C22	D75	0.628499373308066	no	#4A74A9	Cell Cycle
C22	J32	0.768432199008816	no	#4A74A9	Cell Cycle
C22	L40	0.655720723360476	no	#4A74A9	Cell Cycle
C22	M32	0.374933846842043	no	#4A74A9	Cell Cycle
C22	N30	0.410767856136831	no	#4A74A9	Cell Cycle
C22	N80	-0.386271726473201	no	#B64539	Cell Cycle
C22	R65	0.32120643334074	no	#4A74A9	Cell Cycle
