Disease1	Disease2	weight	comorbid	colors	pathway
A71	B19	0.501880758930307	no	#4A74A9	Autophagy
A71	C73	0.45622825598673	no	#4A74A9	Autophagy
A71	K58	0.638688812068413	no	#4A74A9	Autophagy
A71	Q98	0.514842508716447	no	#4A74A9	Autophagy
A90	R65	0.472150161629064	no	#4A74A9	Autophagy
B19	B44	0.678943042582483	no	#4A74A9	Autophagy
C14	C73	0.566807682261839	no	#4A74A9	Autophagy
C14	K13	0.734354758190563	no	#4A74A9	Autophagy
C14	K50	0.529285923336421	no	#4A74A9	Autophagy
C15	C18	0.441178720652856	no	#4A74A9	Autophagy
C15	C34	0.567551543179815	no	#4A74A9	Autophagy
C15	L40	0.453975870793783	no	#4A74A9	Autophagy
C16	C18	0.484345961535826	no	#4A74A9	Autophagy
C16	D86	-0.573180032975009	no	#B64539	Autophagy
C18	D86	-0.508544779599006	no	#B64539	Autophagy
C18	M47	-0.557841850748138	no	#B64539	Autophagy
C22	C34	0.478207301019748	no	#4A74A9	Autophagy
C22	C74	0.41756995262092	no	#4A74A9	Autophagy
C22	K70	0.431986756890464	yes	#4A74A9	Autophagy
C25	K50	0.487039054917017	no	#4A74A9	Autophagy
C34	C38	0.475125797117206	yes	#4A74A9	Autophagy
C34	C84	-0.403554321790541	no	#B64539	Autophagy
C34	C92	0.406552192325048	no	#4A74A9	Autophagy
C34	I42	-0.497240638354764	no	#B64539	Autophagy
C34	K50	0.521640862368068	no	#4A74A9	Autophagy
C34	L82	-0.505700710787747	no	#B64539	Autophagy
C34	T86	-0.453464093768814	no	#B64539	Autophagy
C49	C71	0.812851116184114	no	#4A74A9	Autophagy
C49	G20	0.507302632909806	no	#4A74A9	Autophagy
C67	D82	0.478961574983739	no	#4A74A9	Autophagy
C71	G20	0.451029786728076	no	#4A74A9	Autophagy
C71	G30	0.57122450547533	no	#4A74A9	Autophagy
C73	K13	0.550148958239463	no	#4A74A9	Autophagy
C73	K70	0.449781478508349	no	#4A74A9	Autophagy
C73	L70	0.460579674726593	no	#4A74A9	Autophagy
C84	D46	0.543234068090456	no	#4A74A9	Autophagy
C84	F20	0.62007062032665	no	#4A74A9	Autophagy
C84	G30	0.478895461778993	no	#4A74A9	Autophagy
C92	I63	-0.660852754129	no	#B64539	Autophagy
C93	D82	-0.6121711621592	no	#B64539	Autophagy
D45	D47	0.88736349013268	yes	#4A74A9	Autophagy
D45	D75	0.938912691935251	yes	#4A74A9	Autophagy
D45	D82	0.473771832409533	no	#4A74A9	Autophagy
D45	M47	0.725677981495347	no	#4A74A9	Autophagy
D46	I63	-0.593780686542206	no	#B64539	Autophagy
D47	D75	0.86419694303663	yes	#4A74A9	Autophagy
D75	N19	0.655366614971036	no	#4A74A9	Autophagy
D82	F84	-0.553181450110016	no	#B64539	Autophagy
D82	I21	0.494879509729465	no	#4A74A9	Autophagy
D82	M47	0.528426059621944	no	#4A74A9	Autophagy
D82	R65	0.570639050496541	no	#4A74A9	Autophagy
F20	F31	0.875306056954105	yes	#4A74A9	Autophagy
F20	G30	0.770707292604912	no	#4A74A9	Autophagy
F20	Q87	0.868035133100749	no	#4A74A9	Autophagy
F84	R65	-0.5317888089738	no	#B64539	Autophagy
G20	G30	0.720345451464523	no	#4A74A9	Autophagy
I21	R65	0.762241006641166	no	#4A74A9	Autophagy
I42	K50	-0.826574134372596	no	#B64539	Autophagy
I42	T86	0.791647268374317	yes	#4A74A9	Autophagy
K50	L40	0.479069746521945	no	#4A74A9	Autophagy
K51	L40	0.477260705295569	no	#4A74A9	Autophagy
L40	L70	0.588354388790954	no	#4A74A9	Autophagy
L40	L71	0.50719999124578	yes	#4A74A9	Autophagy
L70	L82	-0.555812658184056	no	#B64539	Autophagy
M47	R65	0.648564126759619	no	#4A74A9	Autophagy
A71	A90	0.319730843635221	no	#4A74A9	Cell Cycle
A71	B19	0.472562066700621	no	#4A74A9	Cell Cycle
A71	B44	0.449415483936246	no	#4A74A9	Cell Cycle
A71	C11	0.297760658152468	no	#4A74A9	Cell Cycle
A71	C14	0.426507427028502	no	#4A74A9	Cell Cycle
A71	C15	0.480636907329073	no	#4A74A9	Cell Cycle
A71	C16	0.305680193803802	no	#4A74A9	Cell Cycle
A71	C18	0.224917158546186	no	#4A74A9	Cell Cycle
A71	C22	0.317553578675864	no	#4A74A9	Cell Cycle
A71	C25	0.290625219341793	no	#4A74A9	Cell Cycle
A71	C34	0.374972756052377	no	#4A74A9	Cell Cycle
A71	C38	0.428224017480748	no	#4A74A9	Cell Cycle
A71	C49	0.260518884459634	no	#4A74A9	Cell Cycle
A71	C64	0.324535275223026	no	#4A74A9	Cell Cycle
A71	C67	0.517473950797474	no	#4A74A9	Cell Cycle
A71	C73	0.596700503360617	no	#4A74A9	Cell Cycle
A71	C74	0.392234685229857	no	#4A74A9	Cell Cycle
A71	C84	0.304434750702463	no	#4A74A9	Cell Cycle
A71	D86	0.274630208006642	no	#4A74A9	Cell Cycle
A71	G35	-0.279229407552566	no	#B64539	Cell Cycle
A71	I48	-0.301659165733341	no	#B64539	Cell Cycle
A71	K12	0.345691808996782	no	#4A74A9	Cell Cycle
A71	K13	0.317592091347657	no	#4A74A9	Cell Cycle
