Disease1	Disease2	weight	comorbid	colors	pathway
A71	N80	0.510817173524705	no	#4A74A9	Autophagy
A71	Q96	0.558479750846965	no	#4A74A9	Autophagy
A90	K50	0.631864404990094	no	#4A74A9	Autophagy
A90	R65	0.48650486922956	no	#4A74A9	Autophagy
B17	E10	-0.888601053209807	no	#B64539	Autophagy
B17	G10	-0.650607478276115	no	#B64539	Autophagy
B17	M32	-0.643280684612874	no	#B64539	Autophagy
C11	C53	0.537013963986415	no	#4A74A9	Autophagy
C11	N19	-0.307917575556776	no	#B64539	Autophagy
C11	N80	-0.188811270003963	no	#B64539	Autophagy
C14	C43	0.542535514917464	no	#4A74A9	Autophagy
C14	C73	0.514388505908629	no	#4A74A9	Autophagy
C14	K13	0.713299970882959	no	#4A74A9	Autophagy
C16	C18	0.505925918052634	no	#4A74A9	Autophagy
C16	C25	0.639478050321434	no	#4A74A9	Autophagy
C16	J44	-0.443852230508629	no	#B64539	Autophagy
C18	C74	0.412408909310029	no	#4A74A9	Autophagy
C18	D47	-0.37507248719009	no	#B64539	Autophagy
C18	K51	0.478918307567217	no	#4A74A9	Autophagy
C18	K58	0.552794477218645	no	#4A74A9	Autophagy
C22	C34	0.45393978539008	no	#4A74A9	Autophagy
C22	C50	0.357947128316684	no	#4A74A9	Autophagy
C22	C56	0.484770896199105	no	#4A74A9	Autophagy
C25	C73	0.16388165072912	no	#4A74A9	Autophagy
C34	C38	0.610363571079373	yes	#4A74A9	Autophagy
C34	C50	0.685051575377504	no	#4A74A9	Autophagy
C34	C56	0.601736886292836	no	#4A74A9	Autophagy
C34	C91	0.50136899829394	no	#4A74A9	Autophagy
C34	F31	-0.524343549394703	no	#B64539	Autophagy
C38	N19	0.727279005484997	no	#4A74A9	Autophagy
C50	C56	0.571012979217417	no	#4A74A9	Autophagy
C53	C79	0.507365065182934	yes	#4A74A9	Autophagy
C53	I21	-0.45307206423587	no	#B64539	Autophagy
C53	M32	-0.449725454856179	no	#B64539	Autophagy
C53	N19	-0.318659601800841	no	#B64539	Autophagy
C53	N80	-0.292994797931628	no	#B64539	Autophagy
C56	I42	-0.520404288546102	no	#B64539	Autophagy
C71	F20	0.565719068440914	no	#4A74A9	Autophagy
C71	G30	0.529967588159304	no	#4A74A9	Autophagy
C73	K12	0.337507336835844	no	#4A74A9	Autophagy
C73	K13	0.428508509317215	no	#4A74A9	Autophagy
C73	L20	0.53005162467963	no	#4A74A9	Autophagy
C73	M60	0.348380779349659	no	#4A74A9	Autophagy
C73	N30	0.42358179530627	no	#4A74A9	Autophagy
C74	I63	0.698812418719363	no	#4A74A9	Autophagy
C91	E10	-0.483448869454116	no	#B64539	Autophagy
C92	Q96	-0.568878060664734	no	#B64539	Autophagy
D45	D47	0.9535183322372	yes	#4A74A9	Autophagy
D45	D75	0.743187283784079	yes	#4A74A9	Autophagy
D45	M32	0.282842912934675	no	#4A74A9	Autophagy
D47	D75	0.664828813104181	yes	#4A74A9	Autophagy
D47	G20	-0.199545326623569	no	#B64539	Autophagy
D47	K12	0.360666995772277	no	#4A74A9	Autophagy
D82	R65	0.632774024775599	no	#4A74A9	Autophagy
D86	R65	0.30066429616251	no	#4A74A9	Autophagy
