Disease1	Disease2	weight	comorbid	colors	pathway
A71	F17	0.38690976155658	no	#4A74A9	Autophagy
A71	I21	0.316808426564237	no	#4A74A9	Autophagy
A71	J32	0.357025685287045	no	#4A74A9	Autophagy
A71	N30	0.495272782870371	no	#4A74A9	Autophagy
A71	N80	0.466182936074707	no	#4A74A9	Autophagy
A71	Q96	0.367466740715581	no	#4A74A9	Autophagy
A90	D86	0.363593044827117	no	#4A74A9	Autophagy
A90	K50	0.37844129799091	no	#4A74A9	Autophagy
A90	R65	0.513986575293903	no	#4A74A9	Autophagy
B17	I21	-0.322929159118233	no	#B64539	Autophagy
B17	M47	-0.466158458180848	no	#B64539	Autophagy
B17	N80	-0.328022532164145	no	#B64539	Autophagy
C11	C53	0.660335906561002	no	#4A74A9	Autophagy
C14	C18	0.504983703846116	no	#4A74A9	Autophagy
C14	C34	0.407040392213242	no	#4A74A9	Autophagy
C14	K13	0.704758245954886	no	#4A74A9	Autophagy
C16	C18	0.471543255405809	no	#4A74A9	Autophagy
C16	C56	0.400516909681407	no	#4A74A9	Autophagy
C18	C34	0.42858218986553	no	#4A74A9	Autophagy
C18	K51	0.467857325147088	no	#4A74A9	Autophagy
C18	K58	0.607728215522892	no	#4A74A9	Autophagy
C25	E11	0.385412921363019	yes	#4A74A9	Autophagy
C34	C38	0.494717333725967	yes	#4A74A9	Autophagy
C34	C43	0.489875494642345	no	#4A74A9	Autophagy
C34	C50	0.69857312260316	no	#4A74A9	Autophagy
C34	C56	0.457029279937282	no	#4A74A9	Autophagy
C34	C79	0.461386997367597	yes	#4A74A9	Autophagy
C34	L40	0.498732123001696	no	#4A74A9	Autophagy
C34	N80	0.391782698259463	no	#4A74A9	Autophagy
C38	J32	0.408249116250415	no	#4A74A9	Autophagy
C43	C50	0.408848666319296	no	#4A74A9	Autophagy
C43	C79	0.423532728362036	yes	#4A74A9	Autophagy
C43	K51	0.422072694473595	no	#4A74A9	Autophagy
C43	L20	0.413502702070011	no	#4A74A9	Autophagy
C43	L40	0.488143380234158	no	#4A74A9	Autophagy
C50	C56	0.469634755874716	no	#4A74A9	Autophagy
C56	N80	0.431750310526069	no	#4A74A9	Autophagy
C73	C74	0.429215780690074	no	#4A74A9	Autophagy
C73	N30	0.500725924975945	no	#4A74A9	Autophagy
D45	D47	1	yes	#4A74A9	Autophagy
D45	D75	0.594049044476976	yes	#4A74A9	Autophagy
D47	D75	0.527230406302494	yes	#4A74A9	Autophagy
D56	G20	0.413187764496624	no	#4A74A9	Autophagy
D57	D75	0.551149074030829	no	#4A74A9	Autophagy
D82	R65	0.409309706212847	no	#4A74A9	Autophagy
E11	M35	0.388613690744384	no	#4A74A9	Autophagy
