Disease1	Disease2	weight	comorbid	colors	pathway
J45	K58	0.196120410931444	no	#4A74A9	Autophagy
J45	N80	-0.209892703858987	no	#B64539	Autophagy
J84	M35	0.0036257194853678	yes	#4A74A9	Autophagy
K12	N30	0.157744907188326	no	#4A74A9	Autophagy
K50	L40	0.331539943797429	yes	#4A74A9	Autophagy
K50	L71	0.21317431908887	yes	#4A74A9	Autophagy
K51	K58	0.671341788420096	yes	#4A74A9	Autophagy
K51	L40	0.508092415831659	no	#4A74A9	Autophagy
K51	N30	0.385536015542374	no	#4A74A9	Autophagy
K58	L40	0.354582583183056	no	#4A74A9	Autophagy
K58	N30	0.547112889021244	no	#4A74A9	Autophagy
L20	N30	0.317028598528703	no	#4A74A9	Autophagy
L40	N30	0.402709137361563	no	#4A74A9	Autophagy
M32	M35	-0.139075289783031	no	#B64539	Autophagy
M32	N19	0.347888125004709	yes	#4A74A9	Autophagy
M32	R65	0.485679439843555	no	#4A74A9	Autophagy
M35	N19	-0.104001572214783	no	#B64539	Autophagy
M35	N80	-0.122216715892753	no	#B64539	Autophagy
M35	Q87	0.00989545355121218	no	#4A74A9	Autophagy
M35	Q96	-0.109251324473914	no	#B64539	Autophagy
M60	N30	0.30858543832625	no	#4A74A9	Autophagy
N19	N80	0.311028094931659	no	#4A74A9	Autophagy
N80	Q96	0.268255366280248	no	#4A74A9	Autophagy
A71	A90	0.170223732748557	no	#4A74A9	Cell Cycle
A71	B17	-0.0595336425158844	no	#B64539	Cell Cycle
A71	C14	0.137212428233249	no	#4A74A9	Cell Cycle
A71	C34	0.103791916962926	no	#4A74A9	Cell Cycle
A71	C38	0.159197975474095	no	#4A74A9	Cell Cycle
A71	C43	0.138242929335804	no	#4A74A9	Cell Cycle
A71	C56	0.148012293502157	no	#4A74A9	Cell Cycle
A71	C64	0.113948423696898	no	#4A74A9	Cell Cycle
A71	C67	0.128859605439631	no	#4A74A9	Cell Cycle
A71	C73	0.327996358228488	no	#4A74A9	Cell Cycle
A71	C74	0.126972135482776	no	#4A74A9	Cell Cycle
A71	C79	0.132511139076717	no	#4A74A9	Cell Cycle
A71	C92	-0.0958081295206215	no	#B64539	Cell Cycle
A71	E88	-0.0674516273520436	no	#B64539	Cell Cycle
A71	F17	0.0827761300629879	no	#4A74A9	Cell Cycle
A71	F20	0.0347348379541102	no	#4A74A9	Cell Cycle
A71	F33	0.0213811073231589	no	#4A74A9	Cell Cycle
A71	I21	0.0664793689283699	no	#4A74A9	Cell Cycle
A71	J32	0.150385062571306	no	#4A74A9	Cell Cycle
A71	J44	0.0202783351003477	no	#4A74A9	Cell Cycle
A71	J45	-0.0967278396270467	no	#B64539	Cell Cycle
A71	K50	0.0746744479709353	no	#4A74A9	Cell Cycle
A71	K51	0.137781601263059	no	#4A74A9	Cell Cycle
A71	K58	0.139539738595813	no	#4A74A9	Cell Cycle
A71	L20	0.183606239043989	no	#4A74A9	Cell Cycle
A71	L40	0.213883627976448	no	#4A74A9	Cell Cycle
A71	M32	0.169220930279627	no	#4A74A9	Cell Cycle
A71	M35	-0.0536801130994077	no	#B64539	Cell Cycle
A71	M47	0.0488462274461059	no	#4A74A9	Cell Cycle
A71	M60	0.0958041127397362	no	#4A74A9	Cell Cycle
A71	N30	0.281332489362983	no	#4A74A9	Cell Cycle
A71	N80	0.122610472501257	no	#4A74A9	Cell Cycle
A71	Q96	0.147124778963361	no	#4A74A9	Cell Cycle
A71	R65	0.22240479463048	no	#4A74A9	Cell Cycle
A90	C11	0.182017067847258	no	#4A74A9	Cell Cycle
A90	C14	0.2689315697343	no	#4A74A9	Cell Cycle
A90	C16	0.258114896977557	no	#4A74A9	Cell Cycle
A90	C18	0.239524708720605	no	#4A74A9	Cell Cycle
A90	C22	0.243586349681361	no	#4A74A9	Cell Cycle
A90	C25	0.1534338973856	no	#4A74A9	Cell Cycle
A90	C34	0.429992409895316	no	#4A74A9	Cell Cycle
A90	C38	0.140982251888017	no	#4A74A9	Cell Cycle
A90	C43	0.109236411221077	no	#4A74A9	Cell Cycle
A90	C50	0.393950600127025	no	#4A74A9	Cell Cycle
A90	C53	0.186465593033879	no	#4A74A9	Cell Cycle
A90	C56	0.323769374260021	no	#4A74A9	Cell Cycle
A90	C64	0.17836837690123	no	#4A74A9	Cell Cycle
A90	C73	0.383973399788938	no	#4A74A9	Cell Cycle
A90	C74	0.217788652138632	no	#4A74A9	Cell Cycle
A90	C79	0.198133120037493	no	#4A74A9	Cell Cycle
A90	D75	0.257871387090687	no	#4A74A9	Cell Cycle
A90	D86	0.110401541327957	no	#4A74A9	Cell Cycle
A90	G10	-0.047475033727172	no	#B64539	Cell Cycle
A90	G12	0.0885728834398359	no	#4A74A9	Cell Cycle
A90	J44	0.021576414179024	no	#4A74A9	Cell Cycle
A90	K50	0.0979235905605805	no	#4A74A9	Cell Cycle
A90	K51	0.135106848825074	no	#4A74A9	Cell Cycle
A90	L20	0.0966944292606853	no	#4A74A9	Cell Cycle
A90	L40	0.504707225748501	no	#4A74A9	Cell Cycle
A90	M32	0.313157744695187	no	#4A74A9	Cell Cycle
A90	N30	0.198081775810306	no	#4A74A9	Cell Cycle
A90	R65	0.444699413552186	no	#4A74A9	Cell Cycle
B17	C56	-0.0554008638928287	no	#B64539	Cell Cycle
B17	C91	-0.0514343521601583	no	#B64539	Cell Cycle
B17	D46	-0.0477166505252381	no	#B64539	Cell Cycle
B17	D86	0.0368912383782742	no	#4A74A9	Cell Cycle
B17	M32	-0.089749874665758	no	#B64539	Cell Cycle
B17	M35	0.0227215410916583	no	#4A74A9	Cell Cycle
B17	N19	-0.044504797315619	no	#B64539	Cell Cycle
B17	N80	-0.0338153100133835	no	#B64539	Cell Cycle
B17	Q96	-0.0724869559593963	no	#B64539	Cell Cycle
B44	C50	-0.06827079767589	no	#B64539	Cell Cycle
B44	C53	-0.0624642198040814	no	#B64539	Cell Cycle
B44	C79	-0.0891475802174233	no	#B64539	Cell Cycle
B44	D75	-0.131019776892115	no	#B64539	Cell Cycle
B44	D82	0.144903394939236	no	#4A74A9	Cell Cycle
B44	N80	0.109055388981454	no	#4A74A9	Cell Cycle
C11	C14	0.226575549932857	yes	#4A74A9	Cell Cycle
C11	C16	0.440443112736008	no	#4A74A9	Cell Cycle
C11	C18	0.503171962613208	no	#4A74A9	Cell Cycle
C11	C22	0.336376831295194	no	#4A74A9	Cell Cycle
C11	C25	0.221302609956506	no	#4A74A9	Cell Cycle
C11	C34	0.563120333381764	no	#4A74A9	Cell Cycle
C11	C38	0.134690642446424	no	#4A74A9	Cell Cycle
C11	C43	0.0878843760020011	no	#4A74A9	Cell Cycle
C11	C50	0.462950371184531	no	#4A74A9	Cell Cycle
C11	C53	0.52485633232883	no	#4A74A9	Cell Cycle
C11	C56	0.229721901695737	no	#4A74A9	Cell Cycle
C11	C64	0.329059666955931	no	#4A74A9	Cell Cycle
C11	C73	0.226290274545058	no	#4A74A9	Cell Cycle
C11	C74	0.125819206210236	no	#4A74A9	Cell Cycle
C11	C79	0.220120754585272	no	#4A74A9	Cell Cycle
C11	C91	-0.193220398606159	no	#B64539	Cell Cycle
C11	D75	0.189695383274415	no	#4A74A9	Cell Cycle
C11	D82	-0.203835889742329	no	#B64539	Cell Cycle
C11	E10	-0.018594617209313	no	#B64539	Cell Cycle
C11	I48	-0.035603965597656	no	#B64539	Cell Cycle
C11	J32	0.131699991658916	no	#4A74A9	Cell Cycle
C11	J84	-0.0477373340539588	no	#B64539	Cell Cycle
C11	L40	0.342805787975988	no	#4A74A9	Cell Cycle
C11	N80	-0.0819445935593934	no	#B64539	Cell Cycle
C11	Q82	0.0373583061207087	no	#4A74A9	Cell Cycle
C14	C16	0.357425419073474	no	#4A74A9	Cell Cycle
C14	C18	0.452303675985935	no	#4A74A9	Cell Cycle
C14	C22	0.262065807865408	no	#4A74A9	Cell Cycle
C14	C25	0.216425047818281	no	#4A74A9	Cell Cycle
C14	C34	0.459018023121671	no	#4A74A9	Cell Cycle
C14	C38	0.283223859163389	no	#4A74A9	Cell Cycle
C14	C43	0.376738271900058	no	#4A74A9	Cell Cycle
C14	C50	0.37831826105743	no	#4A74A9	Cell Cycle
C14	C53	0.265735391736393	no	#4A74A9	Cell Cycle
C14	C56	0.374222254867166	no	#4A74A9	Cell Cycle
C14	C64	0.297270810350467	no	#4A74A9	Cell Cycle
C14	C67	0.158421593415502	no	#4A74A9	Cell Cycle
C14	C73	0.331269933218086	no	#4A74A9	Cell Cycle
C14	C74	0.279438058451412	no	#4A74A9	Cell Cycle
C14	C79	0.371934711756708	no	#4A74A9	Cell Cycle
C14	D46	0.0847758877596005	no	#4A74A9	Cell Cycle
C14	G12	0.116002935447573	no	#4A74A9	Cell Cycle
C14	J32	0.152426532929351	no	#4A74A9	Cell Cycle
C14	J45	0.13736516142796	no	#4A74A9	Cell Cycle
C14	K12	0.0341964781713642	no	#4A74A9	Cell Cycle
C14	K13	0.235794490266713	no	#4A74A9	Cell Cycle
C14	K50	0.0772651305290798	no	#4A74A9	Cell Cycle
C14	K51	0.186410528877938	no	#4A74A9	Cell Cycle
C14	K58	0.215436677732334	no	#4A74A9	Cell Cycle
C14	L20	0.239315230075116	no	#4A74A9	Cell Cycle
C14	L40	0.414085129738364	no	#4A74A9	Cell Cycle
C14	M19	0.123514364354392	no	#4A74A9	Cell Cycle
C14	M32	0.102406756188627	no	#4A74A9	Cell Cycle
C14	M60	0.183446683870856	no	#4A74A9	Cell Cycle
C14	N30	0.188519376366458	no	#4A74A9	Cell Cycle
C14	Q82	0.128476240021706	no	#4A74A9	Cell Cycle
C14	R65	0.120877517058943	no	#4A74A9	Cell Cycle
C16	C18	0.664094853160928	no	#4A74A9	Cell Cycle
C16	C22	0.624648876804425	no	#4A74A9	Cell Cycle
C16	C25	0.349452588923718	no	#4A74A9	Cell Cycle
C16	C34	0.699841589552469	no	#4A74A9	Cell Cycle
C16	C38	0.245688675220001	no	#4A74A9	Cell Cycle
C16	C43	0.381789654009819	no	#4A74A9	Cell Cycle
C16	C50	0.615075164384582	no	#4A74A9	Cell Cycle
C16	C53	0.468800552397993	no	#4A74A9	Cell Cycle
C16	C56	0.437785554877301	no	#4A74A9	Cell Cycle
C16	C64	0.436309385352318	no	#4A74A9	Cell Cycle
C16	C67	0.086071898682291	no	#4A74A9	Cell Cycle
C16	C73	0.241163178657687	no	#4A74A9	Cell Cycle
C16	C74	0.531193967305169	no	#4A74A9	Cell Cycle
C16	C79	0.585898016976653	yes	#4A74A9	Cell Cycle
C16	D75	0.221343354200224	no	#4A74A9	Cell Cycle
C16	E11	0.073332943219684	no	#4A74A9	Cell Cycle
C16	G12	0.160171407206676	no	#4A74A9	Cell Cycle
C16	J32	0.134648161214352	no	#4A74A9	Cell Cycle
C16	J45	0.176057321536145	no	#4A74A9	Cell Cycle
C16	K51	0.103578942215491	no	#4A74A9	Cell Cycle
C16	K58	0.1087659351067	no	#4A74A9	Cell Cycle
C16	L20	0.172912540409742	no	#4A74A9	Cell Cycle
C16	L40	0.450014959966885	no	#4A74A9	Cell Cycle
C16	M19	0.086020911007881	no	#4A74A9	Cell Cycle
C16	M60	0.0934877331313235	no	#4A74A9	Cell Cycle
C16	N30	0.144675812409164	no	#4A74A9	Cell Cycle
C16	N80	-0.0593827075042319	no	#B64539	Cell Cycle
C16	Q82	0.13384816465874	no	#4A74A9	Cell Cycle
C18	C22	0.504792844986341	no	#4A74A9	Cell Cycle
C18	C25	0.302884238870545	no	#4A74A9	Cell Cycle
C18	C34	0.696503393544832	no	#4A74A9	Cell Cycle
C18	C38	0.351703019498596	no	#4A74A9	Cell Cycle
C18	C43	0.448893126269251	no	#4A74A9	Cell Cycle
C18	C50	0.567637935355186	no	#4A74A9	Cell Cycle
C18	C53	0.41929769636892	no	#4A74A9	Cell Cycle
C18	C56	0.445542512634038	no	#4A74A9	Cell Cycle
C18	C64	0.4118796179984	no	#4A74A9	Cell Cycle
C18	C67	0.125097406041446	no	#4A74A9	Cell Cycle
C18	C71	0.160078169585629	no	#4A74A9	Cell Cycle
C18	C73	0.268863407965584	no	#4A74A9	Cell Cycle
C18	C74	0.523070521648237	no	#4A74A9	Cell Cycle
C18	C79	0.650102913804474	yes	#4A74A9	Cell Cycle
C18	D45	-0.0641172611449055	no	#B64539	Cell Cycle
C18	D46	0.0875091563402842	no	#4A74A9	Cell Cycle
C18	D72	0.147389511937496	no	#4A74A9	Cell Cycle
C18	D75	0.227057826284644	no	#4A74A9	Cell Cycle
C18	D82	-0.195191384881031	no	#B64539	Cell Cycle
C18	E11	0.0818121945449976	no	#4A74A9	Cell Cycle
C18	G12	0.214844147678549	no	#4A74A9	Cell Cycle
C18	G30	-0.0673474095560202	no	#B64539	Cell Cycle
C18	J32	0.15566533329238	no	#4A74A9	Cell Cycle
C18	J45	0.166258840791308	no	#4A74A9	Cell Cycle
C18	K51	0.278763644617413	no	#4A74A9	Cell Cycle
C18	K58	0.277149716602284	no	#4A74A9	Cell Cycle
C18	L20	0.23922896337827	no	#4A74A9	Cell Cycle
C18	L40	0.433941279121771	no	#4A74A9	Cell Cycle
C18	M19	0.131664776288133	no	#4A74A9	Cell Cycle
C18	M60	0.127393077749908	no	#4A74A9	Cell Cycle
C18	N30	0.152567510686131	no	#4A74A9	Cell Cycle
C18	Q82	0.238522254510127	no	#4A74A9	Cell Cycle
C18	Q87	-0.0615635995205305	no	#B64539	Cell Cycle
C18	T86	0.0679760513102893	no	#4A74A9	Cell Cycle
C22	C25	0.292817882433564	yes	#4A74A9	Cell Cycle
C22	C34	0.793524075408927	no	#4A74A9	Cell Cycle
C22	C38	0.257811795446874	no	#4A74A9	Cell Cycle
C22	C43	0.333029416205009	no	#4A74A9	Cell Cycle
C22	C50	0.721996824039529	no	#4A74A9	Cell Cycle
C22	C53	0.427237368111591	no	#4A74A9	Cell Cycle
C22	C56	0.422108265556179	no	#4A74A9	Cell Cycle
C22	C64	0.362724603674212	no	#4A74A9	Cell Cycle
C22	C67	0.081333611623277	no	#4A74A9	Cell Cycle
C22	C73	0.256720613331009	no	#4A74A9	Cell Cycle
C22	C74	0.647926030103851	no	#4A74A9	Cell Cycle
C22	C79	0.587887687597501	no	#4A74A9	Cell Cycle
C22	D72	0.0919477964174793	no	#4A74A9	Cell Cycle
C22	D75	0.319202359550385	no	#4A74A9	Cell Cycle
C22	E11	0.0488279713185368	no	#4A74A9	Cell Cycle
C22	G12	0.0867944359655479	no	#4A74A9	Cell Cycle
C22	J32	0.127511893083503	no	#4A74A9	Cell Cycle
C22	J45	0.125422011289222	no	#4A74A9	Cell Cycle
C22	L20	0.162941838895836	no	#4A74A9	Cell Cycle
C22	L40	0.412235873612177	no	#4A74A9	Cell Cycle
C22	M19	0.0587327530566565	no	#4A74A9	Cell Cycle
C22	M60	0.0686525378412011	no	#4A74A9	Cell Cycle
C22	Q82	0.112313468439588	no	#4A74A9	Cell Cycle
C25	C34	0.293019935068464	no	#4A74A9	Cell Cycle
C25	C38	0.160866882102748	no	#4A74A9	Cell Cycle
C25	C43	0.254436165113317	no	#4A74A9	Cell Cycle
C25	C50	0.317767122047119	no	#4A74A9	Cell Cycle
C25	C53	0.144302846077833	no	#4A74A9	Cell Cycle
C25	C56	0.22799196674112	no	#4A74A9	Cell Cycle
C25	C64	0.352632691783542	no	#4A74A9	Cell Cycle
C25	C67	0.11190599844862	no	#4A74A9	Cell Cycle
C25	C73	0.233530110231392	no	#4A74A9	Cell Cycle
C25	C74	0.221200827453629	no	#4A74A9	Cell Cycle
C25	C79	0.220113108522847	no	#4A74A9	Cell Cycle
C25	D47	-0.0689688150759456	no	#B64539	Cell Cycle
C25	D75	0.134547737469852	no	#4A74A9	Cell Cycle
C25	E11	0.0954053256816647	yes	#4A74A9	Cell Cycle
C25	G12	0.100050510943447	no	#4A74A9	Cell Cycle
C25	J32	0.156121956284496	no	#4A74A9	Cell Cycle
C25	J45	0.153832760657695	no	#4A74A9	Cell Cycle
C25	K51	0.106123723236039	no	#4A74A9	Cell Cycle
C25	K58	0.147981034319583	no	#4A74A9	Cell Cycle
C25	L20	0.123178747268199	no	#4A74A9	Cell Cycle
C25	L40	0.208535714428689	no	#4A74A9	Cell Cycle
C25	M19	0.0734843588774227	no	#4A74A9	Cell Cycle
C25	M35	0.0485345696877485	no	#4A74A9	Cell Cycle
C25	M60	0.188084159872369	no	#4A74A9	Cell Cycle
C25	N30	0.156352886431491	no	#4A74A9	Cell Cycle
C25	N80	-0.0898127076832968	no	#B64539	Cell Cycle
C25	Q82	0.10280029752915	no	#4A74A9	Cell Cycle
C25	Q96	-0.077653554542955	no	#B64539	Cell Cycle
C34	C38	0.576589681406428	yes	#4A74A9	Cell Cycle
C34	C43	0.567088138685014	no	#4A74A9	Cell Cycle
C34	C50	1	no	#4A74A9	Cell Cycle
C34	C53	0.540518541299823	no	#4A74A9	Cell Cycle
C34	C56	0.743667118256611	no	#4A74A9	Cell Cycle
C34	C64	0.338710069573718	no	#4A74A9	Cell Cycle
C34	C67	0.198179923395442	no	#4A74A9	Cell Cycle
C34	C73	0.386611998419057	no	#4A74A9	Cell Cycle
C34	C74	0.86058647636273	yes	#4A74A9	Cell Cycle
C34	C79	0.863575181792269	yes	#4A74A9	Cell Cycle
C34	D46	0.11103789164583	no	#4A74A9	Cell Cycle
C34	D72	0.22048104906551	no	#4A74A9	Cell Cycle
C34	D75	0.376725355072096	no	#4A74A9	Cell Cycle
C34	D82	-0.145450565992591	no	#B64539	Cell Cycle
C34	G12	0.219605353045479	no	#4A74A9	Cell Cycle
C34	J32	0.317748112605262	no	#4A74A9	Cell Cycle
C34	J45	0.153119550922113	no	#4A74A9	Cell Cycle
C34	K50	0.104141070309393	no	#4A74A9	Cell Cycle
C34	K51	0.179057424093653	no	#4A74A9	Cell Cycle
C34	K58	0.131589398265619	no	#4A74A9	Cell Cycle
C34	L20	0.34264925936325	no	#4A74A9	Cell Cycle
C34	L40	0.685057879640743	no	#4A74A9	Cell Cycle
C34	M19	0.126767513169933	no	#4A74A9	Cell Cycle
C34	M32	0.101451038885468	no	#4A74A9	Cell Cycle
C34	M60	0.145550658500418	no	#4A74A9	Cell Cycle
C34	N30	0.201422590857703	no	#4A74A9	Cell Cycle
C34	Q82	0.23999448235785	no	#4A74A9	Cell Cycle
C34	Q87	-0.0835490475902427	no	#B64539	Cell Cycle
C38	C50	0.430951772572969	no	#4A74A9	Cell Cycle
C38	C53	0.21032801004683	no	#4A74A9	Cell Cycle
C38	C56	0.344719130655189	no	#4A74A9	Cell Cycle
C38	C64	0.234571109402682	no	#4A74A9	Cell Cycle
C38	C71	0.128395455236726	no	#4A74A9	Cell Cycle
C38	C73	0.380964945116852	no	#4A74A9	Cell Cycle
C38	C79	0.212124193511606	yes	#4A74A9	Cell Cycle
C38	D75	0.249637814776999	no	#4A74A9	Cell Cycle
C38	J32	0.141186346944037	no	#4A74A9	Cell Cycle
C38	K51	0.128299560944377	no	#4A74A9	Cell Cycle
C38	K58	0.0959659063228885	no	#4A74A9	Cell Cycle
C38	L40	0.494580285207027	no	#4A74A9	Cell Cycle
C38	M32	0.157206943037686	no	#4A74A9	Cell Cycle
C38	N19	0.100729709985819	no	#4A74A9	Cell Cycle
C38	N30	0.263978084139114	no	#4A74A9	Cell Cycle
C43	C50	0.56430280669402	no	#4A74A9	Cell Cycle
C43	C53	0.262276164674531	no	#4A74A9	Cell Cycle
C43	C56	0.368931751846671	no	#4A74A9	Cell Cycle
C43	C64	0.353316239657745	no	#4A74A9	Cell Cycle
C43	C71	0.136871218364372	yes	#4A74A9	Cell Cycle
C43	C73	0.382026997059376	no	#4A74A9	Cell Cycle
C43	C74	0.0500839621559309	no	#4A74A9	Cell Cycle
C43	C79	0.182249079281881	yes	#4A74A9	Cell Cycle
C43	D75	0.140939096745316	no	#4A74A9	Cell Cycle
C43	F20	0.00213963098914206	no	#4A74A9	Cell Cycle
C43	K51	0.151024641205633	no	#4A74A9	Cell Cycle
C43	K58	0.0975884704736327	no	#4A74A9	Cell Cycle
C43	L20	0.0353088233726427	no	#4A74A9	Cell Cycle
C43	L40	0.550957231567977	no	#4A74A9	Cell Cycle
C43	L71	0.140128410404828	no	#4A74A9	Cell Cycle
C43	N30	0.224676513722314	no	#4A74A9	Cell Cycle
C43	Q96	0.0645242079914789	no	#4A74A9	Cell Cycle
C50	C53	0.50920534617509	no	#4A74A9	Cell Cycle
C50	C56	0.622439869855632	no	#4A74A9	Cell Cycle
C50	C64	0.393033073212576	no	#4A74A9	Cell Cycle
C50	C67	0.105836262050906	no	#4A74A9	Cell Cycle
C50	C73	0.402683387789269	no	#4A74A9	Cell Cycle
C50	C74	0.722438830473311	no	#4A74A9	Cell Cycle
C50	C79	0.745739824235925	yes	#4A74A9	Cell Cycle
C50	D72	0.127037420055398	no	#4A74A9	Cell Cycle
C50	D75	0.336553242263133	no	#4A74A9	Cell Cycle
C50	E11	0.0797717351796548	no	#4A74A9	Cell Cycle
C50	G12	0.163861034401254	no	#4A74A9	Cell Cycle
C50	J32	0.209661196445793	no	#4A74A9	Cell Cycle
C50	K50	0.0797388270744308	no	#4A74A9	Cell Cycle
C50	K51	0.110025143165469	no	#4A74A9	Cell Cycle
C50	L20	0.287975783821974	no	#4A74A9	Cell Cycle
C50	L40	0.626831242280775	no	#4A74A9	Cell Cycle
C50	M19	0.116639560944278	no	#4A74A9	Cell Cycle
C50	M60	0.141766460120577	no	#4A74A9	Cell Cycle
C50	N30	0.251055737466942	no	#4A74A9	Cell Cycle
C50	Q82	0.210563380735658	no	#4A74A9	Cell Cycle
C50	Q87	-0.0629239383471282	no	#B64539	Cell Cycle
C53	C56	0.243182032768645	yes	#4A74A9	Cell Cycle
C53	C64	0.31970673474701	no	#4A74A9	Cell Cycle
C53	C73	0.195477035723908	no	#4A74A9	Cell Cycle
C53	C74	0.398979419799561	no	#4A74A9	Cell Cycle
C53	C79	0.539950749355869	yes	#4A74A9	Cell Cycle
C53	C91	-0.247428862995387	no	#B64539	Cell Cycle
