Disease1	Disease2	weight	comorbid	colors	pathway
A71	B19	0.177689596440267	no	#4A74A9	Autophagy
A71	C73	0.206496409054437	no	#4A74A9	Autophagy
A71	K58	0.237220988519955	no	#4A74A9	Autophagy
A71	Q98	0.127324696781102	no	#4A74A9	Autophagy
B17	C92	0.0363411239858058	no	#4A74A9	Autophagy
B17	R65	-0.0626843844885019	no	#B64539	Autophagy
B19	B44	0.164404781290526	no	#4A74A9	Autophagy
B19	D86	0.181006551779283	no	#4A74A9	Autophagy
B19	F31	-0.0296761143586787	no	#B64539	Autophagy
B44	D47	0.126477551604353	no	#4A74A9	Autophagy
C11	M47	-0.0867412479265526	no	#B64539	Autophagy
C14	C73	0.314700838983052	no	#4A74A9	Autophagy
C14	K13	0.368899112074638	no	#4A74A9	Autophagy
C15	C18	0.223970473229144	no	#4A74A9	Autophagy
C15	C34	0.40730152815851	no	#4A74A9	Autophagy
C15	L40	0.246433731665935	no	#4A74A9	Autophagy
C16	C18	0.209639709038124	no	#4A74A9	Autophagy
C16	C25	0.162244201592373	no	#4A74A9	Autophagy
C16	D86	-0.164795222136633	no	#B64539	Autophagy
C18	C93	0.198484219964128	no	#4A74A9	Autophagy
C18	D86	-0.181300606096727	no	#B64539	Autophagy
C18	M47	-0.157599346853332	no	#B64539	Autophagy
C18	R65	-0.135733052502621	no	#B64539	Autophagy
C22	C34	0.297709904867904	no	#4A74A9	Autophagy
C22	C74	0.248459023062909	no	#4A74A9	Autophagy
C22	K70	0.256515112268152	yes	#4A74A9	Autophagy
C25	K50	0.166741982339414	no	#4A74A9	Autophagy
C34	C38	0.386105359941216	yes	#4A74A9	Autophagy
C34	K50	0.254349136812827	no	#4A74A9	Autophagy
C49	C71	1	no	#4A74A9	Autophagy
C49	G20	0.349034583807921	no	#4A74A9	Autophagy
C64	N19	-0.138285841663245	no	#B64539	Autophagy
C67	D82	0.233462098850787	no	#4A74A9	Autophagy
C67	R65	0.192854565529782	no	#4A74A9	Autophagy
C71	F20	0.062364731222284	no	#4A74A9	Autophagy
C71	G20	0.305483836422745	no	#4A74A9	Autophagy
C71	G30	0.280422047847991	no	#4A74A9	Autophagy
C73	F17	0.0868236324832693	no	#4A74A9	Autophagy
C73	J45	0.306292808431424	no	#4A74A9	Autophagy
C73	K13	0.307051152041871	no	#4A74A9	Autophagy
C73	K70	0.281150026141071	no	#4A74A9	Autophagy
C73	L40	0.226751968463178	no	#4A74A9	Autophagy
C73	L70	0.22171019922105	no	#4A74A9	Autophagy
C84	D46	0.20725811655559	no	#4A74A9	Autophagy
C84	F20	0.0859287485226641	no	#4A74A9	Autophagy
C84	G30	0.198269382683425	no	#4A74A9	Autophagy
C92	G20	0.182042060999488	no	#4A74A9	Autophagy
C92	I63	-0.166233977775474	no	#B64539	Autophagy
C93	D82	-0.366036352666879	no	#B64539	Autophagy
D45	D47	0.382067721034714	yes	#4A74A9	Autophagy
D45	D75	0.561273611725465	yes	#4A74A9	Autophagy
D45	D82	0.297192439036659	no	#4A74A9	Autophagy
D45	D86	0.210839836898217	no	#4A74A9	Autophagy
D45	M47	0.216657352729328	no	#4A74A9	Autophagy
D45	N19	0.219246234789069	no	#4A74A9	Autophagy
D46	I63	-0.165046629383142	no	#B64539	Autophagy
D47	D75	0.268854135730193	yes	#4A74A9	Autophagy
D75	N19	0.279797120679137	no	#4A74A9	Autophagy
D82	F84	-0.0601272264603133	no	#B64539	Autophagy
D82	I21	0.113931854416707	no	#4A74A9	Autophagy
D82	M47	0.250540819849886	no	#4A74A9	Autophagy
D82	R65	0.469224766413706	no	#4A74A9	Autophagy
D86	R65	0.195823992714971	no	#4A74A9	Autophagy
E10	E11	0.0334048661395682	yes	#4A74A9	Autophagy
F20	G30	0.0976367099479367	no	#4A74A9	Autophagy
F84	R65	-0.0434103784395461	no	#B64539	Autophagy
G20	G30	0.3315535703727	no	#4A74A9	Autophagy
H31	R65	0.231958747462946	no	#4A74A9	Autophagy
I21	R65	0.156369416851325	no	#4A74A9	Autophagy
I48	L82	0.185079090287417	no	#4A74A9	Autophagy
K50	L40	0.164874455407698	no	#4A74A9	Autophagy
K51	L40	0.196462354577508	no	#4A74A9	Autophagy
K51	L70	0.176812365655653	yes	#4A74A9	Autophagy
K58	L40	0.21944409278008	no	#4A74A9	Autophagy
L40	L70	0.278453191699172	no	#4A74A9	Autophagy
L40	L71	0.280792620330415	yes	#4A74A9	Autophagy
L40	M33	0.117951284287949	no	#4A74A9	Autophagy
L70	L82	-0.15030040333791	no	#B64539	Autophagy
M47	R65	0.252472080104988	no	#4A74A9	Autophagy
A71	A90	0.118842214867757	no	#4A74A9	Cell Cycle
A71	B19	0.173417499911972	no	#4A74A9	Cell Cycle
A71	B44	0.102996414800199	no	#4A74A9	Cell Cycle
A71	C11	0.103739881490717	no	#4A74A9	Cell Cycle
A71	C14	0.147979831127099	no	#4A74A9	Cell Cycle
A71	C15	0.186957473008305	no	#4A74A9	Cell Cycle
A71	C16	0.0786764534285665	no	#4A74A9	Cell Cycle
A71	C18	0.0763870957421791	no	#4A74A9	Cell Cycle
A71	C22	0.111940975101219	no	#4A74A9	Cell Cycle
A71	C25	0.0900987215756506	no	#4A74A9	Cell Cycle
A71	C34	0.149852459719904	no	#4A74A9	Cell Cycle
A71	C38	0.163426034652214	no	#4A74A9	Cell Cycle
