Disease1	Disease2	weight	comorbid	colors	pathway
A71	C73	0.23713143687481	no	#4A74A9	Autophagy
B19	L71	0.234555858291257	no	#4A74A9	Autophagy
C11	I63	-0.138028354975995	no	#B64539	Autophagy
C11	L70	-0.0698623952397587	no	#B64539	Autophagy
C11	N19	-0.0502267631857179	no	#B64539	Autophagy
C14	C73	0.350942243744068	no	#4A74A9	Autophagy
C14	K13	0.425138143521625	no	#4A74A9	Autophagy
C15	C34	0.398968004393417	no	#4A74A9	Autophagy
C15	L40	0.268687368697667	no	#4A74A9	Autophagy
C16	C18	0.288873964949487	no	#4A74A9	Autophagy
C16	C25	0.314863292598405	no	#4A74A9	Autophagy
C16	C64	0.228150769108844	no	#4A74A9	Autophagy
C16	N02	0.0227517008982298	no	#4A74A9	Autophagy
C18	D45	-0.154719316894096	no	#B64539	Autophagy
C18	R65	-0.163762402681503	no	#B64539	Autophagy
C22	C34	0.316682261079831	no	#4A74A9	Autophagy
C22	C74	0.302508130043792	no	#4A74A9	Autophagy
C22	K70	0.222771073726453	yes	#4A74A9	Autophagy
C25	C64	0.225518801369478	no	#4A74A9	Autophagy
C25	L70	0.154225778014265	no	#4A74A9	Autophagy
C34	C38	0.393942686852698	yes	#4A74A9	Autophagy
C49	C64	0.448805160712468	no	#4A74A9	Autophagy
C49	C71	1	no	#4A74A9	Autophagy
C64	G30	0.164210104114512	no	#4A74A9	Autophagy
C71	G30	0.299506753576487	no	#4A74A9	Autophagy
C73	L40	0.303532766717643	no	#4A74A9	Autophagy
C73	L70	0.27643514509136	no	#4A74A9	Autophagy
C84	D45	0.326989988722732	no	#4A74A9	Autophagy
C84	D47	0.269284769799069	no	#4A74A9	Autophagy
C84	G30	0.218035069097116	no	#4A74A9	Autophagy
C92	K12	0.16241947887885	yes	#4A74A9	Autophagy
D45	D47	0.298966015539713	yes	#4A74A9	Autophagy
D45	D75	0.363168686891407	yes	#4A74A9	Autophagy
D45	D82	0.430024487415742	no	#4A74A9	Autophagy
D45	R65	0.294005139940132	no	#4A74A9	Autophagy
D82	R65	0.573648752512575	no	#4A74A9	Autophagy
F17	Q98	0.100348650941134	no	#4A74A9	Autophagy
F20	G30	0.0836861278440031	no	#4A74A9	Autophagy
F20	I42	-0.00659043728725703	no	#B64539	Autophagy
G71	I48	-0.114464403749488	no	#B64539	Autophagy
L40	L70	0.363489374532129	no	#4A74A9	Autophagy
L40	L71	0.272759189588766	yes	#4A74A9	Autophagy
A71	B19	0.221261117854491	no	#4A74A9	Cell Cycle
A71	C14	0.117143524774849	no	#4A74A9	Cell Cycle
A71	C15	0.141054903914947	no	#4A74A9	Cell Cycle
A71	C34	0.0940833186691779	no	#4A74A9	Cell Cycle
A71	C38	0.110674226775167	no	#4A74A9	Cell Cycle
A71	C64	0.108381437966377	no	#4A74A9	Cell Cycle
A71	C73	0.260776537645429	no	#4A74A9	Cell Cycle
A71	F20	0.0290718097404615	no	#4A74A9	Cell Cycle
A71	L40	0.106383334787589	no	#4A74A9	Cell Cycle
A71	L70	0.112963356595062	no	#4A74A9	Cell Cycle
A71	L71	0.216440694862621	no	#4A74A9	Cell Cycle
A71	R65	0.126463419602529	no	#4A74A9	Cell Cycle
A90	C15	0.210059466314952	no	#4A74A9	Cell Cycle
A90	C34	0.22437902299058	no	#4A74A9	Cell Cycle
A90	C73	0.197773607071167	no	#4A74A9	Cell Cycle
A90	C84	0.313112964943587	no	#4A74A9	Cell Cycle
A90	D45	0.130380839660643	no	#4A74A9	Cell Cycle
A90	D47	0.136514260938976	no	#4A74A9	Cell Cycle
A90	I48	-0.013249265196029	no	#B64539	Cell Cycle
A90	L40	0.20219340388744	no	#4A74A9	Cell Cycle
A90	L71	0.17178639871225	no	#4A74A9	Cell Cycle
A90	R65	0.241522940425272	no	#4A74A9	Cell Cycle
B17	G30	0.0644339092259968	no	#4A74A9	Cell Cycle
B19	C14	0.162403293841982	no	#4A74A9	Cell Cycle
B19	C15	0.168996956886045	no	#4A74A9	Cell Cycle
B19	C16	0.107614050475365	no	#4A74A9	Cell Cycle
B19	C18	0.0969428738536763	no	#4A74A9	Cell Cycle
B19	C22	0.146184293838621	no	#4A74A9	Cell Cycle
B19	C25	0.112541436231358	no	#4A74A9	Cell Cycle
B19	C34	0.177457951493056	no	#4A74A9	Cell Cycle
B19	C38	0.141656461148176	no	#4A74A9	Cell Cycle
B19	C64	0.179028002691602	no	#4A74A9	Cell Cycle
B19	C73	0.272699188860183	no	#4A74A9	Cell Cycle
B19	C74	0.130197608483004	no	#4A74A9	Cell Cycle
B19	C84	0.220874880188766	no	#4A74A9	Cell Cycle
B19	D47	0.097124658543058	no	#4A74A9	Cell Cycle
B19	K70	0.153121001514993	yes	#4A74A9	Cell Cycle
B19	L40	0.138085606034855	no	#4A74A9	Cell Cycle
B19	L70	0.148764167126602	no	#4A74A9	Cell Cycle
B19	L71	0.111952733502893	no	#4A74A9	Cell Cycle
B19	Q98	0.112975936628587	no	#4A74A9	Cell Cycle
C11	C15	0.31219305877988	no	#4A74A9	Cell Cycle
C11	C16	0.109770315275404	no	#4A74A9	Cell Cycle
C11	C18	0.179827392470296	no	#4A74A9	Cell Cycle
C11	C22	0.26563071483272	no	#4A74A9	Cell Cycle
C11	C34	0.523001024042894	no	#4A74A9	Cell Cycle
C11	C38	0.401321388637264	no	#4A74A9	Cell Cycle
C11	C49	0.441335493371324	no	#4A74A9	Cell Cycle
C11	C64	0.245140859144405	no	#4A74A9	Cell Cycle
C11	C71	0.232868677457263	no	#4A74A9	Cell Cycle
C11	C73	0.276054565868438	no	#4A74A9	Cell Cycle
C11	C74	0.236833113777498	no	#4A74A9	Cell Cycle
C11	C84	0.323708488819139	no	#4A74A9	Cell Cycle
C11	I48	0.0543689027361692	no	#4A74A9	Cell Cycle
C11	L40	0.251637978455094	no	#4A74A9	Cell Cycle
C11	L71	0.218498056010792	no	#4A74A9	Cell Cycle
C14	C15	0.221971948940402	no	#4A74A9	Cell Cycle
C14	C16	0.161500299046647	no	#4A74A9	Cell Cycle
C14	C18	0.248128055221311	no	#4A74A9	Cell Cycle
C14	C22	0.216946300364639	no	#4A74A9	Cell Cycle
C14	C25	0.152681082568713	no	#4A74A9	Cell Cycle
C14	C34	0.287971346828467	no	#4A74A9	Cell Cycle
C14	C38	0.24446739539374	no	#4A74A9	Cell Cycle
C14	C49	0.221251181942708	no	#4A74A9	Cell Cycle
C14	C64	0.210473058793659	no	#4A74A9	Cell Cycle
C14	C67	0.0891846204407043	no	#4A74A9	Cell Cycle
