Disease1	Disease2	weight	comorbid	colors	pathway
A71	K13	-0.213114936705836	no	#B64539	Autophagy
A71	N30	0.397573030125516	no	#4A74A9	Autophagy
A71	Q96	0.385433284656422	no	#4A74A9	Autophagy
A90	M32	0.377479640766315	no	#4A74A9	Autophagy
A90	R65	0.693165274448316	no	#4A74A9	Autophagy
B17	C64	0.0734198074748878	no	#4A74A9	Autophagy
C11	K58	0.188281395971593	no	#4A74A9	Autophagy
C14	C73	0.550621990591484	no	#4A74A9	Autophagy
C16	C18	0.469993389382543	no	#4A74A9	Autophagy
C16	C25	0.623179307151359	no	#4A74A9	Autophagy
C18	C25	0.294482473075666	no	#4A74A9	Autophagy
C22	C25	0.579133905400513	yes	#4A74A9	Autophagy
C22	C34	0.685134819822145	no	#4A74A9	Autophagy
C25	N80	-0.152982282369626	no	#B64539	Autophagy
C34	C50	0.874971153639883	no	#4A74A9	Autophagy
C34	C56	0.956724149327744	no	#4A74A9	Autophagy
C50	C56	0.80563964036068	no	#4A74A9	Autophagy
C50	C91	0.61425427188837	no	#4A74A9	Autophagy
C50	M35	-0.0645959395172539	no	#B64539	Autophagy
C53	J32	-0.212911375506659	no	#B64539	Autophagy
C64	C73	0.35369439764266	no	#4A74A9	Autophagy
C64	G35	-0.225734674706508	no	#B64539	Autophagy
C71	G30	0.605992267252476	no	#4A74A9	Autophagy
C73	N30	0.421712631626809	no	#4A74A9	Autophagy
C91	F17	-0.00907059124949305	no	#B64539	Autophagy
D45	D47	0.370046146011853	yes	#4A74A9	Autophagy
D45	D75	0.512154815580246	yes	#4A74A9	Autophagy
D82	R65	1	no	#4A74A9	Autophagy
E88	F17	-0.0983990447573384	no	#B64539	Autophagy
G30	I48	0.030295558758241	no	#4A74A9	Autophagy
I42	K51	-0.0955376493952999	no	#B64539	Autophagy
K13	K51	0.171875038836518	no	#4A74A9	Autophagy
K13	Q96	-0.164718951103463	no	#B64539	Autophagy
K51	K58	0.888790143582029	yes	#4A74A9	Autophagy
K51	L40	0.534611416218902	no	#4A74A9	Autophagy
K58	L40	0.507772981477182	no	#4A74A9	Autophagy
K58	N30	0.603274385097535	no	#4A74A9	Autophagy
M32	R65	0.450606186657733	no	#4A74A9	Autophagy
N19	N80	0.203544579113886	no	#4A74A9	Autophagy
N80	Q96	0.331211804031155	no	#4A74A9	Autophagy
A71	C14	0.160179993084401	no	#4A74A9	Cell Cycle
A71	C16	0.0849165146704797	no	#4A74A9	Cell Cycle
A71	C34	0.156263072039964	no	#4A74A9	Cell Cycle
A71	C50	0.190620806553825	no	#4A74A9	Cell Cycle
A71	C56	0.227168876982682	no	#4A74A9	Cell Cycle
A71	C64	0.137333682431041	no	#4A74A9	Cell Cycle
A71	C73	0.402510896261716	no	#4A74A9	Cell Cycle
A71	D82	0.179183785393419	no	#4A74A9	Cell Cycle
A71	K51	0.158058359706777	no	#4A74A9	Cell Cycle
A71	K58	0.206016523411801	no	#4A74A9	Cell Cycle
A71	L40	0.260771860120063	no	#4A74A9	Cell Cycle
A71	M32	0.186906984662486	no	#4A74A9	Cell Cycle
A71	N19	0.143431515513762	no	#4A74A9	Cell Cycle
A71	N30	0.393205880030784	no	#4A74A9	Cell Cycle
A71	N80	0.0761840617171818	no	#4A74A9	Cell Cycle
A71	Q96	0.222418749559679	no	#4A74A9	Cell Cycle
A71	R65	0.262331150427307	no	#4A74A9	Cell Cycle
A90	C14	0.219261166470787	no	#4A74A9	Cell Cycle
A90	C16	0.177756790589357	no	#4A74A9	Cell Cycle
A90	C22	0.264254159601413	no	#4A74A9	Cell Cycle
A90	C34	0.282731847226821	no	#4A74A9	Cell Cycle
A90	C50	0.325112374545511	no	#4A74A9	Cell Cycle
A90	C56	0.225678064562009	no	#4A74A9	Cell Cycle
A90	C73	0.294150753496062	no	#4A74A9	Cell Cycle
A90	D47	0.153955809287512	no	#4A74A9	Cell Cycle
A90	D75	0.484673401736437	no	#4A74A9	Cell Cycle
A90	D82	0.263227533300441	no	#4A74A9	Cell Cycle
