Disease1	Disease2	weight	comorbid	colors	pathway
A71	C53	-0.332009487954021	no	#B64539	Autophagy
A71	C92	-0.326196187847049	no	#B64539	Autophagy
A71	F17	0.251063302582132	no	#4A74A9	Autophagy
A71	F20	0.173122932658645	no	#4A74A9	Autophagy
A71	F31	0.204997117833303	no	#4A74A9	Autophagy
A71	F33	0.107148479764692	no	#4A74A9	Autophagy
A71	J45	-0.33691345196972	no	#B64539	Autophagy
A71	J84	0.282877139166432	no	#4A74A9	Autophagy
A71	K51	0.41914487349321	no	#4A74A9	Autophagy
A71	K58	0.425005659139978	no	#4A74A9	Autophagy
A71	N30	0.370671645178707	no	#4A74A9	Autophagy
A71	N80	0.307037329038795	no	#4A74A9	Autophagy
A71	Q96	0.455738692053225	no	#4A74A9	Autophagy
A90	K50	0.289871497326652	no	#4A74A9	Autophagy
A90	R65	0.576035840973764	no	#4A74A9	Autophagy
A90	T86	-0.257623442261593	no	#B64539	Autophagy
B17	D45	-0.176162336828839	no	#B64539	Autophagy
B17	D47	-0.147832675424079	no	#B64539	Autophagy
B17	E10	-0.142609568334082	no	#B64539	Autophagy
B17	I21	-0.231864063673748	no	#B64539	Autophagy
B17	M32	-0.24842645368576	no	#B64539	Autophagy
B17	N19	-0.162983930088894	no	#B64539	Autophagy
B17	Q87	-0.115237415083257	no	#B64539	Autophagy
B44	E10	0.134586891071263	no	#4A74A9	Autophagy
B44	E11	-0.14682699166521	no	#B64539	Autophagy
B44	G12	-0.136365513182102	no	#B64539	Autophagy
B44	I42	0.373547591029847	no	#4A74A9	Autophagy
B44	J45	-0.313967880536775	no	#B64539	Autophagy
C11	C38	0.509658507489999	no	#4A74A9	Autophagy
C11	C53	0.702114657763479	no	#4A74A9	Autophagy
C11	C79	0.627641627735506	no	#4A74A9	Autophagy
C11	D82	-0.531433651890504	no	#B64539	Autophagy
C11	M32	-0.368549409378592	no	#B64539	Autophagy
C11	N19	-0.406227199895174	no	#B64539	Autophagy
C11	N80	-0.234832880177457	no	#B64539	Autophagy
C14	C43	0.455932238363174	no	#4A74A9	Autophagy
C14	C53	0.396660269314641	no	#4A74A9	Autophagy
C14	C73	0.475486866314547	no	#4A74A9	Autophagy
C14	K13	0.755899096586476	no	#4A74A9	Autophagy
C16	C18	0.51565911958196	no	#4A74A9	Autophagy
C16	C25	0.609548891566291	no	#4A74A9	Autophagy
C16	C74	0.401491368280245	no	#4A74A9	Autophagy
C16	D47	-0.229052095690153	no	#B64539	Autophagy
C18	C64	0.443541855150496	no	#4A74A9	Autophagy
C18	D45	-0.205799601056756	no	#B64539	Autophagy
C18	D82	-0.316094613052816	no	#B64539	Autophagy
C18	K51	0.447399217437057	no	#4A74A9	Autophagy
C18	K58	0.55562618608438	no	#4A74A9	Autophagy
C22	C25	0.414778515712254	yes	#4A74A9	Autophagy
C22	C34	0.635514788918664	no	#4A74A9	Autophagy
C22	C50	0.489322231166161	no	#4A74A9	Autophagy
C22	C56	0.668320839439934	no	#4A74A9	Autophagy
C22	C91	0.626303300556299	no	#4A74A9	Autophagy
C25	E11	0.223358214587993	yes	#4A74A9	Autophagy
C25	J45	0.384900395764757	no	#4A74A9	Autophagy
C25	N80	-0.183087088811047	no	#B64539	Autophagy
C34	C38	0.786063023270694	yes	#4A74A9	Autophagy
C34	C50	0.863666900660334	no	#4A74A9	Autophagy
C34	C56	0.958510417020632	no	#4A74A9	Autophagy
C34	C91	0.750575367204883	no	#4A74A9	Autophagy
C34	F31	-0.220407614505388	no	#B64539	Autophagy
C34	L20	0.405185899054483	no	#4A74A9	Autophagy
C38	J32	0.8063333048935	no	#4A74A9	Autophagy
C38	L20	0.535593880751298	no	#4A74A9	Autophagy
C43	C50	0.447913350830092	no	#4A74A9	Autophagy
C43	C73	0.33046009842845	no	#4A74A9	Autophagy
C43	L20	0.514182747963895	no	#4A74A9	Autophagy
C43	M47	0.172204647952602	no	#4A74A9	Autophagy
C50	C56	0.77926719567385	no	#4A74A9	Autophagy
C50	E10	-0.161292345981145	no	#B64539	Autophagy
C50	J44	-0.0714183041193277	no	#B64539	Autophagy
C53	C79	0.620720659767663	yes	#4A74A9	Autophagy
C53	C92	0.457241572819307	no	#4A74A9	Autophagy
C53	D46	-0.230838308870488	no	#B64539	Autophagy
C53	I21	-0.21236504052727	no	#B64539	Autophagy
