Disease1	Disease2	weight	comorbid	colors	pathway
A71	K13	-0.595144137496949	no	#B64539	Autophagy
A90	M32	0.712426997474432	no	#4A74A9	Autophagy
A90	R65	0.760304699409305	no	#4A74A9	Autophagy
B17	C64	0.705428651749196	no	#4A74A9	Autophagy
C11	K58	0.733844858832488	no	#4A74A9	Autophagy
C14	C64	0.549291890209633	no	#4A74A9	Autophagy
C14	C73	0.775329578504647	no	#4A74A9	Autophagy
C16	C18	0.720517348528385	no	#4A74A9	Autophagy
C16	C25	0.805638977834634	no	#4A74A9	Autophagy
C18	K51	0.70784368130494	no	#4A74A9	Autophagy
C22	C25	0.884869089456805	yes	#4A74A9	Autophagy
C22	C34	0.63524587828731	no	#4A74A9	Autophagy
C25	N80	-0.793932437884395	no	#B64539	Autophagy
C34	C50	0.78213334351661	no	#4A74A9	Autophagy
C34	C56	0.729918489523942	no	#4A74A9	Autophagy
C34	C91	0.706013242212739	no	#4A74A9	Autophagy
C50	C56	0.735573691781827	no	#4A74A9	Autophagy
C50	C91	0.612161564457175	no	#4A74A9	Autophagy
C50	M35	-0.813266958460807	no	#B64539	Autophagy
C53	J32	-0.541310626626369	no	#B64539	Autophagy
C71	G30	0.738944005769637	no	#4A74A9	Autophagy
C73	N30	0.661657311411195	no	#4A74A9	Autophagy
C91	F17	-0.992578980090877	no	#B64539	Autophagy
D45	D47	0.995273828185437	yes	#4A74A9	Autophagy
D45	D75	0.894786051398795	yes	#4A74A9	Autophagy
D47	D82	0.695906448883334	no	#4A74A9	Autophagy
D82	R65	0.701890281250856	no	#4A74A9	Autophagy
E88	F17	-0.98909742215507	no	#B64539	Autophagy
I42	K51	-0.984329876434913	no	#B64539	Autophagy
K13	K51	0.936644711966935	no	#4A74A9	Autophagy
K13	Q96	-0.293205430563928	no	#B64539	Autophagy
K51	K58	0.983826463444361	yes	#4A74A9	Autophagy
K51	L40	0.81863763432876	no	#4A74A9	Autophagy
K58	L40	0.813262760240305	no	#4A74A9	Autophagy
K58	N30	0.768644893853641	no	#4A74A9	Autophagy
M32	R65	0.780611718548554	no	#4A74A9	Autophagy
N19	N80	0.942612186838132	no	#4A74A9	Autophagy
N80	Q96	0.695348952980689	no	#4A74A9	Autophagy
A71	C16	0.0437351058796719	no	#4A74A9	Cell Cycle
A71	C34	0.266099402428602	no	#4A74A9	Cell Cycle
A71	C50	0.362303238936661	no	#4A74A9	Cell Cycle
A71	C56	0.493685228876242	no	#4A74A9	Cell Cycle
A71	C73	0.749403060954696	no	#4A74A9	Cell Cycle
A71	D82	0.424908656305346	no	#4A74A9	Cell Cycle
A71	K51	0.496842236507758	no	#4A74A9	Cell Cycle
A71	K58	0.7147593716231	no	#4A74A9	Cell Cycle
A71	L40	0.459620199007487	no	#4A74A9	Cell Cycle
A71	M32	0.524963492188487	no	#4A74A9	Cell Cycle
A71	N19	0.567317104720111	no	#4A74A9	Cell Cycle
A71	N30	0.778419975420773	no	#4A74A9	Cell Cycle
A71	N80	0.600355232028681	no	#4A74A9	Cell Cycle
A71	Q96	0.682798373423434	no	#4A74A9	Cell Cycle
A71	R65	0.61671899802047	no	#4A74A9	Cell Cycle
A90	C16	0.366011214000176	no	#4A74A9	Cell Cycle
A90	C22	0.488287458284638	no	#4A74A9	Cell Cycle
A90	C34	0.50521951147342	no	#4A74A9	Cell Cycle
A90	C50	0.585339910892867	no	#4A74A9	Cell Cycle
A90	C56	0.514226273425396	no	#4A74A9	Cell Cycle
A90	C73	0.568751785446485	no	#4A74A9	Cell Cycle
A90	D47	0.489828258307281	no	#4A74A9	Cell Cycle
A90	D75	0.779109824448038	no	#4A74A9	Cell Cycle
A90	D82	0.377126616260282	no	#4A74A9	Cell Cycle
A90	D86	0.892374450718744	no	#4A74A9	Cell Cycle
A90	L40	0.627935069941487	no	#4A74A9	Cell Cycle
A90	M32	0.820464010668163	no	#4A74A9	Cell Cycle
A90	R65	0.761617954701041	no	#4A74A9	Cell Cycle
B17	Q96	-0.919159223839345	no	#B64539	Cell Cycle
C11	C16	0.880617310652452	no	#4A74A9	Cell Cycle
C11	C18	0.819414314828343	no	#4A74A9	Cell Cycle
C11	C34	0.820664089312127	no	#4A74A9	Cell Cycle
C11	C50	0.836905105525294	no	#4A74A9	Cell Cycle
C11	C53	0.933746574732942	no	#4A74A9	Cell Cycle
C11	C64	0.818075254051038	no	#4A74A9	Cell Cycle
C11	C73	0.701872905203975	no	#4A74A9	Cell Cycle
C11	L40	0.769904542561131	no	#4A74A9	Cell Cycle
C11	M35	0.983217468903542	no	#4A74A9	Cell Cycle
C14	C16	0.807830531646059	no	#4A74A9	Cell Cycle
C14	C18	0.801592461115997	no	#4A74A9	Cell Cycle
C14	C22	0.818271715320016	no	#4A74A9	Cell Cycle
C14	C25	0.678091837904325	no	#4A74A9	Cell Cycle
C14	C34	0.737491385149199	no	#4A74A9	Cell Cycle
C14	C50	0.754941533354935	no	#4A74A9	Cell Cycle
C14	C53	0.81325476450657	no	#4A74A9	Cell Cycle
C14	C56	0.769475417001134	no	#4A74A9	Cell Cycle
C14	C64	0.683596335260252	no	#4A74A9	Cell Cycle
C14	C71	0.504790902328609	no	#4A74A9	Cell Cycle
C14	C73	0.730619768848376	no	#4A74A9	Cell Cycle
C14	K13	0.932382014339846	no	#4A74A9	Cell Cycle
C14	K58	0.678821062560953	no	#4A74A9	Cell Cycle
C14	L40	0.743437935801645	no	#4A74A9	Cell Cycle
C14	M32	0.360217076665583	no	#4A74A9	Cell Cycle
C14	N30	0.461491595900549	no	#4A74A9	Cell Cycle
C16	C18	0.907218600746779	no	#4A74A9	Cell Cycle
C16	C22	0.903027178020775	no	#4A74A9	Cell Cycle
C16	C25	0.847836593326237	no	#4A74A9	Cell Cycle
C16	C34	0.856120393281176	no	#4A74A9	Cell Cycle
C16	C50	0.858782371369485	no	#4A74A9	Cell Cycle
C16	C53	0.865128905093465	no	#4A74A9	Cell Cycle
C16	C56	0.844018274224672	no	#4A74A9	Cell Cycle
C16	C64	0.798023360886833	no	#4A74A9	Cell Cycle
C16	C71	0.609239800615689	no	#4A74A9	Cell Cycle
C16	C73	0.62150839902527	no	#4A74A9	Cell Cycle
C16	J32	0.49513579486008	no	#4A74A9	Cell Cycle
C16	K51	0.789312499583494	no	#4A74A9	Cell Cycle
C16	L40	0.78045400018272	no	#4A74A9	Cell Cycle
C16	N30	0.482571954159435	no	#4A74A9	Cell Cycle
C16	N80	-0.844330226491591	no	#B64539	Cell Cycle
C18	C22	0.78695487746172	no	#4A74A9	Cell Cycle
C18	C25	0.680441616966256	no	#4A74A9	Cell Cycle
C18	C34	0.788759118305564	no	#4A74A9	Cell Cycle
C18	C50	0.765961898883465	no	#4A74A9	Cell Cycle
C18	C53	0.817096935386234	no	#4A74A9	Cell Cycle
C18	C56	0.735894054310492	no	#4A74A9	Cell Cycle
C18	C64	0.669055759243934	no	#4A74A9	Cell Cycle
C18	C71	0.550266947398337	no	#4A74A9	Cell Cycle
C18	C73	0.438057242553893	no	#4A74A9	Cell Cycle
C18	C79	0.682525873074731	yes	#4A74A9	Cell Cycle
C18	D82	-0.475537242330842	no	#B64539	Cell Cycle
C18	K51	0.79002782074259	no	#4A74A9	Cell Cycle
C18	K58	0.78022937794048	no	#4A74A9	Cell Cycle
C18	L40	0.711434054221849	no	#4A74A9	Cell Cycle
C18	N30	0.363521421225805	no	#4A74A9	Cell Cycle
C18	N80	-0.726767624628024	no	#B64539	Cell Cycle
C22	C25	0.848639376588015	yes	#4A74A9	Cell Cycle
C22	C34	0.898292052067497	no	#4A74A9	Cell Cycle
C22	C50	0.913506414614387	no	#4A74A9	Cell Cycle
C22	C53	0.85805290169265	no	#4A74A9	Cell Cycle
C22	C56	0.823385623311278	no	#4A74A9	Cell Cycle
C22	C64	0.756063108608736	no	#4A74A9	Cell Cycle
C22	C73	0.699983671132904	no	#4A74A9	Cell Cycle
C22	D75	0.761814793685199	no	#4A74A9	Cell Cycle
C22	J32	0.595848104530749	no	#4A74A9	Cell Cycle
C22	L40	0.797306229928709	no	#4A74A9	Cell Cycle
C22	M32	0.254496531890754	no	#4A74A9	Cell Cycle
C22	N30	0.468354615764768	no	#4A74A9	Cell Cycle
C22	N80	-0.818360751952266	no	#B64539	Cell Cycle
C22	R65	0.00994545133404441	no	#4A74A9	Cell Cycle
C25	C34	0.684172658255684	no	#4A74A9	Cell Cycle
C25	C50	0.763696697101395	no	#4A74A9	Cell Cycle
C25	C53	0.719194161366478	no	#4A74A9	Cell Cycle
C25	C56	0.696461249867606	no	#4A74A9	Cell Cycle
C25	C64	0.75374734069071	no	#4A74A9	Cell Cycle
C25	C73	0.622831110808975	no	#4A74A9	Cell Cycle
C25	K58	0.625240754437228	no	#4A74A9	Cell Cycle
C25	L40	0.601265623805205	no	#4A74A9	Cell Cycle
C25	N30	0.525045196294574	no	#4A74A9	Cell Cycle
C25	N80	-0.7672187234001	no	#B64539	Cell Cycle
C34	C50	0.914302677265749	no	#4A74A9	Cell Cycle
C34	C53	0.781509209298257	no	#4A74A9	Cell Cycle
C34	C56	0.843374543671344	no	#4A74A9	Cell Cycle
C34	C64	0.516260212872089	no	#4A74A9	Cell Cycle
C34	C71	0.41281630795004	yes	#4A74A9	Cell Cycle
C34	C73	0.633636269383898	no	#4A74A9	Cell Cycle
C34	C74	0.946518763632959	yes	#4A74A9	Cell Cycle
