Disease1	Disease2	weight	comorbid	colors
A71	A90	0.246761576480746	no	#4A74A9
A71	B17	-0.207794167162385	no	#B64539
A71	B44	0.203222166175134	no	#4A74A9
A71	C11	-0.116792439636013	no	#B64539
A71	C14	0.23617527825484	no	#4A74A9
A71	C16	0.0890584699053192	no	#4A74A9
A71	C25	0.0894090162002947	no	#4A74A9
A71	C38	0.306035740541102	no	#4A74A9
A71	C43	0.341163263025773	no	#4A74A9
A71	C50	0.211746302450327	no	#4A74A9
A71	C56	0.147724319952957	no	#4A74A9
A71	C64	0.182650070984932	no	#4A74A9
A71	C67	0.328761153443131	no	#4A74A9
A71	C73	0.367291285445788	no	#4A74A9
A71	C74	0.088318898717266	no	#4A74A9
A71	C79	0.224031014528383	no	#4A74A9
A71	C91	0.139746436846261	no	#4A74A9
A71	C92	-0.238526220330273	no	#B64539
A71	D45	-0.0679415315488551	no	#B64539
A71	D46	0.0942141082722013	no	#4A74A9
A71	D47	-0.126737501124246	no	#B64539
A71	D57	-0.303226591505055	no	#B64539
A71	D72	-0.156172534474146	no	#B64539
A71	D75	-0.266580791720428	no	#B64539
A71	D82	0.218347496748289	no	#4A74A9
A71	E10	0.0985006993434603	no	#4A74A9
A71	E11	-0.121057224655642	no	#B64539
A71	E88	-0.218131259528253	no	#B64539
A71	F17	0.323332245160202	no	#4A74A9
A71	F20	0.226281224350664	no	#4A74A9
A71	F31	0.0866342633114985	no	#4A74A9
A71	F33	0.0779397284400612	no	#4A74A9
A71	G10	0.0753980361895415	no	#4A74A9
A71	G12	-0.110890983492379	no	#B64539
A71	G20	-0.107798505969584	no	#B64539
A71	G30	0.135826474583281	no	#4A74A9
A71	G35	-0.0848034563280347	no	#B64539
A71	I21	0.386642119470332	no	#4A74A9
A71	I42	-0.142024736655353	no	#B64539
A71	I73	0.244895352404935	no	#4A74A9
A71	J32	0.222377938644793	no	#4A74A9
A71	J44	0.267655858957662	no	#4A74A9
A71	J45	-0.475839190436474	no	#B64539
A71	K12	0.233965933754964	no	#4A74A9
A71	K13	0.11128479394465	no	#4A74A9
A71	K50	0.412366936334755	no	#4A74A9
A71	K51	0.405733697967149	no	#4A74A9
A71	K58	0.360008423722604	no	#4A74A9
A71	L20	0.396780366440083	no	#4A74A9
A71	L40	0.340867182303371	no	#4A74A9
A71	L71	0.265076006716053	no	#4A74A9
A71	M32	0.240268061881333	no	#4A74A9
A71	M35	-0.0989800651773852	no	#B64539
A71	M47	0.170972064900256	no	#4A74A9
A71	M60	0.281587992012558	no	#4A74A9
A71	N19	0.23504957450481	no	#4A74A9
A71	N30	0.475818584014847	no	#4A74A9
A71	N80	0.365174562264537	no	#4A74A9
A71	Q82	-0.203379055024584	no	#B64539
A71	Q96	0.249884800623084	no	#4A74A9
A71	R65	0.230132638057546	no	#4A74A9
A71	T86	-0.0895091058348038	no	#B64539
A90	C11	0.109028973957423	no	#4A74A9
A90	C14	0.261381380281192	no	#4A74A9
A90	C16	0.126720684504546	no	#4A74A9
A90	C22	0.0820208409296858	no	#4A74A9
A90	C25	0.128334512224644	no	#4A74A9
A90	C34	0.117005110242951	no	#4A74A9
A90	C38	0.157905053801275	no	#4A74A9
A90	C43	0.156842546995088	no	#4A74A9
A90	C50	0.177342714288579	no	#4A74A9
A90	C53	0.133584522851049	no	#4A74A9
A90	C56	0.177456864539935	no	#4A74A9
A90	C64	0.0535925263762643	no	#4A74A9
A90	C67	0.252484551283378	no	#4A74A9
A90	C71	0.158497009588066	no	#4A74A9
A90	C73	0.1807875977749	no	#4A74A9
A90	C79	0.151358212063336	no	#4A74A9
A90	C91	0.0976925080945777	no	#4A74A9
A90	D45	0.22108911201464	no	#4A74A9
A90	D46	0.261656937961622	no	#4A74A9
A90	D57	0.0853458948385206	no	#4A74A9
A90	D72	0.103329032261791	no	#4A74A9
A90	D75	0.207212535622446	no	#4A74A9
A90	D82	0.238975608817218	no	#4A74A9
A90	D86	0.275365854019279	no	#4A74A9
A90	E10	-0.123800217666676	no	#B64539
A90	E88	-0.101178238463742	no	#B64539
A90	F20	0.0786112409488656	no	#4A74A9
A90	G10	-0.255750874062171	no	#B64539
A90	G12	0.127561176357353	no	#4A74A9
A90	G20	-0.0813508777397189	no	#B64539
A90	G35	-0.167648026478079	no	#B64539
A90	I21	0.225135819713714	no	#4A74A9
A90	I48	0.0761245823024725	no	#4A74A9
A90	I73	0.329417195287804	no	#4A74A9
A90	J44	0.360425854420792	no	#4A74A9
A90	J84	-0.108880824516492	no	#B64539
A90	K12	0.113281149061217	no	#4A74A9
A90	K13	0.11476565447117	no	#4A74A9
A90	K50	0.440731033599952	no	#4A74A9
A90	K51	0.240920074835928	no	#4A74A9
A90	K58	0.178159357573169	no	#4A74A9
A90	L20	0.180878631965071	no	#4A74A9
A90	L40	0.315375975040065	no	#4A74A9
A90	L71	0.156866604491114	no	#4A74A9
A90	M32	0.463749019383297	no	#4A74A9
A90	M60	0.153952733531104	no	#4A74A9
A90	N19	0.099843064088783	no	#4A74A9
A90	N30	0.182595131200674	no	#4A74A9
A90	Q82	-0.142432443156641	no	#B64539
A90	Q87	0.109706647479287	no	#4A74A9
A90	R65	0.562612866491851	no	#4A74A9
A90	T86	-0.176421762316666	no	#B64539
B17	B44	-0.381641048620118	no	#B64539
B17	C11	0.198282811812077	no	#4A74A9
B17	C16	0.119703930863156	no	#4A74A9
B17	C18	0.0552388851421505	no	#4A74A9
B17	C22	0.0742960092961842	no	#4A74A9
B17	C25	0.138009813232667	no	#4A74A9
B17	C50	0.118979074832964	no	#4A74A9
B17	C53	0.238702348231397	no	#4A74A9
B17	C56	-0.101541182299719	no	#B64539
B17	C64	0.110036473401485	no	#4A74A9
B17	C67	-0.281224710221835	no	#B64539
B17	C71	0.105291196928569	no	#4A74A9
B17	C73	-0.0734482316774526	no	#B64539
B17	C91	-0.140416560469392	no	#B64539
B17	D45	-0.151477737671184	no	#B64539
B17	D46	-0.455414242447097	no	#B64539
B17	D47	-0.188686084962422	no	#B64539
B17	D75	-0.0791791654806407	no	#B64539
B17	D82	-0.212939512196582	no	#B64539
B17	D86	0.132310317171284	no	#4A74A9
B17	E10	-0.380689629288289	no	#B64539
B17	E11	0.344444681802805	no	#4A74A9
B17	E88	0.171669484009233	no	#4A74A9
B17	G10	-0.427279604729189	no	#B64539
B17	I21	-0.576559002828232	no	#B64539
B17	I73	0.247066713761489	no	#4A74A9
B17	J45	0.446205305487283	no	#4A74A9
B17	J84	-0.242396255440584	no	#B64539
B17	L20	-0.227208674849748	no	#B64539
B17	M32	-0.390422071977121	no	#B64539
B17	M35	0.480363713117697	no	#4A74A9
B17	M47	-0.38265771176003	no	#B64539
B17	N19	-0.335140650249658	no	#B64539
B17	N80	-0.34381772674887	no	#B64539
B17	Q82	0.444726243504083	no	#4A74A9
B17	Q96	-0.445327209738162	no	#B64539
B17	R65	-0.171148542807441	no	#B64539
B44	C11	-0.487814766573464	no	#B64539
B44	C16	-0.101086553311674	no	#B64539
B44	C18	-0.0942094255196231	no	#B64539
B44	C22	-0.226534926689724	no	#B64539
B44	C34	-0.0908446378719344	no	#B64539
B44	C50	-0.143853482034661	no	#B64539
B44	C53	-0.197276745952814	no	#B64539
B44	C74	-0.370056707369608	no	#B64539
B44	C79	-0.294599878460088	no	#B64539
B44	C91	-0.10206575284316	no	#B64539
B44	D75	-0.244849986943072	no	#B64539
B44	D82	0.252509003330775	no	#4A74A9
B44	D86	0.197888545196516	no	#4A74A9
B44	E88	-0.160362997462235	no	#B64539
B44	F17	0.101315399043147	no	#4A74A9
B44	F20	0.493321240703791	no	#4A74A9
B44	G30	0.111971540868082	no	#4A74A9
B44	J32	-0.350629644534879	no	#B64539
B44	K51	0.142921194315615	no	#4A74A9
B44	K58	0.251662899225719	no	#4A74A9
B44	L40	0.0870627099568717	no	#4A74A9
B44	L71	0.102834677895882	no	#4A74A9
B44	M32	0.25157220050994	no	#4A74A9
B44	N19	0.0973999209199968	no	#4A74A9
B44	N30	0.0988883914325427	no	#4A74A9
B44	N80	0.245152218081548	no	#4A74A9
B44	R65	0.230450608414683	no	#4A74A9
C11	C14	0.402233552156837	yes	#4A74A9
C11	C16	0.407506985148897	no	#4A74A9
C11	C18	0.355923598030192	no	#4A74A9
C11	C22	0.271347300403598	no	#4A74A9
C11	C25	0.145193939006069	no	#4A74A9
C11	C34	0.219624993814296	no	#4A74A9
C11	C38	0.493776400295512	no	#4A74A9
C11	C43	0.413612391715794	no	#4A74A9
C11	C50	0.254111858808461	no	#4A74A9
