Disease1	Disease2	weight	comorbid	colors
A71	A90	0.13174105515392	no	#4A74A9
A71	B17	-0.0857810167469963	no	#B64539
A71	B19	0.350591631422154	no	#4A74A9
A71	B44	0.218070365252783	no	#4A74A9
A71	C14	0.2992255501488	no	#4A74A9
A71	C15	0.188636867070857	no	#4A74A9
A71	C16	-0.0715719837353808	no	#B64539
A71	C18	-0.138491902022281	no	#B64539
A71	C22	-0.172265584277936	no	#B64539
A71	C34	0.0578218188551619	no	#4A74A9
A71	C38	0.055697807891146	no	#4A74A9
A71	C61	0.149500975673278	no	#4A74A9
A71	C64	0.166512942675692	no	#4A74A9
A71	C67	0.289937259965131	no	#4A74A9
A71	C73	0.491228512412877	no	#4A74A9
A71	C74	-0.0892318002913881	no	#B64539
A71	C82	-0.122065097262186	no	#B64539
A71	C90	0.141461228935488	no	#4A74A9
A71	C92	-0.0800485812941749	no	#B64539
A71	C93	-0.173252345342313	no	#B64539
A71	D46	-0.0768446173381667	no	#B64539
A71	D47	0.0571603581205934	no	#4A74A9
A71	D72	0.0456943464694523	no	#4A74A9
A71	D82	0.130616791788363	no	#4A74A9
A71	D86	0.268096096473275	no	#4A74A9
A71	E11	-0.0297591094177376	no	#B64539
A71	F17	0.0545731544663629	no	#4A74A9
A71	F20	0.0700409294007141	no	#4A74A9
A71	F31	-0.0627859420764545	no	#B64539
A71	F33	-0.0398753860638771	no	#B64539
A71	G10	-0.0656548660283482	no	#B64539
A71	G12	0.115438302165133	no	#4A74A9
A71	G20	0.13477223205996	no	#4A74A9
A71	G30	0.0920539654089673	no	#4A74A9
A71	G35	-0.0599987744553352	no	#B64539
A71	G71	0.0943914559936443	no	#4A74A9
A71	I21	0.136364111416463	no	#4A74A9
A71	I42	-0.105745720193158	no	#B64539
A71	I48	-0.107829351187775	no	#B64539
A71	J32	0.192841561887509	no	#4A74A9
A71	J45	-0.209435427101591	no	#B64539
A71	J84	0.0470394948469342	no	#4A74A9
A71	K12	0.289141943224643	no	#4A74A9
A71	K13	0.127399590721269	no	#4A74A9
A71	K50	0.221564315449916	no	#4A74A9
A71	K51	0.210658162341298	no	#4A74A9
A71	K58	0.315341510670053	no	#4A74A9
