Disease1	Disease2	weight	comorbid	colors
A71	A90	0.166848592671949	no	#4A74A9
A71	B17	-0.227630002259441	no	#B64539
A71	B19	0.366763294875311	no	#4A74A9
A71	B44	0.338438995557562	no	#4A74A9
A71	C11	0.0577716650193769	no	#4A74A9
A71	C14	0.332112742875621	no	#4A74A9
A71	C15	0.254393705672649	no	#4A74A9
A71	C16	0.0823021232889954	no	#4A74A9
A71	C18	-0.0423572897925241	no	#B64539
A71	C22	-0.0490969262517589	no	#B64539
A71	C25	0.132021576160231	no	#4A74A9
A71	C34	0.05357327450128	no	#4A74A9
A71	C38	0.144021306316411	no	#4A74A9
A71	C49	0.0699461856756577	no	#4A74A9
A71	C61	0.144103093888499	no	#4A74A9
A71	C64	0.215494704875997	no	#4A74A9
A71	C67	0.378660012963911	no	#4A74A9
A71	C73	0.434191898401075	no	#4A74A9
A71	C82	-0.0611982098552477	no	#B64539
A71	C90	0.0827746603478058	no	#4A74A9
A71	C93	-0.225525756012178	no	#B64539
A71	D46	-0.172894931565778	no	#B64539
A71	D56	0.0869328849782821	no	#4A74A9
A71	D75	-0.139295284767747	no	#B64539
A71	D82	0.202762609827975	no	#4A74A9
A71	D86	0.208382634007956	no	#4A74A9
A71	E11	-0.128797056233061	no	#B64539
A71	F17	0.10704950799349	no	#4A74A9
A71	F20	0.0995075563282505	no	#4A74A9
A71	F31	-0.254453935058993	no	#B64539
A71	F33	-0.119629841668249	no	#B64539
A71	G10	-0.147899119403584	no	#B64539
A71	G12	0.160504687852705	no	#4A74A9
A71	G20	0.113920043739064	no	#4A74A9
A71	G30	0.0833157240997326	no	#4A74A9
A71	G35	-0.124143211377939	no	#B64539
A71	G71	0.128424183427463	no	#4A74A9
A71	H31	-0.156167312974702	no	#B64539
A71	I21	0.300105648454548	no	#4A74A9
A71	I42	-0.192074609780759	no	#B64539
A71	I48	-0.0990416786132252	no	#B64539
A71	I73	-0.0693382054260483	no	#B64539
A71	J32	0.305127090931731	no	#4A74A9
A71	J45	-0.44694859066947	no	#B64539
A71	K12	0.429215075175287	no	#4A74A9
A71	K13	0.190387469632168	no	#4A74A9
A71	K50	0.374812657767481	no	#4A74A9
A71	K51	0.315762287992152	no	#4A74A9
A71	K58	0.415093975048174	no	#4A74A9
A71	L40	0.336624888387338	no	#4A74A9
A71	L70	0.425925479400299	no	#4A74A9
A71	L71	0.420749602189266	no	#4A74A9
A71	L82	-0.176788917641945	no	#B64539
A71	M33	0.177617088858439	no	#4A74A9
A71	M35	0.058705228291109	no	#4A74A9
A71	M47	0.243225993874554	no	#4A74A9
A71	N02	0.155441812665541	no	#4A74A9
A71	Q98	0.11475519400375	no	#4A74A9
A71	R65	0.23292515002232	no	#4A74A9
A71	T86	0.120399345796158	no	#4A74A9
A90	B17	-0.259657858960907	no	#B64539
A90	B19	0.130295984443985	no	#4A74A9
A90	C11	0.181518912754872	no	#4A74A9
A90	C14	0.219594848567939	no	#4A74A9
A90	C15	0.356195511678798	no	#4A74A9
A90	C16	0.118995631535251	no	#4A74A9
A90	C18	0.068933503054555	no	#4A74A9
A90	C22	0.0700355052769282	no	#4A74A9
A90	C25	0.129094354439985	no	#4A74A9
A90	C34	0.196228330235493	no	#4A74A9
A90	C38	0.0839827684511429	no	#4A74A9
A90	C49	0.135996016284038	no	#4A74A9
A90	C64	0.0530906035093527	no	#4A74A9
A90	C67	0.322721459763464	no	#4A74A9
A90	C71	0.154791229506473	no	#4A74A9
A90	C73	0.175845663964706	no	#4A74A9
A90	C84	0.247199613254934	no	#4A74A9
A90	C90	0.427942790772719	no	#4A74A9
A90	C92	0.244638108916368	no	#4A74A9
A90	C93	0.168099709584272	no	#4A74A9
A90	D45	0.215434049274808	no	#4A74A9
A90	D46	0.229635284316459	no	#4A74A9
A90	D47	0.232607748031621	no	#4A74A9
A90	D56	0.10979382098417	no	#4A74A9
A90	D72	0.318906059840639	no	#4A74A9
A90	D75	0.195739622711865	no	#4A74A9
A90	D82	0.104733630566882	no	#4A74A9
A90	D86	0.252625594207028	no	#4A74A9
A90	E10	-0.125845097491914	no	#B64539
A90	E11	-0.113329541935121	no	#B64539
A90	F20	-0.104701851599617	no	#B64539
A90	F31	-0.165780627549886	no	#B64539
A90	F84	-0.14683729387872	no	#B64539
A90	G12	0.113791955695013	no	#4A74A9
A90	G20	-0.130234994235859	no	#B64539
A90	G30	-0.0551496104756807	no	#B64539
A90	G35	0.280441434104446	no	#4A74A9
A90	G71	0.153197848654017	no	#4A74A9
A90	H31	0.270087287590128	no	#4A74A9
A90	I21	0.269962292332512	no	#4A74A9
A90	I42	-0.217914509709909	no	#B64539
A90	I48	0.118629339283121	no	#4A74A9
A90	I63	-0.172457771418426	no	#B64539
A90	I73	0.161681490481497	no	#4A74A9
A90	J32	0.209619028737839	no	#4A74A9
A90	J44	0.125061026131962	no	#4A74A9
A90	J84	-0.187694284435973	no	#B64539
A90	K12	0.227640510580626	no	#4A74A9
A90	K13	0.184429553022643	no	#4A74A9
A90	K50	0.246226860219202	no	#4A74A9
A90	K51	0.203885684493167	no	#4A74A9
A90	K58	0.328020557670922	no	#4A74A9
A90	K70	0.204787440460449	no	#4A74A9
A90	L40	0.373184154335611	no	#4A74A9
A90	L70	0.293640675568407	no	#4A74A9
A90	L71	0.257011089846532	no	#4A74A9
A90	M33	0.385621468148912	no	#4A74A9
A90	M35	0.22957818900629	no	#4A74A9
A90	M47	0.250897679056768	no	#4A74A9
A90	N02	0.0796318661628168	no	#4A74A9
A90	N19	0.0756463521535809	no	#4A74A9
A90	Q98	0.14919650694965	no	#4A74A9
A90	R65	0.40386269966263	no	#4A74A9
A90	T86	-0.164955275573429	no	#B64539
B17	B19	-0.249928454201765	no	#B64539
B17	B44	-0.400197167604635	no	#B64539
B17	C11	-0.133892853597159	no	#B64539
B17	C14	-0.0651373631027923	no	#B64539
B17	C15	-0.110616072300167	no	#B64539
B17	C34	-0.0894728014813193	no	#B64539
B17	C38	0.0875933525194898	no	#4A74A9
B17	C73	-0.0843106861101981	no	#B64539
B17	C74	0.186905045980193	no	#4A74A9
B17	C82	0.217673893788775	no	#4A74A9
B17	C84	0.0944146520350286	no	#4A74A9
B17	D45	-0.0912794152048765	no	#B64539
B17	D47	-0.189769895886486	no	#B64539
B17	D75	-0.102652401765666	no	#B64539
B17	D82	-0.107082834054021	no	#B64539
B17	E10	0.341659305295889	no	#4A74A9
B17	E11	0.318019052011388	no	#4A74A9
B17	F20	-0.109404987796618	no	#B64539
B17	F31	0.162904785739488	no	#4A74A9
B17	F33	0.266662669232888	no	#4A74A9
B17	G10	0.175568707167606	no	#4A74A9
B17	G12	-0.280652783850562	no	#B64539
B17	G30	0.210582780511034	no	#4A74A9
B17	G31	0.189570769147656	no	#4A74A9
B17	G35	0.316960735888957	no	#4A74A9
B17	G71	-0.261583091874048	no	#B64539
B17	I21	-0.325764136739748	no	#B64539
B17	I48	0.414491030162476	no	#4A74A9
B17	I63	-0.108431952276308	no	#B64539
B17	J32	-0.387341282543747	no	#B64539
B17	J44	0.132495534056556	no	#4A74A9
B17	J45	0.219193058392799	no	#4A74A9
B17	K50	-0.160133788682291	no	#B64539
B17	L40	-0.222356530009725	no	#B64539
B17	L70	-0.200813260753877	no	#B64539
B17	L71	-0.1416987547252	no	#B64539
B17	L82	0.205100159184211	no	#4A74A9
B17	M35	0.166984468893061	no	#4A74A9
B17	N02	0.213904819393688	no	#4A74A9
B17	N19	-0.165399279900049	no	#B64539
B17	R65	-0.257708563528507	no	#B64539
