Disease1	Disease2	weight	comorbid	colors
A71	A90	0.0992731039350453	no	#4A74A9
A71	B17	-0.0295417760141175	no	#B64539
A71	B19	0.144974228275871	no	#4A74A9
A71	B44	0.0745200505787929	no	#4A74A9
A71	C11	0.0631405830731751	no	#4A74A9
A71	C14	0.180352304097411	no	#4A74A9
A71	C15	0.139684473109698	no	#4A74A9
A71	C16	0.0275271336420909	no	#4A74A9
A71	C22	-0.0215040331826107	no	#B64539
A71	C25	0.0596115155632803	no	#4A74A9
A71	C34	0.0475978481776916	no	#4A74A9
A71	C38	0.0654415819005035	no	#4A74A9
A71	C49	0.041769037215424	no	#4A74A9
A71	C61	0.0445239067453398	no	#4A74A9
A71	C64	0.150895568450212	no	#4A74A9
A71	C67	0.201883908239045	no	#4A74A9
A71	C71	0.026553385783393	no	#4A74A9
A71	C73	0.254838171586177	no	#4A74A9
A71	C82	-0.0351517810147843	no	#B64539
A71	C84	0.0274352719718058	no	#4A74A9
A71	C92	-0.0148909549408198	no	#B64539
A71	C93	-0.0667687688706118	no	#B64539
A71	D46	-0.0593994291470027	no	#B64539
A71	D56	0.0332400282821386	no	#4A74A9
A71	D75	-0.0413400184167295	no	#B64539
A71	D82	0.0835621405241132	no	#4A74A9
A71	D86	0.0794984913764414	no	#4A74A9
A71	E11	-0.013960916277912	no	#B64539
A71	F17	0.0136688578899866	no	#4A74A9
A71	F20	0.0169780478007023	no	#4A74A9
A71	F31	-0.0173636544536461	no	#B64539
A71	F33	-0.00549694042142883	no	#B64539
A71	F84	-0.0053705918910782	no	#B64539
A71	G10	-0.0289561720871266	no	#B64539
A71	G12	0.0335300588689155	no	#4A74A9
A71	G20	0.0695188476313538	no	#4A74A9
A71	G30	0.0332503120895393	no	#4A74A9
A71	G35	-0.0179682131943625	no	#B64539
A71	G71	0.0656503333574414	no	#4A74A9
A71	H31	-0.0641338777569432	no	#B64539
A71	I21	0.0539881050674205	no	#4A74A9
A71	I42	-0.0544400047408102	no	#B64539
A71	I48	-0.025467938402952	no	#B64539
A71	I63	0.0361964424672579	no	#4A74A9
A71	J32	0.129546800204073	no	#4A74A9
A71	J44	0.00657081291370925	no	#4A74A9
A71	J45	-0.204624131808407	no	#B64539
A71	J84	-0.0336426321428941	no	#B64539
A71	K12	0.266916252478039	no	#4A74A9
A71	K13	0.0893020339849015	no	#4A74A9
A71	K50	0.130860086711811	no	#4A74A9
A71	K51	0.149729528153111	no	#4A74A9
A71	K58	0.215715910491039	no	#4A74A9
A71	L40	0.204051223292936	no	#4A74A9
A71	L70	0.249934856170835	no	#4A74A9
A71	L71	0.279815504432395	no	#4A74A9
A71	L82	-0.0439101406779443	no	#B64539
A71	M33	0.098387371728382	no	#4A74A9
A71	M47	0.0734780838872181	no	#4A74A9
A71	N02	0.0448497892101033	no	#4A74A9
A71	N19	0.019681720473158	no	#4A74A9
A71	Q98	0.0298995334915116	no	#4A74A9
A71	R65	0.103560066524025	no	#4A74A9
A71	T86	0.0761197575786419	no	#4A74A9
A90	B17	-0.0203171697549269	no	#B64539
A90	B19	0.0689990725079284	no	#4A74A9
A90	C11	0.122379218607104	no	#4A74A9
A90	C14	0.118313441622993	no	#4A74A9
A90	C15	0.174805973331304	no	#4A74A9
A90	C16	0.0272913546132223	no	#4A74A9
A90	C18	0.0307226693156367	no	#4A74A9
A90	C22	0.0286537892698157	no	#4A74A9
A90	C25	0.0706272922301311	no	#4A74A9
A90	C34	0.125336483577302	no	#4A74A9
A90	C38	0.0534290960186601	no	#4A74A9
A90	C49	0.110611201471385	no	#4A74A9
A90	C61	0.0324597985624427	no	#4A74A9
A90	C64	0.0682036936069501	no	#4A74A9
A90	C67	0.153010378048469	no	#4A74A9
A90	C71	0.100079437717552	no	#4A74A9
A90	C73	0.138532918062509	no	#4A74A9
A90	C74	0.0265322904348229	no	#4A74A9
A90	C82	-0.0250099645037933	no	#B64539
A90	C84	0.194349410444394	no	#4A74A9
A90	C90	0.105549490184149	no	#4A74A9
A90	C92	0.025438302062434	no	#4A74A9
A90	C93	0.0497949281146893	no	#4A74A9
A90	D45	0.107420701816472	no	#4A74A9
A90	D46	0.0786321517375896	no	#4A74A9
A90	D47	0.148731299512313	no	#4A74A9
A90	D56	0.0274719711638027	no	#4A74A9
A90	D72	0.175521474724814	no	#4A74A9
A90	D75	0.128507942780445	no	#4A74A9
A90	D82	0.0772696257835512	no	#4A74A9
A90	D86	0.0980304795723588	no	#4A74A9
A90	E10	-0.0714106593930892	no	#B64539
A90	E11	-0.01273650744667	no	#B64539
A90	F17	0.00807812615291887	no	#4A74A9
A90	F20	0.00819994708881197	no	#4A74A9
A90	F31	-0.0083995384755632	no	#B64539
A90	F84	-0.0172140959010385	no	#B64539
A90	G12	0.0229936722238283	no	#4A74A9
A90	G31	-0.01387055682599	no	#B64539
A90	G35	0.107462437847671	no	#4A74A9
A90	G71	0.0768758637441528	no	#4A74A9
A90	H31	0.0992538719611815	no	#4A74A9
A90	I21	0.048291868701944	no	#4A74A9
A90	I42	-0.0481230501170639	no	#B64539
A90	I63	-0.0251780262958204	no	#B64539
A90	I73	0.0354072302782606	no	#4A74A9
A90	J32	0.0770802176254444	no	#4A74A9
A90	J44	0.0272721831696673	no	#4A74A9
A90	J45	0.0828912004631114	no	#4A74A9
A90	J84	-0.0396108908266994	no	#B64539
A90	K12	0.136668923660244	no	#4A74A9
A90	K13	0.0691447676317157	no	#4A74A9
A90	K50	0.0739236698935466	no	#4A74A9
A90	K51	0.0684898166797751	no	#4A74A9
A90	K58	0.131439374937849	no	#4A74A9
A90	K70	0.0500834378532542	no	#4A74A9
A90	L40	0.197821182337663	no	#4A74A9
A90	L70	0.133822605301539	no	#4A74A9
A90	L71	0.149594792138286	no	#4A74A9
A90	M33	0.204939795789423	no	#4A74A9
A90	M35	0.0338191972308727	no	#4A74A9
A90	M47	0.0807032527216353	no	#4A74A9
A90	N19	0.0499089548119045	no	#4A74A9
A90	Q98	0.0439879090976041	no	#4A74A9
A90	R65	0.225307523121507	no	#4A74A9
A90	T86	-0.0353958793245407	no	#B64539
B17	B19	-0.0344284724199451	no	#B64539
B17	B44	-0.0518276485522007	no	#B64539
B17	C15	-0.0133610578039247	no	#B64539
