Disease1	Disease2	weight	comorbid	colors
A71	A90	0.334232049392463	no	#4A74A9
A71	B17	-0.361221618724685	no	#B64539
A71	C14	0.379046600311113	no	#4A74A9
A71	C16	0.112868087404696	no	#4A74A9
A71	C25	0.101153016074939	no	#4A74A9
A71	C50	0.361569821254101	no	#4A74A9
A71	C53	0.13390617931413	no	#4A74A9
A71	C56	0.171781004377058	no	#4A74A9
A71	C64	0.286163065617503	no	#4A74A9
A71	C73	0.472005107467035	no	#4A74A9
A71	C79	0.428590610281354	no	#4A74A9
A71	C91	0.150754475513028	no	#4A74A9
A71	D75	-0.434572706290982	no	#B64539
A71	D82	0.270267167234001	no	#4A74A9
A71	D86	0.24274258740511	no	#4A74A9
A71	E88	-0.308749801382492	no	#B64539
A71	F17	0.400765638154442	no	#4A74A9
A71	G30	0.184481975880534	no	#4A74A9
A71	I42	-0.317799022980156	no	#B64539
A71	J32	0.284518020090961	no	#4A74A9
A71	K13	0.184154983608936	no	#4A74A9
A71	K51	0.580856874714687	no	#4A74A9
A71	K58	0.634182798455305	no	#4A74A9
A71	L20	0.610454973017348	no	#4A74A9
A71	L40	0.502981969091868	no	#4A74A9
A71	L71	0.409242530641215	no	#4A74A9
A71	M32	0.387966688229182	no	#4A74A9
A71	M35	-0.258007658276455	no	#B64539
A71	N19	0.23497264569695	no	#4A74A9
A71	N30	0.728429152606203	no	#4A74A9
A71	N80	0.412484078824288	no	#4A74A9
A71	Q96	0.426567325250578	no	#4A74A9
A71	R65	0.302133627757181	no	#4A74A9
A90	C11	0.269272483902636	no	#4A74A9
A90	C14	0.365361690491486	no	#4A74A9
A90	C16	0.0999486699788482	no	#4A74A9
A90	C25	0.104305076304998	no	#4A74A9
A90	C34	0.156228947252044	no	#4A74A9
A90	C50	0.245859073010024	no	#4A74A9
A90	C53	0.169405103559548	no	#4A74A9
A90	C56	0.21566458835273	no	#4A74A9
A90	C71	0.171939991258315	no	#4A74A9
A90	C73	0.291601991860349	no	#4A74A9
A90	C79	0.301095342441645	no	#4A74A9
A90	D45	0.474164316527865	no	#4A74A9
A90	D46	0.434602303126964	no	#4A74A9
A90	D47	0.320346294087307	no	#4A74A9
A90	D72	0.464571341556266	no	#4A74A9
A90	D75	0.543112833079605	no	#4A74A9
A90	D82	0.346516537377883	no	#4A74A9
A90	D86	0.508529382055059	no	#4A74A9
A90	E88	-0.213962551954118	no	#B64539
A90	K51	0.296405857170666	no	#4A74A9
A90	K58	0.300947064398856	no	#4A74A9
A90	L20	0.342483763736136	no	#4A74A9
A90	L40	0.393115801607559	no	#4A74A9
A90	L71	0.212079834165328	no	#4A74A9
A90	M32	0.668449632460254	no	#4A74A9
A90	N19	0.226387379138215	no	#4A74A9
A90	N30	0.220754520955326	no	#4A74A9
A90	N80	0.100787697118805	no	#4A74A9
A90	R65	0.701703902397822	no	#4A74A9
B17	C25	0.345905445871187	no	#4A74A9
B17	C53	0.492469711888351	no	#4A74A9
B17	C56	-0.353838672545853	no	#B64539
B17	C64	0.344913864925153	no	#4A74A9
B17	C91	-0.334047456746843	no	#B64539
B17	D45	-0.633972564389698	no	#B64539
B17	D46	-0.6586275644736	no	#B64539
B17	D47	-0.574420500873617	no	#B64539
B17	D75	-0.623714150703355	no	#B64539
B17	D86	0.686048780487805	no	#4A74A9
B17	G30	0.414958727330404	no	#4A74A9
B17	M32	-0.637167202715983	no	#B64539
B17	M35	0.832457786116323	no	#4A74A9
B17	N19	-0.526504245108896	no	#B64539
B17	N80	-0.594307101349355	no	#B64539
B17	Q96	-0.802948616760771	no	#B64539
C11	C14	0.731722742173121	yes	#4A74A9
C11	C16	0.655002945863014	no	#4A74A9
C11	C18	0.574083899867427	no	#4A74A9
C11	C22	0.487911956953943	no	#4A74A9
C11	C25	0.17772372795535	no	#4A74A9
C11	C34	0.422964293388529	no	#4A74A9
C11	C38	0.679554655870445	no	#4A74A9
C11	C50	0.503012093262667	no	#4A74A9
C11	C53	0.815239321468242	no	#4A74A9
C11	C64	0.464000626826832	no	#4A74A9
C11	C71	0.354035164835165	no	#4A74A9
C11	C73	0.388975766545775	no	#4A74A9
C11	C74	0.662717770034843	no	#4A74A9
C11	C79	0.801776476195081	no	#4A74A9
C11	D47	-0.30616372901232	no	#B64539
C11	D75	0.445348623860897	no	#4A74A9
C11	D82	-0.294997203375876	no	#B64539
C11	F17	-0.43792530136271	no	#B64539
C11	G35	-0.341365449977834	no	#B64539
C11	J32	0.617079616596136	no	#4A74A9
C11	K13	0.687322814820225	no	#4A74A9
C11	K51	0.328202183374597	no	#4A74A9
C11	K58	0.346386568035788	no	#4A74A9
C11	L20	0.62091108257158	no	#4A74A9
C11	L40	0.204651011485478	no	#4A74A9
C11	M35	0.570917062477165	no	#4A74A9
C11	N19	-0.240215936528517	no	#B64539
C11	N30	0.443392624232027	no	#4A74A9
C11	N80	-0.362057948113432	no	#B64539
C14	C16	0.617890343137918	no	#4A74A9
C14	C18	0.502996588158308	no	#4A74A9
C14	C22	0.314306665838093	no	#4A74A9
C14	C25	0.418965521195993	no	#4A74A9
C14	C34	0.327040187989802	no	#4A74A9
C14	C50	0.450380281665823	no	#4A74A9
C14	C53	0.739570660329092	no	#4A74A9
C14	C56	0.251918590463478	no	#4A74A9
C14	C64	0.40865250450145	no	#4A74A9
C14	C71	0.232804189651284	no	#4A74A9
C14	C73	0.510904583276791	no	#4A74A9
C14	C74	0.411131934816384	no	#4A74A9
C14	C79	0.534166583826285	no	#4A74A9
C14	D86	0.157337642964114	no	#4A74A9
C14	E88	-0.251052973682336	no	#B64539
C14	G35	-0.285312366327513	no	#B64539
C14	I42	-0.186333615316444	no	#B64539
C14	J32	0.394506231308734	no	#4A74A9
C14	K13	0.92009353069125	no	#4A74A9
C14	K51	0.547797078239425	no	#4A74A9
C14	K58	0.564865124760146	no	#4A74A9
C14	L20	0.464638008226259	no	#4A74A9
C14	L40	0.352997490120814	no	#4A74A9
C14	L71	0.111512537659733	no	#4A74A9
C14	M32	0.271744276001502	no	#4A74A9
