Disease1	Disease2	weight	comorbid	colors
A71	A90	0.184951690284203	no	#4A74A9
A71	B17	-0.163195906599085	no	#B64539
A71	B44	0.17720069255178	no	#4A74A9
A71	C11	-0.145577935874482	no	#B64539
A71	C14	0.182705905809758	no	#4A74A9
A71	C16	-0.0661864665898628	no	#B64539
A71	C18	-0.0507171437565129	no	#B64539
A71	C22	-0.162612681802681	no	#B64539
A71	C25	-0.0696469303911879	no	#B64539
A71	C34	0.059612071397095	no	#4A74A9
A71	C38	0.230627889597511	no	#4A74A9
A71	C43	0.22028771629018	no	#4A74A9
A71	C50	0.122772113270721	no	#4A74A9
A71	C53	-0.115713109782806	no	#B64539
A71	C56	0.108229693565361	no	#4A74A9
A71	C64	0.114122963527067	no	#4A74A9
A71	C67	0.255727836811049	no	#4A74A9
A71	C71	-0.0820653538242134	no	#B64539
A71	C73	0.487580348197402	no	#4A74A9
A71	C74	0.0851569825754935	no	#4A74A9
A71	C79	0.155351666244065	no	#4A74A9
A71	C92	-0.180663551856117	no	#B64539
A71	D47	-0.0566894533011167	no	#B64539
A71	D57	-0.166016268125143	no	#B64539
A71	D72	-0.113975951493665	no	#B64539
A71	D75	-0.187027389734136	no	#B64539
A71	D82	0.151125883463507	no	#4A74A9
A71	E10	0.0810016288983065	no	#4A74A9
A71	E11	-0.0986073295118171	no	#B64539
A71	E88	-0.215236579173498	no	#B64539
A71	F17	0.253076911606704	no	#4A74A9
A71	F20	0.0937895817126739	no	#4A74A9
A71	F31	0.0285053272403771	no	#4A74A9
A71	F33	0.0251250270581461	no	#4A74A9
A71	G10	0.0777708685994428	no	#4A74A9
A71	G12	-0.104998580020123	no	#B64539
A71	G20	-0.0347711610407103	no	#B64539
A71	G30	0.147526317754717	no	#4A74A9
A71	G35	-0.0563804292534696	no	#B64539
A71	I21	0.176349569984063	no	#4A74A9
A71	I42	-0.117522306595434	no	#B64539
A71	I48	-0.0544767430861657	no	#B64539
A71	I63	-0.0350753635833328	no	#B64539
A71	I73	0.096735852227429	no	#4A74A9
A71	J32	0.206259294894246	no	#4A74A9
A71	J44	0.0673935398970724	no	#4A74A9
A71	J45	-0.247931512620609	no	#B64539
A71	J84	0.0718854009641326	no	#4A74A9
A71	K12	0.0845543680924391	no	#4A74A9
A71	K13	0.0921500264601963	no	#4A74A9
A71	K50	0.238852308902746	no	#4A74A9
A71	K51	0.269846213364443	no	#4A74A9
A71	K58	0.258066384994533	no	#4A74A9
A71	L20	0.276992068404585	no	#4A74A9
A71	L40	0.305480409106803	no	#4A74A9
A71	L71	0.252939893555319	no	#4A74A9
A71	M19	0.0383353768071798	no	#4A74A9
A71	M32	0.193207958555195	no	#4A74A9
A71	M35	-0.156508300025305	no	#B64539
A71	M47	0.102027889680049	no	#4A74A9
A71	M60	0.186281302041895	no	#4A74A9
A71	N19	0.0834245079807342	no	#4A74A9
A71	N30	0.500289690510878	no	#4A74A9
A71	N80	0.445378058191954	no	#4A74A9
A71	Q82	-0.0882638047558717	no	#B64539
A71	Q96	0.216151072962146	no	#4A74A9
A71	R65	0.237465324606997	no	#4A74A9
A71	T86	-0.0454549811436486	no	#B64539
A90	B44	0.0727455188541593	no	#4A74A9
A90	C14	0.163570719585295	no	#4A74A9
A90	C16	-0.0453913518399776	no	#B64539
A90	C22	-0.0969241359077003	no	#B64539
A90	C34	0.11450960787344	no	#4A74A9
A90	C38	0.0855817983635501	no	#4A74A9
A90	C43	0.0722160518377952	no	#4A74A9
A90	C50	0.0921952327360081	no	#4A74A9
A90	C56	0.0712277822402648	no	#4A74A9
A90	C67	0.10389025156717	no	#4A74A9
A90	C73	0.17182999489905	no	#4A74A9
