Disease1	Disease2	weight	comorbid	colors
A71	A90	0.216429131809365	no	#4A74A9
A71	B17	-0.084448096713261	no	#B64539
A71	B19	0.290547979148656	no	#4A74A9
A71	B44	0.244316302759057	no	#4A74A9
A71	C11	0.107210371026834	no	#4A74A9
A71	C14	0.297576626445281	no	#4A74A9
A71	C15	0.210840542513133	no	#4A74A9
A71	C16	0.00798083817135035	no	#4A74A9
A71	C22	-0.0698606987058237	no	#B64539
A71	C25	0.0384864931325598	no	#4A74A9
A71	C34	0.0711052817791774	no	#4A74A9
A71	C38	0.108163490114555	no	#4A74A9
A71	C49	0.0945935354422962	no	#4A74A9
A71	C61	0.144490625074828	no	#4A74A9
A71	C64	0.197520325372835	no	#4A74A9
A71	C67	0.358960694811015	no	#4A74A9
A71	C71	0.0122894051183377	no	#4A74A9
A71	C73	0.386761774349101	no	#4A74A9
A71	C82	-0.308852498165434	no	#B64539
A71	C84	0.0345955016249914	no	#4A74A9
A71	C90	0.0796818764225144	no	#4A74A9
A71	C93	-0.173403525528083	no	#B64539
A71	D46	-0.167761623991688	no	#B64539
A71	D56	0.0725295948664732	no	#4A74A9
A71	D75	-0.036199906776262	no	#B64539
A71	D82	0.179230062262406	no	#4A74A9
A71	D86	0.225695956797356	no	#4A74A9
A71	E11	-0.0919460410407654	no	#B64539
A71	F17	0.0799887302192706	no	#4A74A9
A71	F20	0.19357399085653	no	#4A74A9
A71	F31	-0.23759609196982	no	#B64539
A71	F33	-0.0875510305435843	no	#B64539
A71	G10	-0.0653150482794127	no	#B64539
A71	G12	0.109006451450171	no	#4A74A9
A71	G20	0.170690933340839	no	#4A74A9
A71	G30	0.111639002360963	no	#4A74A9
A71	G35	-0.0229086254789245	no	#B64539
A71	G71	0.169865056920966	no	#4A74A9
A71	H31	-0.135268415915508	no	#B64539
A71	I21	0.23720552318137	no	#4A74A9
A71	I42	-0.10626952236282	no	#B64539
A71	I48	-0.119460547463726	no	#B64539
A71	I63	0.0944171494651359	no	#4A74A9
A71	J32	0.246932092926272	no	#4A74A9
A71	J44	0.0731479113327168	no	#4A74A9
A71	J45	-0.421153753053427	no	#B64539
A71	J84	-0.0701301419104134	no	#B64539
A71	K12	0.401727763369951	no	#4A74A9
A71	K13	0.15957395461339	no	#4A74A9
A71	K50	0.277603206415719	no	#4A74A9
A71	K51	0.282360388258614	no	#4A74A9
A71	K58	0.341160489571867	no	#4A74A9
A71	L40	0.344623725567858	no	#4A74A9
A71	L70	0.424614663081323	no	#4A74A9
A71	L71	0.433490554619786	no	#4A74A9
A71	L82	-0.123998030447976	no	#B64539
A71	M33	0.187385808690456	no	#4A74A9
A71	M47	0.224290165605754	no	#4A74A9
A71	N02	0.0151096512353489	no	#4A74A9
A71	N19	0.112472027069085	no	#4A74A9
A71	Q98	0.0365370295125383	no	#4A74A9
A71	R65	0.202942092028447	no	#4A74A9
A71	T86	0.172557477793768	no	#4A74A9
A90	B17	-0.0363843881589823	no	#B64539
A90	B19	0.137658781821218	no	#4A74A9
A90	C11	0.189636609053824	no	#4A74A9
A90	C14	0.210666490413605	no	#4A74A9
A90	C15	0.262638413056129	no	#4A74A9
A90	C16	0.00971669939405894	no	#4A74A9
A90	C18	0.0407500037311279	no	#4A74A9
A90	C22	0.0211929319810082	no	#4A74A9
A90	C25	0.0698700308356321	no	#4A74A9
A90	C34	0.196204031610823	no	#4A74A9
A90	C38	0.0833796344853407	no	#4A74A9
A90	C49	0.174159468300719	no	#4A74A9
A90	C61	0.115290986920733	no	#4A74A9
A90	C64	0.069795840714996	no	#4A74A9
A90	C67	0.281829711710316	no	#4A74A9
A90	C71	0.129690830227695	no	#4A74A9
A90	C73	0.213733145911837	no	#4A74A9
A90	C74	0.0186864108422429	no	#4A74A9
A90	C82	-0.181764222014184	no	#B64539
A90	C84	0.26705856054779	no	#4A74A9
A90	C90	0.271604309669175	no	#4A74A9
A90	C92	0.0251824716924386	no	#4A74A9
A90	C93	0.0904792885167906	no	#4A74A9
A90	D45	0.261650296507379	no	#4A74A9
A90	D46	0.174567135852146	no	#4A74A9
A90	D47	0.358335665772342	no	#4A74A9
A90	D56	0.0558468281194352	no	#4A74A9
A90	D72	0.322536800826438	no	#4A74A9
A90	D75	0.296023121143152	no	#4A74A9
A90	D82	0.154619803324416	no	#4A74A9
A90	D86	0.244896237762772	no	#4A74A9
A90	E10	-0.0767015839833377	no	#B64539
A90	E11	-0.0839246615611356	no	#B64539
A90	F20	0.123624153478497	no	#4A74A9
A90	F31	-0.134108217475451	no	#B64539
A90	F84	-0.0864122195659626	no	#B64539
A90	G12	0.0750673414340629	no	#4A74A9
A90	G35	0.250698911604114	no	#4A74A9
A90	G71	0.16277579280114	no	#4A74A9
A90	H31	0.237658408621964	no	#4A74A9
A90	I21	0.209977964904908	no	#4A74A9
A90	I42	-0.104329539937558	no	#B64539
A90	I63	-0.0252367947108648	no	#B64539
A90	I73	0.122671998990242	no	#4A74A9
A90	J32	0.151521441240981	no	#4A74A9
A90	J44	0.206956601282402	no	#4A74A9
A90	J45	0.0837633328621066	no	#4A74A9
A90	J84	-0.0777300084140643	no	#B64539
A90	K12	0.199841583120182	no	#4A74A9
A90	K13	0.135553786472527	no	#4A74A9
A90	K50	0.168466917812941	no	#4A74A9
A90	K51	0.135054336006139	no	#4A74A9
A90	K58	0.207508960031387	no	#4A74A9
A90	K70	0.0646946773555894	no	#4A74A9
A90	L40	0.334607642471234	no	#4A74A9
A90	L70	0.239664646338241	no	#4A74A9
A90	L71	0.243385793408115	no	#4A74A9
A90	M33	0.381797819596519	no	#4A74A9
A90	M35	0.140644424770906	no	#4A74A9
A90	M47	0.230673308681136	no	#4A74A9
A90	N19	0.194837243544905	no	#4A74A9
A90	Q98	0.086504633097629	no	#4A74A9
A90	R65	0.349025278947307	no	#4A74A9
A90	T86	-0.115823364365741	no	#B64539
B17	B19	-0.177872560168871	no	#B64539
B17	B44	-0.216839309515332	no	#B64539
B17	C15	-0.0639107901727736	no	#B64539
B17	C34	-0.0318817508836907	no	#B64539
B17	C38	0.0330553151801422	no	#4A74A9
B17	C67	-0.0500494115018774	no	#B64539
B17	C73	-0.0334380610721076	no	#B64539
B17	C74	0.0612403518887267	no	#4A74A9
B17	C84	0.0716004191991754	no	#4A74A9
B17	C92	-0.132164084903227	no	#B64539
B17	C93	0.0400787395691887	no	#4A74A9
B17	D45	-0.00938056207032119	no	#B64539
B17	D56	-0.0469269003944565	no	#B64539
B17	D72	0.16514632847951	no	#4A74A9
B17	D82	-0.00971441630711234	no	#B64539
B17	E10	0.211889270871441	no	#4A74A9
B17	E11	0.200981252877507	no	#4A74A9
B17	F17	0.130292886586258	yes	#4A74A9
B17	F20	0.198729541081436	no	#4A74A9
B17	F31	0.0601892090314118	no	#4A74A9
B17	F33	0.145833733495232	no	#4A74A9
B17	G10	0.20973389537041	no	#4A74A9
B17	G12	-0.178392870045466	no	#B64539
B17	G20	0.114713150204336	no	#4A74A9
B17	G30	0.168294722447005	no	#4A74A9
B17	G31	0.0752423392209515	no	#4A74A9
B17	G35	0.197251357668596	no	#4A74A9
B17	G71	-0.131337015419087	no	#B64539
B17	H31	0.0833284376809845	no	#4A74A9
B17	I21	-0.236327729895285	no	#B64539
B17	I42	0.104672713499343	no	#4A74A9
B17	I48	0.0771278020538925	no	#4A74A9
B17	J32	-0.122378498724934	no	#B64539
B17	J44	0.184901425835205	no	#4A74A9
B17	J45	0.0425729124912764	no	#4A74A9
B17	K13	-0.0502963112566858	no	#B64539
B17	K50	-0.165518030414296	no	#B64539
B17	K58	-0.128568754399381	no	#B64539
B17	K70	-0.0802084886072144	no	#B64539
B17	L40	-0.124665429695017	no	#B64539
B17	L70	-0.118535630334556	no	#B64539
B17	L71	-0.0519637082724248	no	#B64539
B17	L82	0.118367480125222	no	#4A74A9
B17	M35	0.0170367323430761	no	#4A74A9
B17	M47	-0.0541219260589774	no	#B64539
B17	Q87	0.0540472604522946	no	#4A74A9
B17	R65	-0.128196022832064	no	#B64539
B17	T86	0.00137406514329213	no	#4A74A9
B19	B44	0.241723207840352	no	#4A74A9
B19	C14	0.179424639874759	no	#4A74A9
B19	C15	0.0773865747604718	no	#4A74A9
B19	C16	0.103365125761028	no	#4A74A9
B19	C22	0.0963525444040526	no	#4A74A9
B19	C25	0.237630344380852	no	#4A74A9
B19	C61	0.0319391919267012	no	#4A74A9
B19	C64	0.214469727800157	no	#4A74A9
B19	C67	0.137120445639636	no	#4A74A9
B19	C73	0.262157912406726	no	#4A74A9
B19	C74	-0.0527632108077453	no	#B64539
B19	C84	0.186449422207344	no	#4A74A9
B19	C90	0.0546920635831983	no	#4A74A9
B19	C92	-0.106390382836786	no	#B64539
B19	C93	-0.135775067171966	no	#B64539
B19	D45	0.172532005817309	no	#4A74A9
B19	D47	0.159192371208304	no	#4A74A9
B19	D56	0.0840665879992276	no	#4A74A9
B19	D75	0.0261147472147221	no	#4A74A9
B19	D82	0.163610287881848	no	#4A74A9
B19	D86	0.260528557399199	no	#4A74A9
B19	E11	-0.027378994324964	no	#B64539
B19	F20	0.0651763197237652	no	#4A74A9
B19	F31	-0.0840711985804065	no	#B64539
B19	F33	-0.0702163240767344	no	#B64539
B19	F84	-0.125813479716765	no	#B64539
B19	G10	-0.084080809677358	no	#B64539
B19	G12	0.096378966451268	no	#4A74A9
B19	G20	0.0440980446409987	no	#4A74A9
B19	G30	0.056554546372945	no	#4A74A9
B19	G31	-0.0761027802763595	no	#B64539
B19	G71	0.225819031762614	no	#4A74A9
B19	H31	-0.0582601842185677	no	#B64539
B19	I21	0.238410943991278	no	#4A74A9
B19	I42	-0.147018655631066	no	#B64539
B19	I48	-0.114575638345514	no	#B64539
B19	I63	0.07766608522732	no	#4A74A9
B19	I73	0.12840562022629	no	#4A74A9
B19	J32	0.126100638939059	no	#4A74A9
B19	J45	-0.15378050879634	no	#B64539
B19	J84	0.0420343965710242	no	#4A74A9
B19	K12	0.272907217196142	no	#4A74A9
B19	K13	0.141447688519255	no	#4A74A9
B19	K50	0.192139269906747	no	#4A74A9
B19	K51	0.201149149331043	no	#4A74A9
B19	K58	0.297436134538198	no	#4A74A9
B19	K70	0.297557811088159	yes	#4A74A9
B19	L40	0.130036395114538	no	#4A74A9
B19	L70	0.265166847026718	no	#4A74A9
B19	L71	0.113171531532793	no	#4A74A9
B19	L82	-0.121965838944917	no	#B64539
