Disease1	Disease2	weight	comorbid	colors
A71	A90	0.372970622003751	no	#4A74A9
A71	C14	0.376628699117331	no	#4A74A9
A71	C16	0.142007922521507	no	#4A74A9
A71	C18	0.0793535858815471	no	#4A74A9
A71	C25	0.163573477933387	no	#4A74A9
A71	C50	0.373208050367604	no	#4A74A9
A71	C53	0.142166977514955	no	#4A74A9
A71	C56	0.191940698680341	no	#4A74A9
A71	C64	0.306502381469582	no	#4A74A9
A71	C71	0.0958509784206177	no	#4A74A9
A71	C73	0.44898583033278	no	#4A74A9
A71	C79	0.341640612719917	no	#4A74A9
A71	C91	0.132254998467392	no	#4A74A9
A71	D75	-0.386198364129008	no	#B64539
A71	D82	0.269925078740786	no	#4A74A9
A71	D86	0.312490380519084	no	#4A74A9
A71	E88	-0.393522809434595	no	#B64539
A71	F17	0.312814589528707	no	#4A74A9
A71	G30	0.205704456339786	no	#4A74A9
A71	G35	0.179683458086753	no	#4A74A9
A71	I42	-0.328319086094886	no	#B64539
A71	J32	0.450211786524175	no	#4A74A9
A71	K13	0.234674747297379	no	#4A74A9
A71	K51	0.581906922739803	no	#4A74A9
A71	K58	0.637867063737239	no	#4A74A9
A71	L20	0.578431376659976	no	#4A74A9
A71	L40	0.514314869669077	no	#4A74A9
A71	L71	0.405788193016528	no	#4A74A9
A71	M32	0.443359445136849	no	#4A74A9
A71	N19	0.24072772790854	no	#4A74A9
A71	N30	0.730702552900436	no	#4A74A9
A71	N80	0.476342704574024	no	#4A74A9
A71	Q96	0.444483163720581	no	#4A74A9
A71	R65	0.338693910015585	no	#4A74A9
A90	C11	0.317827180004794	no	#4A74A9
A90	C14	0.370131205051459	no	#4A74A9
A90	C16	0.140978823397231	no	#4A74A9
A90	C25	0.198211090947802	no	#4A74A9
A90	C34	0.102127502167742	no	#4A74A9
A90	C50	0.272123766916482	no	#4A74A9
A90	C53	0.212268418660971	no	#4A74A9
A90	C56	0.175142295717709	no	#4A74A9
A90	C64	0.108994326411379	no	#4A74A9
A90	C71	0.233215827133069	no	#4A74A9
A90	C73	0.326559433543296	no	#4A74A9
A90	C79	0.246995194611029	no	#4A74A9
A90	D45	0.623423701941727	no	#4A74A9
A90	D46	0.469054049545248	no	#4A74A9
A90	D47	0.428331950275648	no	#4A74A9
A90	D72	0.445308154417362	no	#4A74A9
A90	D75	0.577323385923724	no	#4A74A9
A90	D82	0.33464663759857	no	#4A74A9
A90	D86	0.597219784209356	no	#4A74A9
A90	E88	-0.242484040711519	no	#B64539
A90	G30	0.111073653614962	no	#4A74A9
A90	I42	-0.227729324979475	no	#B64539
A90	K51	0.315892647597265	no	#4A74A9
A90	K58	0.351279584960767	no	#4A74A9
A90	L20	0.382421625804457	no	#4A74A9
A90	L40	0.413014575836435	no	#4A74A9
A90	L71	0.248963043928795	no	#4A74A9
A90	M32	0.741333503929964	no	#4A74A9
A90	N19	0.235596729234518	no	#4A74A9
A90	N30	0.251623603722777	no	#4A74A9
A90	R65	0.739685918136975	no	#4A74A9
B17	C25	0.294322056423069	no	#4A74A9
B17	C53	0.550688514044184	no	#4A74A9
B17	C56	-0.393683542570599	no	#B64539
B17	D45	-0.514158812119316	no	#B64539
B17	D46	-0.810390805034297	no	#B64539
B17	D47	-0.598304681584568	no	#B64539
B17	D75	-0.541623618360309	no	#B64539
B17	D86	0.694898339075029	no	#4A74A9
B17	G30	0.403801166342084	no	#4A74A9
B17	M32	-0.665572446025229	no	#B64539
B17	M35	0.952944311443065	no	#4A74A9
B17	N19	-0.564010008117483	no	#B64539
B17	N80	-0.622920732900738	no	#B64539
B17	Q96	-0.843573192110072	no	#B64539
C11	C14	0.714459593101241	yes	#4A74A9
C11	C16	0.654299804520531	no	#4A74A9
C11	C18	0.521595476162509	no	#4A74A9
C11	C22	0.453835574369507	no	#4A74A9
C11	C34	0.423823241036973	no	#4A74A9
C11	C50	0.451165055511781	no	#4A74A9
C11	C53	0.850202693155242	no	#4A74A9
C11	C64	0.458507818217733	no	#4A74A9
C11	C71	0.323842942523045	no	#4A74A9
C11	C73	0.316581558624599	no	#4A74A9
C11	C74	0.708369929236862	no	#4A74A9
C11	C79	0.814116173676903	no	#4A74A9
C11	D47	-0.367718428736431	no	#B64539
