Disease1	Disease2	weight	comorbid	colors
A71	A90	0.340426428033032	no	#4A74A9
A71	B17	-0.375523651874054	no	#B64539
A71	B19	0.589344017752817	no	#4A74A9
A71	C11	0.359252892339644	no	#4A74A9
A71	C14	0.464780051064437	no	#4A74A9
A71	C15	0.406973287349757	no	#4A74A9
A71	C16	0.0870620930828416	no	#4A74A9
A71	C22	-0.0844137958472948	no	#B64539
A71	C25	0.153283880284671	no	#4A74A9
A71	C34	0.0813843947383279	no	#4A74A9
A71	C38	0.157263725343772	no	#4A74A9
A71	C64	0.309558711014966	no	#4A74A9
A71	C67	0.699061252663312	no	#4A74A9
A71	C73	0.544850013627497	no	#4A74A9
A71	C82	-0.227623947250382	no	#B64539
A71	D46	-0.464168084323491	no	#B64539
A71	D75	-0.339556552332776	no	#B64539
A71	D82	0.203582625688332	no	#4A74A9
A71	F20	0.279970982868019	no	#4A74A9
A71	G20	0.283694154500869	no	#4A74A9
A71	G30	0.162790543569273	no	#4A74A9
A71	G71	0.204101955992188	no	#4A74A9
A71	I42	-0.301205020897513	no	#B64539
A71	I63	0.202005495959619	no	#4A74A9
A71	J84	-0.348789331555649	no	#B64539
A71	K12	0.688106240420434	no	#4A74A9
A71	K13	0.363235406981001	no	#4A74A9
A71	K58	0.843999706233507	no	#4A74A9
A71	L40	0.4876982479986	no	#4A74A9
A71	L70	0.645931165369424	no	#4A74A9
A71	L71	0.620046101911224	no	#4A74A9
A71	N02	0.176151713992906	no	#4A74A9
A71	R65	0.302218295715359	no	#4A74A9
A90	B17	-0.523495097371494	no	#B64539
A90	B19	0.342786689202764	no	#4A74A9
A90	C11	0.608694338353402	no	#4A74A9
A90	C14	0.443602510885229	no	#4A74A9
A90	C15	0.452179121267304	no	#4A74A9
A90	C25	0.28231841759464	no	#4A74A9
A90	C34	0.17702301185468	no	#4A74A9
A90	C49	0.248402179574446	no	#4A74A9
A90	C64	0.198993274850132	no	#4A74A9
A90	C67	0.505836807853447	no	#4A74A9
A90	C71	0.292233964278844	no	#4A74A9
A90	C73	0.383393746673003	no	#4A74A9
A90	C84	0.465539270342864	no	#4A74A9
A90	C93	0.668735758818074	no	#4A74A9
A90	D45	0.411962375626158	no	#4A74A9
A90	D46	0.505862676932533	no	#4A74A9
A90	D47	0.76692238881058	no	#4A74A9
A90	D72	0.782491198247795	no	#4A74A9
A90	D75	0.36066183662218	no	#4A74A9
A90	D82	0.141158207011389	no	#4A74A9
A90	E10	-0.68379274351634	no	#B64539
A90	G71	0.230132417188728	no	#4A74A9
A90	I42	-0.365520682778886	no	#B64539
A90	J84	-0.369577502984348	no	#B64539
A90	K12	0.525172904929029	no	#4A74A9
A90	K13	0.304403601350067	no	#4A74A9
A90	L40	0.504843020550581	no	#4A74A9
A90	L70	0.439112998702389	no	#4A74A9
A90	L71	0.41166916047765	no	#4A74A9
A90	R65	0.597979520607035	no	#4A74A9
B17	B19	-0.444614018298366	no	#B64539
B17	C74	0.401625749888809	no	#4A74A9
B17	C84	0.22949550636399	no	#4A74A9
B17	D45	-0.356156720541524	no	#B64539
B17	D47	-0.371643237478864	no	#B64539
B17	F17	0.353109977957178	yes	#4A74A9
B17	F20	0.651701708070817	no	#4A74A9
B17	G20	0.639396892670574	no	#4A74A9
B17	G30	0.49483818374352	no	#4A74A9
B17	G71	-0.432963419263352	no	#B64539
B17	J44	0.838702456914088	no	#4A74A9
B17	L40	-0.268299076512462	no	#B64539
B17	L70	-0.270002405340409	no	#B64539
B19	C11	0.30540967898159	no	#4A74A9
B19	C14	0.326390788562169	no	#4A74A9
B19	C15	0.217819396614937	no	#4A74A9
B19	C16	0.157673014651911	no	#4A74A9
B19	C22	0.121268200210152	no	#4A74A9
B19	C25	0.334833304061949	no	#4A74A9
B19	C64	0.345397303987552	no	#4A74A9
B19	C67	0.405512928690924	no	#4A74A9
B19	C73	0.50444190299339	no	#4A74A9
B19	C84	0.262817427980027	no	#4A74A9
B19	C92	-0.351776033553572	no	#B64539
B19	C93	-0.354866353248875	no	#B64539
B19	D45	0.339543094891455	no	#4A74A9
B19	D46	-0.276846288399403	no	#B64539
B19	D47	0.370679992871862	no	#4A74A9
B19	D82	0.358811542561639	no	#4A74A9
B19	F20	0.280239762727985	no	#4A74A9
B19	G30	0.125683607907103	no	#4A74A9
B19	G71	0.458117696276235	no	#4A74A9
B19	I42	-0.299312558349104	no	#B64539
B19	I48	-0.302974405513669	no	#B64539
