Disease1	Disease2	weight	comorbid	colors
A71	A90	0.141648789762848	no	#4A74A9
A71	B17	-0.0153387174659565	no	#B64539
A71	C14	0.232138565617354	no	#4A74A9
A71	C22	-0.0507374600218389	no	#B64539
A71	C34	0.0618190684879184	no	#4A74A9
A71	C50	0.182096660321769	no	#4A74A9
A71	C56	0.144477778140217	no	#4A74A9
A71	C64	0.162408259997323	no	#4A74A9
A71	C73	0.407413242837788	no	#4A74A9
A71	C79	0.0338150318585179	no	#4A74A9
A71	C91	0.0338592080974314	no	#4A74A9
A71	D72	-0.0142610236413658	no	#B64539
A71	D75	-0.0714956056268397	no	#B64539
A71	D82	0.164335113557524	no	#4A74A9
A71	D86	0.0639013481600314	no	#4A74A9
A71	E88	-0.0324965734074009	no	#B64539
A71	F17	0.0938872831928769	no	#4A74A9
A71	G30	0.170854240809077	no	#4A74A9
A71	G35	0.0250304140324718	no	#4A74A9
A71	I42	-0.0198522846354503	no	#B64539
A71	J32	0.0206055297966443	no	#4A74A9
A71	K13	0.0378130319924675	no	#4A74A9
A71	K51	0.195810350741603	no	#4A74A9
A71	K58	0.178397731697966	no	#4A74A9
A71	L20	0.043080372661346	no	#4A74A9
A71	L40	0.290755430058849	no	#4A74A9
A71	L71	0.266320990603441	no	#4A74A9
A71	M32	0.20996319887188	no	#4A74A9
A71	M35	-0.0282814903291039	no	#B64539
A71	N19	0.0629076457489303	no	#4A74A9
A71	N30	0.434049764564307	no	#4A74A9
A71	N80	0.268402165179082	no	#4A74A9
A71	Q96	0.195780077301358	no	#4A74A9
A71	R65	0.237942818347903	no	#4A74A9
A90	C11	0.0165858510698936	no	#4A74A9
A90	C14	0.165352519983894	no	#4A74A9
A90	C16	0.0265766051536889	no	#4A74A9
A90	C25	0.0460663353548474	no	#4A74A9
A90	C34	0.0853296961109253	no	#4A74A9
A90	C50	0.0951092160600136	no	#4A74A9
A90	C53	0.0336036833529345	no	#4A74A9
A90	C56	0.0931506348607198	no	#4A74A9
A90	C64	0.0358786005590407	no	#4A74A9
A90	C71	0.0659907866732199	no	#4A74A9
A90	C73	0.153225988963638	no	#4A74A9
A90	C79	0.0208467675410576	no	#4A74A9
A90	D45	0.0571740977546474	no	#4A74A9
A90	D46	0.0333760697714203	no	#4A74A9
A90	D47	0.0379008742496691	no	#4A74A9
A90	D72	0.0146746870302159	no	#4A74A9
A90	D75	0.10439483350973	no	#4A74A9
A90	D82	0.163837673595128	no	#4A74A9
A90	D86	0.0842783323605963	no	#4A74A9
A90	E88	-0.0169930502342562	no	#B64539
A90	F17	0.0198436626743983	no	#4A74A9
A90	K13	0.0278175463883586	no	#4A74A9
A90	K51	0.0788480044148928	no	#4A74A9
A90	K58	0.0839396170661799	no	#4A74A9
A90	L20	0.0103807484413959	no	#4A74A9
A90	L40	0.242743181834051	no	#4A74A9
A90	L71	0.145544288165642	no	#4A74A9
A90	M32	0.292122089631038	no	#4A74A9
A90	N19	0.0615410813849008	no	#4A74A9
A90	N30	0.14503376297654	no	#4A74A9
A90	N80	0.0242192375131054	no	#4A74A9
A90	R65	0.39250654893048	no	#4A74A9
B17	C25	0.0171278295346108	no	#4A74A9
B17	C53	0.0153771580380557	no	#4A74A9
B17	C56	-0.0151258132861227	no	#B64539
B17	C64	0.0174820797387707	no	#4A74A9
B17	C71	0.00757877077886938	no	#4A74A9
B17	C91	-0.00753918231416461	no	#B64539
B17	D46	-0.0106252140586532	no	#B64539
B17	D86	0.0208348518508414	no	#4A74A9
B17	E88	0.00484654201602815	no	#4A74A9
B17	F17	-0.00585899594786623	no	#B64539
B17	G30	0.0155079622367276	no	#4A74A9
B17	M32	-0.0318410448524764	no	#B64539
B17	M35	0.0084094061901677	no	#4A74A9
B17	N19	-0.0125695015874069	no	#B64539
B17	N80	-0.0307989573178203	no	#B64539
B17	Q96	-0.0272437195794757	no	#B64539
C11	C14	0.111914226088066	yes	#4A74A9
C11	C16	0.0959927632521505	no	#4A74A9
C11	C18	0.0983467034932764	no	#4A74A9
C11	C22	0.0536388582480062	no	#4A74A9
C11	C25	0.0375268262118231	no	#4A74A9
C11	C34	0.0806778135154123	no	#4A74A9
C11	C38	0.00219635836857331	no	#4A74A9
C11	C50	0.0695228389380444	no	#4A74A9
C11	C53	0.132688408193825	no	#4A74A9
C11	C56	0.0171429214101146	no	#4A74A9
C11	C64	0.0778640155366595	no	#4A74A9
C11	C71	0.041051903137163	no	#4A74A9
C11	C73	0.0404171716338995	no	#4A74A9
C11	C74	0.00628805776854683	no	#4A74A9
C11	C79	0.0467008832562218	no	#4A74A9
C11	D47	-0.0102104489903733	no	#B64539
C11	D75	0.0247997858590574	no	#4A74A9
C11	D82	-0.0381763301673574	no	#B64539
C11	E88	0.00696931207350321	no	#4A74A9
C11	F17	-0.0180485573831315	no	#B64539
C11	G35	-0.00924528654245685	no	#B64539
C11	I48	0.00493079455116437	no	#4A74A9
C11	J32	0.0240623290251867	no	#4A74A9
C11	K13	0.0336891806702222	no	#4A74A9
C11	K51	0.030878152668586	no	#4A74A9
C11	K58	0.0266988446376924	no	#4A74A9
C11	L40	0.040945637634015	no	#4A74A9
C11	M35	0.00502095358104935	no	#4A74A9
C11	N19	-0.0191552747493631	no	#B64539
C11	N30	0.0525545487217806	no	#4A74A9
C11	N80	-0.0243929436076198	no	#B64539
C11	Q96	-0.0125394491289711	no	#B64539
C11	R65	-0.0185390261947152	no	#B64539
C14	C16	0.484119579634445	no	#4A74A9
C14	C18	0.53633943620163	no	#4A74A9
C14	C22	0.186172888029751	no	#4A74A9
C14	C25	0.378712937668399	no	#4A74A9
C14	C34	0.469887672747966	no	#4A74A9
C14	C43	0.00187689181141128	no	#4A74A9
C14	C50	0.448402079349363	no	#4A74A9
C14	C53	0.373909766597027	no	#4A74A9
C14	C56	0.299563267707826	no	#4A74A9
C14	C64	0.460977178193958	no	#4A74A9
C14	C71	0.163994091271793	no	#4A74A9
C14	C73	0.460363616137645	no	#4A74A9
C14	C74	0.0101197423168539	no	#4A74A9
C14	C79	0.106745139640797	no	#4A74A9
C14	D46	0.0218205489115094	no	#4A74A9
C14	D86	0.0341580039772749	no	#4A74A9
C14	G35	-0.0405891268376721	no	#B64539
C14	J32	0.0254331936216782	no	#4A74A9
C14	K13	0.305204720162709	no	#4A74A9
C14	K51	0.251021187255198	no	#4A74A9
C14	K58	0.232921456566572	no	#4A74A9
C14	L20	0.0372510303162497	no	#4A74A9
C14	L40	0.406008710377889	no	#4A74A9
C14	L71	0.148818659647803	no	#4A74A9
C14	M32	0.162204199093513	no	#4A74A9
C14	M35	0.0176224438917623	no	#4A74A9
C14	N30	0.302982231696055	no	#4A74A9
C14	Q96	0.0416690341156034	no	#4A74A9
C14	R65	0.162149223455647	no	#4A74A9
C16	C18	0.775468668495784	no	#4A74A9
C16	C22	0.409448329205269	no	#4A74A9
C16	C25	0.78553344739414	no	#4A74A9
C16	C34	0.312631915213674	no	#4A74A9
C16	C50	0.395821111498599	no	#4A74A9
C16	C53	0.24682057559019	no	#4A74A9
C16	C56	0.207443495589961	no	#4A74A9
C16	C64	0.620144994566379	no	#4A74A9
C16	C71	0.348268270516612	no	#4A74A9
C16	C73	0.218077148015389	no	#4A74A9
C16	C74	0.00996089598926731	no	#4A74A9
C16	C79	0.0727718907092815	yes	#4A74A9
C16	C91	0.0575094270108156	no	#4A74A9
C16	D45	-0.0374847233629287	no	#B64539
C16	D46	0.023477257694479	no	#4A74A9
C16	D47	-0.0922322708770276	no	#B64539
C16	D72	0.00947795822869634	no	#4A74A9
C16	D82	-0.0691906208557441	no	#B64539
C16	D86	-0.0215183239453404	no	#B64539
C16	E88	0.0415783729327977	no	#4A74A9
C16	F17	-0.0845117349781705	no	#B64539
C16	F20	0.00489695945250261	no	#4A74A9
C16	G35	-0.0285822231369863	no	#B64539
C16	I48	0.0167423014951998	no	#4A74A9
C16	J32	0.0162356558476374	no	#4A74A9
C16	J84	0.00805142419611305	no	#4A74A9
C16	K13	0.0623069232080169	no	#4A74A9
C16	K51	0.181587757107678	no	#4A74A9
C16	K58	0.171188964003666	no	#4A74A9
C16	L20	0.019786319694762	no	#4A74A9
C16	L40	0.20009593893464	no	#4A74A9
C16	M35	0.0413271755513414	no	#4A74A9
C16	N19	-0.0641720289778173	no	#B64539
C16	N30	0.136812898147289	no	#4A74A9
C16	N80	-0.249350623228047	no	#B64539
C18	C22	0.353636626973979	no	#4A74A9
C18	C25	0.342683793918538	no	#4A74A9
C18	C34	0.713103940369794	no	#4A74A9
C18	C50	0.471492620960408	no	#4A74A9
C18	C53	0.215304611435505	no	#4A74A9
C18	C56	0.39893803351275	no	#4A74A9
C18	C64	0.440200715107962	no	#4A74A9
C18	C71	0.210143916289848	no	#4A74A9
C18	C73	0.209041156967902	no	#4A74A9
C18	C74	0.00934161130677846	no	#4A74A9
C18	C79	0.0762461107649067	yes	#4A74A9
C18	C91	0.0641000639675495	no	#4A74A9
C18	D45	-0.0222962362350353	no	#B64539
C18	D46	0.0346150677746064	no	#4A74A9
C18	D47	-0.0558866756320476	no	#B64539
C18	D72	0.0110805497240581	no	#4A74A9
C18	D75	0.0481594546517382	no	#4A74A9
C18	D82	-0.121426814165564	no	#B64539
C18	D86	-0.0423083705268291	no	#B64539
C18	G30	-0.103760847012649	no	#B64539
C18	J32	0.0189015752000793	no	#4A74A9
C18	K13	0.0708256014677545	no	#4A74A9
C18	K51	0.399713447324757	no	#4A74A9
C18	K58	0.315302031871349	no	#4A74A9
C18	L20	0.0152764707241528	no	#4A74A9
C18	L40	0.273579136066954	no	#4A74A9
C18	L71	0.074013801769983	no	#4A74A9
C18	M35	0.0208959374421915	no	#4A74A9
C18	N30	0.0515471679711792	no	#4A74A9
C18	N80	-0.0471630461590133	no	#B64539
C18	R65	-0.0861447867199922	no	#B64539
C22	C25	0.397640243948472	yes	#4A74A9
C22	C34	0.380339928191699	no	#4A74A9
C22	C50	0.396435302827757	no	#4A74A9
C22	C53	0.129045154348575	no	#4A74A9
C22	C56	0.233983141315381	no	#4A74A9
C22	C64	0.390532204179124	no	#4A74A9
C22	C71	0.178534700295239	no	#4A74A9
C22	C74	0.0140500360359421	no	#4A74A9
C22	C79	0.0668579554326545	no	#4A74A9
C22	C91	0.0767432882539891	no	#4A74A9
C22	D45	-0.0302431612376628	no	#B64539
C22	D46	0.0236087388308673	no	#4A74A9
C22	D47	-0.05958662976192	no	#B64539
C22	D72	0.0131215759425514	no	#4A74A9
C22	D75	0.0370045715309057	no	#4A74A9
C22	D82	-0.0739716277125677	no	#B64539
C22	D86	-0.0624685524603609	no	#B64539
C22	E88	0.0260079863796621	no	#4A74A9
C22	F17	-0.046439495382906	no	#B64539
C22	G12	0.00507959007046913	no	#4A74A9
C22	G30	-0.0722261879351102	no	#B64539
C22	G35	-0.0213626918350102	no	#B64539
C22	I48	0.0142882702765347	no	#4A74A9
C22	J32	0.0120594951449792	no	#4A74A9
C22	J84	0.00831423690040952	no	#4A74A9
C22	K51	0.0770773851432582	no	#4A74A9
C22	L20	0.0187613589423669	no	#4A74A9
C22	L40	0.110668013138761	no	#4A74A9
C22	L71	-0.062611192753122	no	#B64539
C22	M32	-0.0618120546491123	no	#B64539
C22	M35	0.018689022761581	no	#4A74A9
C22	N19	-0.0316652252538343	no	#B64539
C22	N80	-0.180098314152173	no	#B64539
C22	Q96	0.0328762829394381	no	#4A74A9
C22	R65	-0.0851226271301883	no	#B64539
C25	C34	0.0838031385863069	no	#4A74A9
C25	C50	0.386044105015356	no	#4A74A9
C25	C53	0.176327748702599	no	#4A74A9
C25	C64	0.73565430589295	no	#4A74A9
C25	C71	0.341473641210054	no	#4A74A9
C25	C73	0.318426424509721	no	#4A74A9
C25	C74	0.00634487215858	no	#4A74A9
C25	C79	0.0288190696728198	no	#4A74A9
C25	C91	0.0394260226031366	no	#4A74A9
C25	D45	-0.0352451630723885	no	#B64539
C25	D46	0.0203992997727423	no	#4A74A9
C25	D47	-0.116597018098772	no	#B64539
C25	D72	0.0076529559918607	no	#4A74A9
C25	E88	0.0598188120745565	no	#4A74A9
