Disease1	Disease2	weight	comorbid	colors
A71	A90	0.271513032598317	no	#4A74A9
A71	B17	-0.171785626336087	no	#B64539
A71	B44	0.279476493783716	no	#4A74A9
A71	C11	-0.0696414231856771	no	#B64539
A71	C14	0.202787956332671	no	#4A74A9
A71	C16	0.0319111621507388	no	#4A74A9
A71	C18	0.0390691201618677	no	#4A74A9
A71	C25	0.0333332556588659	no	#4A74A9
A71	C38	0.309980514088764	no	#4A74A9
A71	C43	0.309590856634628	no	#4A74A9
A71	C50	0.201517289705359	no	#4A74A9
A71	C53	0.0164592442042713	no	#4A74A9
A71	C56	0.110374291676487	no	#4A74A9
A71	C64	0.164513937510652	no	#4A74A9
A71	C67	0.345178564817274	no	#4A74A9
A71	C71	0.00581325398110342	no	#4A74A9
A71	C73	0.314648671749557	no	#4A74A9
A71	C74	0.115497847777391	no	#4A74A9
A71	C79	0.182031509185541	no	#4A74A9
A71	C91	0.0235291243225708	no	#4A74A9
A71	C92	-0.230837553250479	no	#B64539
A71	D57	-0.256950074586179	no	#B64539
A71	D72	-0.159886978144986	no	#B64539
A71	D75	-0.19726009859614	no	#B64539
A71	D82	0.207563725134207	no	#4A74A9
A71	D86	0.180531076536742	no	#4A74A9
A71	E10	0.16946872379148	no	#4A74A9
A71	E11	-0.184235594618908	no	#B64539
A71	E88	-0.260629080615135	no	#B64539
A71	F17	0.297080505121584	no	#4A74A9
A71	F20	0.261242890880852	no	#4A74A9
A71	F31	0.162498866027631	no	#4A74A9
A71	G10	0.104621929520395	no	#4A74A9
A71	G12	-0.218274575616083	no	#B64539
A71	G20	-0.18223530790966	no	#B64539
A71	G30	0.156077881269848	no	#4A74A9
A71	I21	0.407751043523506	no	#4A74A9
A71	I42	-0.258249905427141	no	#B64539
A71	I63	-0.0647857926793251	no	#B64539
A71	I73	0.237534274197975	no	#4A74A9
A71	J32	0.306251409891294	no	#4A74A9
A71	J44	0.293376361819193	no	#4A74A9
A71	J45	-0.55738800194921	no	#B64539
A71	K12	0.203409293272111	no	#4A74A9
A71	K13	0.133207332313016	no	#4A74A9
A71	K50	0.437585565636554	no	#4A74A9
A71	K51	0.341162571927938	no	#4A74A9
A71	K58	0.373660635580065	no	#4A74A9
A71	L20	0.347523315854692	no	#4A74A9
A71	L40	0.382778583319293	no	#4A74A9
A71	L71	0.274812819445669	no	#4A74A9
A71	M32	0.250615395728559	no	#4A74A9
A71	M47	0.179476499313034	no	#4A74A9
A71	M60	0.308802903496658	no	#4A74A9
A71	N19	0.243736916042734	no	#4A74A9
A71	N30	0.487509558135222	no	#4A74A9
A71	N80	0.377734556391893	no	#4A74A9
A71	Q82	-0.203459366128246	no	#B64539
A71	Q96	0.192635179551062	no	#4A74A9
A71	R65	0.237484964181061	no	#4A74A9
A90	B17	1.4864887719906e-05	no	#4A74A9
A90	B44	0.155710666034994	no	#4A74A9
A90	C11	0.108763985478343	no	#4A74A9
A90	C14	0.223110141855054	no	#4A74A9
A90	C16	0.0228966131608329	no	#4A74A9
A90	C25	0.0511994203074324	no	#4A74A9
A90	C34	0.0979509612808003	no	#4A74A9
A90	C38	0.213958959647818	no	#4A74A9
A90	C43	0.15203374349191	no	#4A74A9
A90	C50	0.171832992670633	no	#4A74A9
A90	C53	0.0968353859693155	no	#4A74A9
A90	C56	0.118661188684401	no	#4A74A9
A90	C64	0.043049562211994	no	#4A74A9
A90	C67	0.243264630520279	no	#4A74A9
A90	C71	0.0707580486904549	no	#4A74A9
A90	C73	0.235276952611075	no	#4A74A9
A90	C79	0.140723445905544	no	#4A74A9
A90	C92	-0.080509398209368	no	#B64539
A90	D45	0.397298135634763	no	#4A74A9
A90	D46	0.133145492800987	no	#4A74A9
A90	D47	0.225644418724956	no	#4A74A9
A90	D57	0.1563140206277	no	#4A74A9
A90	D72	0.0496695256177043	no	#4A74A9
A90	D75	0.278461354234896	no	#4A74A9
A90	D82	0.278780639644477	no	#4A74A9
A90	D86	0.407312764143761	no	#4A74A9
A90	E10	-0.0597183302739676	no	#B64539
A90	E88	-0.189489835279474	no	#B64539
