Disease1	Disease2	weight	comorbid	colors
A71	A90	0.25174702033396	no	#4A74A9
A71	B17	-0.109598519064334	no	#B64539
A71	B44	0.181852102202771	no	#4A74A9
A71	C11	-0.0527830947087868	no	#B64539
A71	C14	0.2003540129885	no	#4A74A9
A71	C16	0.0783850986415129	no	#4A74A9
A71	C18	0.0483330879583175	no	#4A74A9
A71	C25	0.0915935042846547	no	#4A74A9
A71	C38	0.20004370373014	no	#4A74A9
A71	C43	0.26233984619068	no	#4A74A9
A71	C50	0.200991919507219	no	#4A74A9
A71	C56	0.114457897630431	no	#4A74A9
A71	C64	0.182323461760988	no	#4A74A9
A71	C67	0.240634508087488	no	#4A74A9
A71	C71	0.0431822263674931	no	#4A74A9
A71	C73	0.29482722569844	no	#4A74A9
A71	C74	0.0804242994962469	no	#4A74A9
A71	C79	0.16356434239369	no	#4A74A9
A71	C91	0.046957588420665	no	#4A74A9
A71	C92	-0.194814065899507	no	#B64539
A71	D47	-0.048014614554923	no	#B64539
A71	D57	-0.173352620620645	no	#B64539
A71	D72	-0.119213877106572	no	#B64539
A71	D75	-0.200437447317483	no	#B64539
A71	D82	0.184103468975419	no	#4A74A9
A71	D86	0.128491245075144	no	#4A74A9
A71	E10	0.116241550427305	no	#4A74A9
A71	E11	-0.0497690011762674	no	#B64539
A71	E88	-0.177499440690828	no	#B64539
A71	F17	0.240641656554966	no	#4A74A9
A71	F20	0.174811089470037	no	#4A74A9
A71	F31	0.0520354352607973	no	#4A74A9
A71	G12	-0.0880906626590061	no	#B64539
A71	G20	-0.0801775060077872	no	#B64539
A71	G30	0.121157509502357	no	#4A74A9
A71	I21	0.258609164470585	no	#4A74A9
A71	I42	-0.162860754501867	no	#B64539
A71	I63	-0.0838145635882811	no	#B64539
A71	I73	0.168277875634986	no	#4A74A9
A71	J32	0.213342938104528	no	#4A74A9
A71	J44	0.201344996742141	no	#4A74A9
A71	J45	-0.380212046829536	no	#B64539
A71	K12	0.183568856670269	no	#4A74A9
A71	K13	0.111713515162624	no	#4A74A9
A71	K50	0.303230620952271	no	#4A74A9
A71	K51	0.345666613382268	no	#4A74A9
A71	K58	0.362539230973727	no	#4A74A9
A71	L20	0.294825743409719	no	#4A74A9
A71	L40	0.376793176604672	no	#4A74A9
A71	L71	0.270732097649576	no	#4A74A9
A71	M19	0.0869112027243287	no	#4A74A9
A71	M32	0.231218965911142	no	#4A74A9
A71	M47	0.108862716313545	no	#4A74A9
A71	M60	0.285064755940851	no	#4A74A9
A71	N19	0.205637003513605	no	#4A74A9
A71	N30	0.467828289338395	no	#4A74A9
A71	N80	0.316237226666235	no	#4A74A9
A71	Q82	-0.145688821951567	no	#B64539
A71	Q96	0.170602863253364	no	#4A74A9
A71	R65	0.215481805851977	no	#4A74A9
A90	B44	0.0629450172846267	no	#4A74A9
A90	C11	0.105981689618859	no	#4A74A9
A90	C14	0.227946444668806	no	#4A74A9
A90	C16	0.0812676274707717	no	#4A74A9
A90	C25	0.119908266802829	no	#4A74A9
A90	C34	0.090932161803892	no	#4A74A9
A90	C38	0.13435713924822	no	#4A74A9
A90	C43	0.148772204954689	no	#4A74A9
A90	C50	0.177504664113627	no	#4A74A9
A90	C53	0.124692534113123	no	#4A74A9
A90	C56	0.123196538288468	no	#4A74A9
A90	C64	0.0761323604307838	no	#4A74A9
A90	C67	0.171857510909848	no	#4A74A9
A90	C71	0.115911595068372	no	#4A74A9
A90	C73	0.211897398303136	no	#4A74A9
A90	C74	0.0503102781849726	no	#4A74A9
A90	C79	0.138201170196767	no	#4A74A9
A90	C92	-0.0781444254305196	no	#B64539
A90	D45	0.311843431719057	no	#4A74A9
A90	D46	0.151423878584579	no	#4A74A9
A90	D47	0.137875283392175	no	#4A74A9
A90	D57	0.0876603205016313	no	#4A74A9
A90	D72	0.0602895888280425	no	#4A74A9
A90	D75	0.239778805195762	no	#4A74A9
A90	D82	0.239835220350016	no	#4A74A9
A90	D86	0.329022698599175	no	#4A74A9
A90	E10	-0.0464281445199947	no	#B64539
A90	E88	-0.109463034368484	no	#B64539
A90	F17	0.0646400264997544	no	#4A74A9
A90	F20	0.103377077652381	no	#4A74A9
A90	F33	-0.0481282794633545	no	#B64539
A90	G10	-0.207807572843656	no	#B64539
A90	G12	0.0980749274332179	no	#4A74A9
A90	G30	0.0674211090113797	no	#4A74A9
A90	I21	0.149099436739713	no	#4A74A9
A90	I42	-0.102283103550082	no	#B64539
A90	I73	0.254164002858448	no	#4A74A9
A90	J32	0.0718922514327082	no	#4A74A9
A90	J44	0.281380390553946	no	#4A74A9
A90	J45	0.0770039263760485	no	#4A74A9
A90	J84	-0.0738172249777417	no	#B64539
A90	K12	0.131979139959542	no	#4A74A9
A90	K13	0.118804978833597	no	#4A74A9
A90	K50	0.347014787020046	no	#4A74A9
A90	K51	0.17824722255428	no	#4A74A9
A90	K58	0.16743791173645	no	#4A74A9
A90	L20	0.157455239434524	no	#4A74A9
A90	L40	0.302873180068572	no	#4A74A9
A90	L71	0.14714259430649	no	#4A74A9
A90	M19	0.0550899302260897	no	#4A74A9
A90	M32	0.456958572808315	no	#4A74A9
A90	M35	0.0671890961453797	no	#4A74A9
A90	M60	0.227514485378345	no	#4A74A9
A90	N19	0.177657953907854	no	#4A74A9
A90	N30	0.177150469073603	no	#4A74A9
A90	N80	0.0429000869679991	no	#4A74A9
A90	Q82	-0.0842106227786176	no	#B64539
A90	Q87	0.0680274250240547	no	#4A74A9
A90	R65	0.519282618214562	no	#4A74A9
A90	T86	-0.104263299009102	no	#B64539
B17	B44	-0.0988989353455778	no	#B64539
B17	C11	0.154810697750945	no	#4A74A9
B17	C14	0.0425089162545667	no	#4A74A9
B17	C16	0.100811338601282	no	#4A74A9
B17	C18	0.045725659395709	no	#4A74A9
B17	C22	0.0487812841106776	no	#4A74A9
B17	C25	0.109420980074872	no	#4A74A9
B17	C38	-0.0623788956557692	no	#B64539
B17	C50	0.0896229432050666	no	#4A74A9
B17	C53	0.186795850227696	no	#4A74A9
B17	C56	-0.0648468026439417	no	#B64539
B17	C64	0.0994368072990818	no	#4A74A9
B17	C67	-0.109441455067646	no	#B64539
B17	C71	0.0795114745520136	no	#4A74A9
B17	C91	-0.0822826119343348	no	#B64539
B17	C92	0.0893614096161512	no	#4A74A9
B17	D45	-0.194320143573228	no	#B64539
B17	D46	-0.310335822136954	no	#B64539
B17	D47	-0.249082084852407	no	#B64539
B17	D56	0.0569516140102783	no	#4A74A9
B17	D57	-0.0600257741927242	no	#B64539
B17	D72	0.138721180761535	no	#4A74A9
B17	D75	-0.134310393645212	no	#B64539
B17	D82	-0.162216709067016	no	#B64539
B17	D86	0.0946654447473748	no	#4A74A9
B17	E10	-0.206604245916917	no	#B64539
B17	E11	0.15436017131844	no	#4A74A9
B17	E88	0.174943867323773	no	#4A74A9
B17	F17	-0.115166784685761	no	#B64539
B17	F31	-0.0513123837081459	no	#B64539
B17	F33	-0.0457289034039608	no	#B64539
B17	G10	-0.2942611746748	no	#B64539
B17	G12	0.156478216956383	no	#4A74A9
B17	G30	0.0466805292926839	no	#4A74A9
B17	G35	-0.0721639414699664	no	#B64539
B17	I21	-0.328433155853855	no	#B64539
B17	I42	0.0585403236903747	no	#4A74A9
B17	I63	-0.156740664341331	no	#B64539
B17	I73	0.112216333557329	no	#4A74A9
B17	J32	-0.0566786991307078	no	#B64539
B17	J45	0.108788927401581	no	#4A74A9
B17	J84	-0.0721285046496134	no	#B64539
B17	L20	-0.0682679822971046	no	#B64539
B17	M32	-0.296980793774067	no	#B64539
B17	M35	0.372883142046279	no	#4A74A9
B17	M47	-0.211890145776705	no	#B64539
B17	M60	0.06373624635219	no	#4A74A9
B17	N19	-0.321277817275606	no	#B64539
B17	N80	-0.319909263802917	no	#B64539
B17	Q82	0.124185928006309	no	#4A74A9
B17	Q96	-0.311791524690192	no	#B64539
B17	R65	-0.10011467800858	no	#B64539
B44	C11	-0.277180612964592	no	#B64539
B44	C16	-0.0830331716621854	no	#B64539
B44	C18	-0.061820431868627	no	#B64539
B44	C22	-0.186287386712759	no	#B64539
B44	C25	0.06985741227433	no	#4A74A9
B44	C34	-0.0943058110040864	no	#B64539
B44	C38	-0.180244159248947	no	#B64539
B44	C43	-0.0653411324296516	no	#B64539
B44	C50	-0.122034722742858	no	#B64539
B44	C53	-0.158649059344674	no	#B64539
B44	C67	0.0478335094907557	no	#4A74A9
B44	C73	0.0564629153295584	no	#4A74A9
B44	C74	-0.117898257685948	no	#B64539
B44	C79	-0.145382814494829	no	#B64539
B44	C91	-0.0883315683973426	no	#B64539
B44	C92	-0.218292267087382	no	#B64539
B44	D45	0.107776918580227	no	#4A74A9
B44	D46	-0.054167564176431	no	#B64539
B44	D47	0.059870553173738	no	#4A74A9
B44	D56	-0.0494640453718504	no	#B64539
B44	D57	-0.0952457254410759	no	#B64539
B44	D72	-0.114903218688473	no	#B64539
B44	D75	-0.142131297551414	no	#B64539
B44	D82	0.241140230835297	no	#4A74A9
B44	D86	0.146000325177109	no	#4A74A9
B44	E10	0.204431912915505	no	#4A74A9
B44	E88	-0.0981267467087359	no	#B64539
B44	F17	0.137337596052145	no	#4A74A9
B44	F20	0.156352892109766	no	#4A74A9
B44	F31	0.0542701193865922	no	#4A74A9
B44	G10	0.0465726273034035	no	#4A74A9
B44	G12	-0.149384038390356	no	#B64539
B44	G30	0.101557490329087	no	#4A74A9
B44	G35	0.0397482507613039	no	#4A74A9
B44	I21	0.19897658863681	no	#4A74A9
B44	I42	-0.0515465435158652	no	#B64539
B44	I48	-0.0629394951763392	no	#B64539
B44	I73	0.0915032000910832	no	#4A74A9
B44	J32	-0.105112147295888	no	#B64539
B44	J44	0.131213717869983	yes	#4A74A9
B44	J45	-0.142274374336365	no	#B64539
B44	J84	-0.085318088271533	no	#B64539
B44	K12	0.104321604221909	no	#4A74A9
B44	K50	0.0574439765770601	no	#4A74A9
B44	K51	0.149708496586623	no	#4A74A9
B44	K58	0.206639804876536	no	#4A74A9
B44	L40	0.119497141180204	no	#4A74A9
B44	L71	0.117356760217085	no	#4A74A9
B44	M32	0.229717496310979	no	#4A74A9
B44	M60	0.140914649984333	no	#4A74A9
B44	N19	0.0900629976547731	no	#4A74A9
B44	N30	0.0919844703517362	no	#4A74A9
B44	N80	0.161742857278867	no	#4A74A9
B44	Q82	-0.241885821926463	no	#B64539
B44	Q87	0.115956052842873	no	#4A74A9
B44	R65	0.222463892073843	no	#4A74A9
B44	T86	0.35033403922487	yes	#4A74A9
C11	C14	0.38107901184151	yes	#4A74A9
C11	C16	0.349287692609359	no	#4A74A9
C11	C18	0.278122993262028	no	#4A74A9
C11	C22	0.193940758829561	no	#4A74A9
C11	C25	0.0667680231474207	no	#4A74A9
C11	C34	0.187093445583499	no	#4A74A9
C11	C38	0.253300378775944	no	#4A74A9
C11	C43	0.178816261621141	no	#4A74A9
C11	C50	0.19879986062237	no	#4A74A9
C11	C53	0.502345063462946	no	#4A74A9
C11	C64	0.167961449644944	no	#4A74A9
C11	C71	0.0841396344664858	no	#4A74A9
C11	C73	0.119348386932942	no	#4A74A9
C11	C74	0.166983642590429	no	#4A74A9
C11	C79	0.318364593931178	no	#4A74A9
C11	C92	0.110214880901303	no	#4A74A9
C11	D47	-0.0642666236939607	no	#B64539
C11	D56	0.0564487408072244	no	#4A74A9
C11	D57	0.0876508458953372	no	#4A74A9
C11	D72	0.130359998617044	no	#4A74A9
C11	D75	0.147768223904215	no	#4A74A9
C11	D82	-0.137583246605909	no	#B64539
C11	E10	-0.130197142965296	no	#B64539
C11	E11	0.0963772722170229	no	#4A74A9
C11	E88	0.115703589599675	no	#4A74A9
C11	F17	-0.254718504716686	no	#B64539
C11	F20	-0.0542859404454316	no	#B64539
C11	F33	-0.0442887046806875	no	#B64539
C11	G10	-0.113454192499441	no	#B64539
C11	G12	0.162696486389827	no	#4A74A9
C11	G30	-0.0734547199654378	no	#B64539
C11	G35	-0.0876599429333241	no	#B64539
C11	I21	-0.160513080673619	no	#B64539
C11	I48	0.0918904110178733	no	#4A74A9
C11	J32	0.26692924917654	no	#4A74A9
C11	J44	-0.0392573938293817	no	#B64539
C11	J45	0.210871325330684	no	#4A74A9
C11	J84	-0.128033230373219	no	#B64539
C11	K12	0.129265675711401	no	#4A74A9
C11	K13	0.322100980837209	no	#4A74A9
C11	K51	0.0685222871713309	no	#4A74A9
C11	K58	0.0416219655418326	no	#4A74A9
C11	L20	0.0708011289068892	no	#4A74A9
C11	M32	-0.0681252780321052	no	#B64539
C11	M35	0.203821256999675	no	#4A74A9
C11	M47	-0.0968679238182931	no	#B64539
C11	N19	-0.174642074449967	no	#B64539
C11	N30	0.0930108185545358	no	#4A74A9
C11	N80	-0.213919965791706	no	#B64539
C11	Q82	0.088533267952879	no	#4A74A9
C11	Q96	-0.112252602491547	no	#B64539
C11	R65	-0.0747243687381121	no	#B64539
C14	C16	0.394954552202976	no	#4A74A9
C14	C18	0.33105525929992	no	#4A74A9
C14	C22	0.142680438903053	no	#4A74A9
C14	C25	0.274834910351909	no	#4A74A9
C14	C34	0.235858096449277	no	#4A74A9
C14	C38	0.249334844287531	no	#4A74A9
C14	C43	0.381831182645882	no	#4A74A9
C14	C50	0.298083747681107	no	#4A74A9
C14	C53	0.502857113451427	no	#4A74A9
C14	C56	0.129036608899459	no	#4A74A9
C14	C64	0.255721320634777	no	#4A74A9
C14	C67	0.0881711206049905	no	#4A74A9
C14	C71	0.117663706672684	no	#4A74A9
C14	C73	0.327012744908594	no	#4A74A9
C14	C74	0.19270522629427	no	#4A74A9
C14	C79	0.323146723879375	no	#4A74A9
C14	D46	0.0491057993466994	no	#4A74A9
C14	D47	-0.0389079608935909	no	#B64539
C14	D56	-0.0588353605152062	no	#B64539
C14	D86	0.095728900937719	no	#4A74A9
C14	E10	-0.0423981294098752	no	#B64539
C14	E11	0.0751793509660214	no	#4A74A9
C14	E88	-0.084147341042846	no	#B64539
C14	F17	-0.0526517446860271	no	#B64539
C14	F33	-0.0478070852873098	no	#B64539
C14	G10	-0.094034005222306	no	#B64539
C14	G20	-0.0929599535728714	no	#B64539
C14	G35	-0.0951308272855359	no	#B64539
C14	I42	-0.0785305603727552	no	#B64539
C14	I63	-0.0585655598195318	no	#B64539
C14	I73	0.185656589629475	no	#4A74A9
C14	J32	0.167308726060326	no	#4A74A9
C14	J44	0.0852889512931665	no	#4A74A9
C14	J45	0.0741408971070044	no	#4A74A9
C14	K12	0.273739002028905	no	#4A74A9
C14	K13	0.695426746117033	no	#4A74A9
C14	K50	0.190853589331907	no	#4A74A9
C14	K51	0.322027327696914	no	#4A74A9
C14	K58	0.320936206450015	no	#4A74A9
C14	L20	0.246924879415027	no	#4A74A9
C14	L40	0.227809626861293	no	#4A74A9
C14	L71	0.0688937723020279	no	#4A74A9
C14	M19	0.278318718470683	no	#4A74A9
