Disease1	Disease2	weight	comorbid	colors
A71	A90	0.0369156718718553	no	#4A74A9
A71	B17	-0.00474458713296557	no	#B64539
A71	B19	0.125047655654071	no	#4A74A9
A71	C11	0.0192069514386323	no	#4A74A9
A71	C14	0.188387355754926	no	#4A74A9
A71	C15	0.107460631584782	no	#4A74A9
A71	C16	0.024913386597531	no	#4A74A9
A71	C22	-0.0288153371805725	no	#B64539
A71	C25	0.0654419022789081	no	#4A74A9
A71	C34	0.0610559668530061	no	#4A74A9
A71	C38	0.0681500022378142	no	#4A74A9
A71	C49	0.0294199934154	no	#4A74A9
A71	C61	0.016187735683233	no	#4A74A9
A71	C64	0.165253512877876	no	#4A74A9
A71	C67	0.0278678052266562	no	#4A74A9
A71	C71	0.0339696088255141	no	#4A74A9
A71	C73	0.245755819438494	no	#4A74A9
A71	C82	-0.00655305544809659	no	#B64539
A71	C84	0.0480220766718223	no	#4A74A9
A71	C92	0.00502753997493718	no	#4A74A9
A71	C93	-0.00606086246689884	no	#B64539
A71	D45	0.0265350604863394	no	#4A74A9
A71	D46	-0.0121351254404245	no	#B64539
A71	D75	-0.0122620165262047	no	#B64539
A71	D82	0.121434563471318	no	#4A74A9
A71	F17	0.0163914350876283	no	#4A74A9
A71	F20	0.00383240093433583	no	#4A74A9
A71	G20	0.0120137885855127	no	#4A74A9
A71	G30	0.0438007714874232	no	#4A74A9
A71	G71	0.0438526664305234	no	#4A74A9
A71	I42	-0.0136965197394426	no	#B64539
A71	I63	0.0239448657070051	no	#4A74A9
A71	J32	-0.000218639620877107	no	#B64539
A71	K12	0.184381827873896	no	#4A74A9
A71	K13	0.0601212642699417	no	#4A74A9
A71	K58	0.00298774360433632	no	#4A74A9
A71	L40	0.176138151296022	no	#4A74A9
A71	L70	0.204114764825718	no	#4A74A9
A71	L71	0.250324548727773	no	#4A74A9
A71	M33	5.7245742588398e-06	no	#4A74A9
A71	N02	0.0255296561348371	no	#4A74A9
A71	N19	0.0137854785044884	no	#4A74A9
A71	Q98	0.0213670522931878	no	#4A74A9
A71	R65	0.125785270700642	no	#4A74A9
A90	B19	0.0210069858699831	no	#4A74A9
A90	C11	0.0139943181623459	no	#4A74A9
A90	C14	0.0592508120516682	no	#4A74A9
A90	C15	0.0671039589408153	no	#4A74A9
A90	C16	0.00970536829272516	no	#4A74A9
A90	C18	0.0155119536781871	no	#4A74A9
A90	C25	0.0350244327716055	no	#4A74A9
A90	C34	0.0494285071426533	no	#4A74A9
A90	C38	0.0141563896754417	no	#4A74A9
